replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIQR010000003.1	JAYIQR010000003.1_260	RM__Type_I_MTases_FAM_0	911	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000003.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.7e-167	555.6	0.992	0.99	4	501		JAYIQR010000003.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQR010000003.1	JAYIQR010000003.1_262	RM__Type_I_S_51	913	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000003.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.399999999999999e-70	233.4	0.836	0.99	2	413		JAYIQR010000003.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQR010000003.1	JAYIQR010000003.1_263	RM__Type_I_REases_FAM_0.einsi_trimmed	914	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000003.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	8.199999999999999e-230	763.8	0.98	0.964	10	1067		JAYIQR010000003.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQR010000004.1	JAYIQR010000004.1_98	PD-Lambda-5__PD-Lambda-5_A	1037	defense-finder-models/RM/PD-Lambda-5/PD-Lambda-5	JAYIQR010000004.1_PD-Lambda-5_16	1	1	1.0	2.0	1	PD-Lambda-5__PD-Lambda-5_A	mandatory	377	8.1e-33	111.7	0.7	0.812	66	371			PD-Lambda-5	PD-Lambda-5	Defense
JAYIQR010000004.1	JAYIQR010000004.1_99	PD-Lambda-5__PD-Lambda-5_B	1038	defense-finder-models/RM/PD-Lambda-5/PD-Lambda-5	JAYIQR010000004.1_PD-Lambda-5_16	1	1	1.0	2.0	1	PD-Lambda-5__PD-Lambda-5_B	mandatory	285	1.2e-121	403.2	0.962	0.972	2	278			PD-Lambda-5	PD-Lambda-5	Defense
JAYIQR010000004.1	JAYIQR010000004.1_105	Thoeris__ThsB_Global	1044	defense-finder-models/DefenseFinder/Thoeris/Thoeris_IV	JAYIQR010000004.1_Thoeris_IV_5	1	1	1.0	2.0	1	Thoeris__ThsB_Global	mandatory	123	4.3e-09	34.4	0.508	0.764	6	99			Thoeris	Thoeris_IV	Defense
JAYIQR010000004.1	JAYIQR010000004.1_106	Thoeris_IV__ThsA_Casp4	1045	defense-finder-models/DefenseFinder/Thoeris/Thoeris_IV	JAYIQR010000004.1_Thoeris_IV_5	1	1	1.0	2.0	1	Thoeris_IV__ThsA_Casp4	mandatory	299	8.4e-112	371.7	0.907	0.997	1	298			Thoeris	Thoeris_IV	Defense
JAYIQR010000008.1	JAYIQR010000008.1_33	Gabija__GajA	1666	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYIQR010000008.1_Gabija_1	1	1	1.0	2.0	1	Gabija__GajA	mandatory	601	4.700000000000001e-72	241.5	0.802	0.844	1	507			Gabija	Gabija	Defense
JAYIQR010000008.1	JAYIQR010000008.1_34	Gabija__GajB_2	1667	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYIQR010000008.1_Gabija_1	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	568	6.7e-63	211.0	0.732	0.979	5	560			Gabija	Gabija	Defense
JAYIQR010000015.1	JAYIQR010000015.1_65	RM__Type_I_REases_FAM_1.einsi_trimmed	2442	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000015.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1101.4	0.993	0.984	4	1015		JAYIQR010000015.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQR010000015.1	JAYIQR010000015.1_66	RM__Type_I_S_52	2443	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000015.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	439	4e-79	264.8	0.67	0.968	9	433		JAYIQR010000015.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQR010000015.1	JAYIQR010000015.1_68	RM__Type_I_MTases_FAM_3	2445	defense-finder-models/RM/RM/RM_Type_I	JAYIQR010000015.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	4.200000000000001e-258	855.9	0.995	0.995	2	726		JAYIQR010000015.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQR010000016.1	JAYIQR010000016.1_45	AbiV__AbiV	2507	defense-finder-models/DefenseFinder/AbiV/AbiV	JAYIQR010000016.1_AbiV_6	1	1	1.0	1.0	1	AbiV__AbiV	mandatory	223	2.2e-11	41.9	0.647	0.587	16	146			AbiV	AbiV	Defense
JAYIQR010000021.1	JAYIQR010000021.1_67	SoFic__SoFic	2968	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIQR010000021.1_SoFic_10	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	228	7.2e-75	250.3	0.609	0.991	1	226			SoFIC	SoFic	Defense
JAYIQR010000023.1	JAYIQR010000023.1_10	Wadjet__JetC_I	3060	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQR010000023.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1191.3	0.994	0.82	25	1122		JAYIQR010000023.1_Wadjet_7	Wadjet	Wadjet_I	Defense
JAYIQR010000023.1	JAYIQR010000023.1_12	Wadjet__JetB_I	3062	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQR010000023.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	4.5e-67	223.8	0.839	0.975	3	232		JAYIQR010000023.1_Wadjet_7	Wadjet	Wadjet_I	Defense
JAYIQR010000023.1	JAYIQR010000023.1_13	Wadjet__JetA_I	3063	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQR010000023.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	4.6e-156	518.5	0.994	0.992	2	487		JAYIQR010000023.1_Wadjet_7	Wadjet	Wadjet_I	Defense
