hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
RRXO01000004.1_12	RRXO01000004.1	30	553	Gao_TerY__TerYC	4.1e-176	584.7	0.899	0.915	1	506
RRXO01000004.1_13	RRXO01000004.1	31	249	Gao_TerY__TerYB	4.8e-71	236.7	0.979	0.96	4	242
RRXO01000004.1_14	RRXO01000004.1	32	278	Gao_TerY__TerYA	3e-157	520.1	1.0	0.996	1	277
RRXO01000004.1_16	RRXO01000004.1	34	372	CBASS__Cyclase_new	1.3e-130	433.5	0.986	0.981	1	365
RRXO01000004.1_17	RRXO01000004.1	35	208	CBASS__2TM_Gros	8.899999999999999e-23	79.5	0.664	0.981	3	206
RRXO01000004.1_17	RRXO01000004.1	35	208	CBASS__Effector_2TM_S_2TMBeta	3.5e-45	151.8	0.983	0.885	23	206
RRXO01000004.1_76	RRXO01000004.1	94	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
RRXO01000004.1_107	RRXO01000004.1	125	482	DEDDh_I_II_III_IV_V_VI_1	5.9e-17	60.2	0.975	0.373	6	185
RRXO01000004.1_123	RRXO01000004.1	141	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.4e-10	38.8	0.635	0.406	657	1130
RRXO01000004.1_123	RRXO01000004.1	141	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	4.6e-12	42.7	0.434	0.415	1	485
RRXO01000004.1_123	RRXO01000004.1	141	1168	Wadjet__JetC_I	8.1e-14	48.4	0.45	0.43	341	842
RRXO01000004.1_182	RRXO01000004.1	200	381	Veles__VlsB1	4.7e-115	382.5	0.949	0.916	25	373
RRXO01000004.1_182	RRXO01000004.1	200	381	Veles__VlsB2	6.1e-116	385.5	0.933	0.95	12	373
RRXO01000008.1_72	RRXO01000008.1	450	271	Ukko__UkkD1	1.4e-16	58.6	0.473	0.498	113	247
RRXO01000008.1_72	RRXO01000008.1	450	271	Ukko__UkkD2	1.4e-16	58.6	0.473	0.498	113	247
RRXO01000008.1_75	RRXO01000008.1	453	264	Ukko__UkkA1	2.2999999999999998e-92	307.3	0.941	0.962	9	262
RRXO01000008.1_75	RRXO01000008.1	453	264	Ukko__UkkA2	2.2999999999999998e-92	307.3	0.941	0.962	9	262
RRXO01000010.1_5	RRXO01000010.1	491	475	DISARM__drmC	7.7e-17	59.6	0.57	0.299	296	437
RRXO01000010.1_7	RRXO01000010.1	493	724	Gabija__GajB_3	3.8e-13	47.3	0.654	0.378	21	294
RRXO01000010.1_7	RRXO01000010.1	493	724	Gabija__GajB_1	1.2e-34	117.9	0.916	0.834	13	616
RRXO01000010.1_7	RRXO01000010.1	493	724	UG35__UvrD	2.2e-77	258.8	0.532	0.599	4	437
RRXO01000010.1_7	RRXO01000010.1	493	724	Gabija__GajB_2	1.2e-102	342.3	0.777	0.88	1	637
RRXO01000010.1_13	RRXO01000010.1	499	928	UG9__DNA_pol	5.8e-31	105.9	0.669	0.401	524	895
RRXO01000010.1_54	RRXO01000010.1	540	251	Retron_VII_2__DUF3800	6.2e-10	37.6	0.972	0.817	8	212
RRXO01000011.1_47	RRXO01000011.1	700	452	RloC__RloC	5.5999999999999997e-45	152.1	0.507	0.801	73	434
RRXO01000012.1_141	RRXO01000012.1	842	824	Dodola__DolB	1.6e-10	38.6	0.408	0.201	311	476
RRXO01000012.1_148	RRXO01000012.1	849	246	DEDDh_I_II_III_IV_V_VI_1	1.2e-35	120.9	0.994	0.663	4	166
RRXO01000012.1_222	RRXO01000012.1	923	729	RM_Type_II__Type_II_MTases_FAM_33	5.6e-27	92.6	0.44	0.355	165	423
RRXO01000012.1_222	RRXO01000012.1	923	729	PrrC__EcoprrI	1.2e-46	158.2	0.979	0.786	1	573
RRXO01000012.1_222	RRXO01000012.1	923	729	RM__Type_I_MTases_FAM_0	4.0000000000000003e-76	254.9	0.992	0.772	1	563
RRXO01000012.1_222	RRXO01000012.1	923	729	RM__Type_I_MTases_FAM_3	1.8e-257	853.8	0.995	0.995	2	726
RRXO01000012.1_225	RRXO01000012.1	926	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.1e-70	237.0	0.679	0.73	118	867
RRXO01000012.1_225	RRXO01000012.1	926	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1087.6	0.993	0.984	4	1015
RRXO01000013.1_15	RRXO01000013.1	1013	356	RM_Type_II__Type_II_REase09	2e-11	42.7	0.744	0.789	19	299
RRXO01000013.1_15	RRXO01000013.1	1013	356	Menshen__NsnA	7.5e-63	210.8	0.875	0.963	9	351
RRXO01000013.1_31	RRXO01000013.1	1029	659	Gabija__GajB_3	2.4e-16	57.8	0.657	0.413	20	291
RRXO01000013.1_31	RRXO01000013.1	1029	659	UG35__UvrD	1.2e-83	279.5	0.515	0.634	4	421
