sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIQJ010000002.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYIQJ010000002.1_125	JAYIQJ010000002.1_129	JAYIQJ010000002.1_125,JAYIQJ010000002.1_126,JAYIQJ010000002.1_129	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIQJ010000006.1_SoFic_6	SoFIC	SoFic	Defense	JAYIQJ010000006.1_72	JAYIQJ010000006.1_72	JAYIQJ010000006.1_72	1	SoFic__SoFic
JAYIQJ010000014.1_DS-1_5	DS-1	DS-1	Defense	JAYIQJ010000014.1_90	JAYIQJ010000014.1_91	JAYIQJ010000014.1_90,JAYIQJ010000014.1_91	2	DS-1__DS-1A,DS-1__DS-1B
JAYIQJ010000024.1_PrrC_12	PrrC	PrrC	Defense	JAYIQJ010000024.1_47	JAYIQJ010000024.1_51	JAYIQJ010000024.1_47,JAYIQJ010000024.1_49,JAYIQJ010000024.1_50,JAYIQJ010000024.1_51	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIQJ010000025.1_RM_Type_IV_11	RM	RM_Type_IV	Defense	JAYIQJ010000025.1_25	JAYIQJ010000025.1_26	JAYIQJ010000025.1_25,JAYIQJ010000025.1_26	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIQJ010000031.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIQJ010000031.1_23	JAYIQJ010000031.1_26	JAYIQJ010000031.1_23,JAYIQJ010000031.1_26	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIQJ010000036.1_AbiD_8	AbiD	AbiD	Defense	JAYIQJ010000036.1_13	JAYIQJ010000036.1_13	JAYIQJ010000036.1_13	1	AbiD__AbiD
JAYIQJ010000050.1_Prometheus_9	Prometheus	Prometheus	Defense	JAYIQJ010000050.1_20	JAYIQJ010000050.1_20	JAYIQJ010000050.1_20	1	Prometheus__ProA
JAYIQJ010000052.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JAYIQJ010000052.1_8	JAYIQJ010000052.1_11	JAYIQJ010000052.1_8,JAYIQJ010000052.1_10,JAYIQJ010000052.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIQJ010000053.1_SoFic_7	SoFIC	SoFic	Defense	JAYIQJ010000053.1_19	JAYIQJ010000053.1_19	JAYIQJ010000053.1_19	1	SoFic__SoFic
JAYIQJ010000054.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAYIQJ010000054.1_17	JAYIQJ010000054.1_19	JAYIQJ010000054.1_17,JAYIQJ010000054.1_18,JAYIQJ010000054.1_19	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIQJ010000068.1_Gao_Ppl_2	Gao_Ppl	Gao_Ppl	Defense	JAYIQJ010000068.1_1	JAYIQJ010000068.1_1	JAYIQJ010000068.1_1	1	Gao_Ppl__PplA
JAYIQJ010000078.1_AbiE_10	AbiE	AbiE	Defense	JAYIQJ010000078.1_5	JAYIQJ010000078.1_6	JAYIQJ010000078.1_5,JAYIQJ010000078.1_6	2	AbiEii__AbiEi_3,AbiEii__AbiEii
