sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP169057.1_SoFic_9	SoFIC	SoFic	Defense	CP169057.1_55	CP169057.1_55	CP169057.1_55	1	SoFic__SoFic
CP169057.1_SoFic_10	SoFIC	SoFic	Defense	CP169057.1_217	CP169057.1_217	CP169057.1_217	1	SoFic__SoFic
CP169057.1_RM_Type_III_20	RM	RM_Type_III	Defense	CP169057.1_218	CP169057.1_219	CP169057.1_218,CP169057.1_219	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
CP169057.1_AbiD_2	AbiD	AbiD	Defense	CP169057.1_328	CP169057.1_328	CP169057.1_328	1	AbiD__AbiD
CP169057.1_Gao_Ppl_5	Gao_Ppl	Gao_Ppl	Defense	CP169057.1_538	CP169057.1_538	CP169057.1_538	1	Gao_Ppl__PplA
CP169057.1_RM_Type_I_17	RM	RM_Type_I	Defense	CP169057.1_986	CP169057.1_989	CP169057.1_986,CP169057.1_988,CP169057.1_989	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
CP169057.1_Zorya_TypeI_13	Zorya	Zorya_TypeI	Defense	CP169057.1_1383	CP169057.1_1386	CP169057.1_1383,CP169057.1_1384,CP169057.1_1385,CP169057.1_1386	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
CP169057.1_Lamassu-Cap4_nuclease_6	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	CP169057.1_1534	CP169057.1_1536	CP169057.1_1534,CP169057.1_1535,CP169057.1_1536	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
CP169057.1_Dsr_II_4	Dsr	Dsr_II	Defense	CP169057.1_1570	CP169057.1_1570	CP169057.1_1570	1	Dsr_II__Dsr2
CP169057.1_PD-T7-2_7	PD-T7-2	PD-T7-2	Defense	CP169057.1_1571	CP169057.1_1572	CP169057.1_1571,CP169057.1_1572	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
CP169057.1_RM_Type_II_19	RM	RM_Type_II	Defense	CP169057.1_1863	CP169057.1_1865	CP169057.1_1863,CP169057.1_1865	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase38
CP169057.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	CP169057.1_2676	CP169057.1_2677	CP169057.1_2676,CP169057.1_2677	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
CP169057.1_RM_Type_I_18	RM	RM_Type_I	Defense	CP169057.1_2849	CP169057.1_2853	CP169057.1_2849,CP169057.1_2852,CP169057.1_2853	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
CP169057.1_AbiE_3	AbiE	AbiE	Defense	CP169057.1_3022	CP169057.1_3023	CP169057.1_3022,CP169057.1_3023	2	AbiEii__AbiEi_3,AbiEii__AbiEii
CP169057.1_6A_MBL_1	6A_MBL	6A_MBL	Defense	CP169057.1_3077	CP169057.1_3078	CP169057.1_3077,CP169057.1_3078	2	6A_MBL__MblB,6A_MBL__cap2_3
CP169057.1_Retron_XII_8	Retron	Retron_XII	Defense	CP169057.1_3523	CP169057.1_3523	CP169057.1_3523	1	Retron_XII__RT_12
CP169057.1_Zorya_TypeIII_14	Zorya	Zorya_TypeIII	Defense	CP169057.1_3722	CP169057.1_3725	CP169057.1_3722,CP169057.1_3724,CP169057.1_3725	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
CP169057.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	CP169057.1_4182	CP169057.1_4185	CP169057.1_4182,CP169057.1_4184,CP169057.1_4185	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
