replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYINM010000001.1	JAYINM010000001.1_34	PsyrTA__PsyrA	34	defense-finder-models/DefenseFinder/PsyrTA/PsyrTA	JAYINM010000001.1_PsyrTA_1	1	1	1.0	2.0	1	PsyrTA__PsyrA	mandatory	456	1.3000000000000001e-117	391.1	0.992	0.98	4	450			PsyrTA	PsyrTA	Defense
JAYINM010000001.1	JAYINM010000001.1_35	PsyrTA__PsyrT	35	defense-finder-models/DefenseFinder/PsyrTA/PsyrTA	JAYINM010000001.1_PsyrTA_1	1	1	1.0	2.0	1	PsyrTA__PsyrT	mandatory	607	6.2e-208	690.1	0.875	0.995	2	605			PsyrTA	PsyrTA	Defense
JAYINM010000003.1	JAYINM010000003.1_24	RM__Type_I_MTases_FAM_0	600	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000003.1_RM_Type_I_12	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.8000000000000002e-167	555.6	0.992	0.99	4	501		JAYINM010000003.1_PrrC_11	RM	RM_Type_I	Defense
JAYINM010000003.1	JAYINM010000003.1_27	RM__Type_I_S_51	603	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000003.1_RM_Type_I_12	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	375	6.5e-60	200.8	0.662	0.861	49	371		JAYINM010000003.1_PrrC_11	RM	RM_Type_I	Defense
JAYINM010000003.1	JAYINM010000003.1_28	RM__Type_I_REases_FAM_0.einsi_trimmed	604	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000003.1_RM_Type_I_12	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4.5e-230	764.7	0.98	0.964	10	1067		JAYINM010000003.1_PrrC_11	RM	RM_Type_I	Defense
JAYINM010000006.1	JAYINM010000006.1_1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	1144	defense-finder-models/RM/RM/RM_Type_IIG	JAYINM010000006.1_RM_Type_IIG_9	1	1	0.167	1.0	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	mandatory	615	6.6e-151	502.1	0.62	0.966	17	610			RM	RM_Type_IIG	Defense
JAYINM010000006.1	JAYINM010000006.1_8	Pycsar__AG_cyclase	1151	defense-finder-models/DefenseFinder/Pycsar/Pycsar	JAYINM010000006.1_Pycsar_6	1	1	1.0	1.5	1	Pycsar__AG_cyclase	mandatory	232	3.6e-54	182.0	0.782	0.94	12	229			Pycsar	Pycsar	Defense
JAYINM010000006.1	JAYINM010000006.1_9	CBASS__Effector_TIR	1152	defense-finder-models/DefenseFinder/Pycsar/Pycsar	JAYINM010000006.1_Pycsar_6	1	1	1.0	1.5	1	CBASS__Effector_2TM_S_2TMBeta	accessory	304	4.1e-82	273.7	0.863	0.974	1	296			Pycsar	Pycsar	Defense
JAYINM010000008.1	JAYINM010000008.1_2	Gao_Ppl__PplA	1466	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYINM010000008.1_Gao_Ppl_7	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	568	5.3e-69	230.9	0.585	0.94	30	563			Gao_Ppl	Gao_Ppl	Defense
JAYINM010000008.1	JAYINM010000008.1_54	RM_Type_IV__Type_IV_01	1518	defense-finder-models/RM/RM/RM_Type_IV	JAYINM010000008.1_RM_Type_IV_10	1	1	0.167	1.0	1	RM_Type_IV__Type_IV_01	mandatory	419	5.200000000000001e-32	110.2	0.732	0.902	29	406			RM	RM_Type_IV	Defense
JAYINM010000014.1	JAYINM010000014.1_38	RM__Type_I_MTases_FAM_3	2226	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000014.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	2.1000000000000004e-258	856.9	0.995	0.995	2	726		JAYINM010000014.1_PrrC_13	RM	RM_Type_I	Defense
JAYINM010000014.1	JAYINM010000014.1_40	RM__Type_I_S_52	2228	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000014.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	439	7.3e-78	260.7	0.673	0.975	6	433		JAYINM010000014.1_PrrC_13	RM	RM_Type_I	Defense
JAYINM010000014.1	JAYINM010000014.1_41	RM__Type_I_REases_FAM_1.einsi_trimmed	2229	defense-finder-models/RM/RM/RM_Type_I	JAYINM010000014.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1101.1	0.993	0.984	4	1015		JAYINM010000014.1_PrrC_13	RM	RM_Type_I	Defense
JAYINM010000015.1	JAYINM010000015.1_75	SoFic__SoFic	2342	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYINM010000015.1_SoFic_8	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.0999999999999999e-120	401.1	0.975	0.93	9	355			SoFIC	SoFic	Defense
JAYINM010000018.1	JAYINM010000018.1_63	SoFic__SoFic	2622	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYINM010000018.1_SoFic_2	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5e-109	362.7	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYINM010000026.1	JAYINM010000026.1_10	Wadjet__JetC_I	3176	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYINM010000026.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1338	0.0	1191.0	0.994	0.821	25	1122		JAYINM010000026.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYINM010000026.1	JAYINM010000026.1_12	Wadjet__JetB_I	3178	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYINM010000026.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	1.1e-67	225.8	0.839	0.975	3	232		JAYINM010000026.1_Wadjet_3	Wadjet	Wadjet_I	Defense
