sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUIOV010000015.1_RM_Type_I_20	RM	RM_Type_I	Defense	JAUIOV010000015.1_23	JAUIOV010000015.1_26	JAUIOV010000015.1_23,JAUIOV010000015.1_26	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAUIOV010000001.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAUIOV010000001.1_126	JAUIOV010000001.1_129	JAUIOV010000001.1_126,JAUIOV010000001.1_127,JAUIOV010000001.1_129	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIOV010000022.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JAUIOV010000022.1_1	JAUIOV010000022.1_2	JAUIOV010000022.1_1,JAUIOV010000022.1_2	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUIOV010000024.1_CBASS_I_7	CBASS	CBASS_I	Defense	JAUIOV010000024.1_53	JAUIOV010000024.1_54	JAUIOV010000024.1_53,JAUIOV010000024.1_54	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAUIOV010000024.1_Gao_TerY_8	Gao_TerY	Gao_TerY	Defense	JAUIOV010000024.1_56	JAUIOV010000024.1_58	JAUIOV010000024.1_56,JAUIOV010000024.1_57,JAUIOV010000024.1_58	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUIOV010000028.1_Prometheus_13	Prometheus	Prometheus	Defense	JAUIOV010000028.1_48	JAUIOV010000028.1_48	JAUIOV010000028.1_48	1	Prometheus__ProA
JAUIOV010000038.1_AbiD_5	AbiD	AbiD	Defense	JAUIOV010000038.1_29	JAUIOV010000038.1_29	JAUIOV010000038.1_29	1	AbiD__AbiD
JAUIOV010000046.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	JAUIOV010000046.1_17	JAUIOV010000046.1_20	JAUIOV010000046.1_17,JAUIOV010000046.1_18,JAUIOV010000046.1_20	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUIOV010000047.1_Gabija_3	Gabija	Gabija	Defense	JAUIOV010000047.1_2	JAUIOV010000047.1_3	JAUIOV010000047.1_2,JAUIOV010000047.1_3	2	Gabija__GajA,Gabija__GajB_2
JAUIOV010000048.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAUIOV010000048.1_8	JAUIOV010000048.1_11	JAUIOV010000048.1_8,JAUIOV010000048.1_10,JAUIOV010000048.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUIOV010000049.1_Gao_Ppl_12	Gao_Ppl	Gao_Ppl	Defense	JAUIOV010000049.1_12	JAUIOV010000049.1_12	JAUIOV010000049.1_12	1	Gao_Ppl__PplA
JAUIOV010000004.1_SoFic_4	SoFIC	SoFic	Defense	JAUIOV010000004.1_83	JAUIOV010000004.1_83	JAUIOV010000004.1_83	1	SoFic__SoFic
JAUIOV010000006.1_SoFic_11	SoFIC	SoFic	Defense	JAUIOV010000006.1_72	JAUIOV010000006.1_72	JAUIOV010000006.1_72	1	SoFic__SoFic
JAUIOV010000076.1_AbiE_1	AbiE	AbiE	Defense	JAUIOV010000076.1_6	JAUIOV010000076.1_7	JAUIOV010000076.1_6,JAUIOV010000076.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUIOV010000008.1_PrrC_17	PrrC	PrrC	Defense	JAUIOV010000008.1_66	JAUIOV010000008.1_70	JAUIOV010000008.1_66,JAUIOV010000008.1_67,JAUIOV010000008.1_68,JAUIOV010000008.1_70	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
