sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUINE010000002.1_Zorya_TypeI_6	Zorya	Zorya_TypeI	Defense	JAUINE010000002.1_197	JAUINE010000002.1_199	JAUINE010000002.1_197,JAUINE010000002.1_198,JAUINE010000002.1_199	3	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorB
JAUINE010000007.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAUINE010000007.1_127	JAUINE010000007.1_131	JAUINE010000007.1_127,JAUINE010000007.1_128,JAUINE010000007.1_131	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINE010000008.1_Lamassu-Cap4_nuclease_5	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAUINE010000008.1_146	JAUINE010000008.1_148	JAUINE010000008.1_146,JAUINE010000008.1_147,JAUINE010000008.1_148	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAUINE010000011.1_PrrC_18	PrrC	PrrC	Defense	JAUINE010000011.1_51	JAUINE010000011.1_55	JAUINE010000011.1_51,JAUINE010000011.1_53,JAUINE010000011.1_54,JAUINE010000011.1_55	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINE010000014.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JAUINE010000014.1_26	JAUINE010000014.1_27	JAUINE010000014.1_26,JAUINE010000014.1_27	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUINE010000018.1_SoFic_10	SoFIC	SoFic	Defense	JAUINE010000018.1_10	JAUINE010000018.1_10	JAUINE010000018.1_10	1	SoFic__SoFic
JAUINE010000021.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUINE010000021.1_39	JAUINE010000021.1_42	JAUINE010000021.1_39,JAUINE010000021.1_40,JAUINE010000021.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAUINE010000024.1_Zorya_TypeIII_4	Zorya	Zorya_TypeIII	Defense	JAUINE010000024.1_18	JAUINE010000024.1_21	JAUINE010000024.1_18,JAUINE010000024.1_19,JAUINE010000024.1_21	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUINE010000033.1_SoFic_11	SoFIC	SoFic	Defense	JAUINE010000033.1_22	JAUINE010000033.1_22	JAUINE010000033.1_22	1	SoFic__SoFic
JAUINE010000034.1_AbiD_7	AbiD	AbiD	Defense	JAUINE010000034.1_32	JAUINE010000034.1_32	JAUINE010000034.1_32	1	AbiD__AbiD
JAUINE010000035.1_Retron_XII_3	Retron	Retron_XII	Defense	JAUINE010000035.1_41	JAUINE010000035.1_41	JAUINE010000035.1_41	1	Retron_XII__RT_12
JAUINE010000039.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAUINE010000039.1_10	JAUINE010000039.1_13	JAUINE010000039.1_10,JAUINE010000039.1_12,JAUINE010000039.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUINE010000041.1_Prometheus_12	Prometheus	Prometheus	Defense	JAUINE010000041.1_21	JAUINE010000041.1_21	JAUINE010000041.1_21	1	Prometheus__ProA
JAUINE010000043.1_RloC_13	RloC	RloC	Defense	JAUINE010000043.1_2	JAUINE010000043.1_2	JAUINE010000043.1_2	1	RloC__RloC
JAUINE010000046.1_Gao_Ppl_8	Gao_Ppl	Gao_Ppl	Defense	JAUINE010000046.1_7	JAUINE010000046.1_7	JAUINE010000046.1_7	1	Gao_Ppl__PplA
JAUINE010000065.1_AbiE_9	AbiE	AbiE	Defense	JAUINE010000065.1_4	JAUINE010000065.1_5	JAUINE010000065.1_4,JAUINE010000065.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
