sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIVB010000001.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYIVB010000001.1_89	JAYIVB010000001.1_92	JAYIVB010000001.1_89,JAYIVB010000001.1_91,JAYIVB010000001.1_92	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIVB010000003.1_SoFic_9	SoFIC	SoFic	Defense	JAYIVB010000003.1_121	JAYIVB010000003.1_121	JAYIVB010000003.1_121	1	SoFic__SoFic
JAYIVB010000009.1_PrrC_17	PrrC	PrrC	Defense	JAYIVB010000009.1_47	JAYIVB010000009.1_51	JAYIVB010000009.1_47,JAYIVB010000009.1_49,JAYIVB010000009.1_50,JAYIVB010000009.1_51	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIVB010000012.1_RM_Type_I_20	RM	RM_Type_I	Defense	JAYIVB010000012.1_24	JAYIVB010000012.1_27	JAYIVB010000012.1_24,JAYIVB010000012.1_27	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIVB010000021.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JAYIVB010000021.1_84	JAYIVB010000021.1_85	JAYIVB010000021.1_84,JAYIVB010000021.1_85	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIVB010000024.1_Gao_Ppl_12	Gao_Ppl	Gao_Ppl	Defense	JAYIVB010000024.1_47	JAYIVB010000024.1_47	JAYIVB010000024.1_47	1	Gao_Ppl__PplA
JAYIVB010000025.1_Gao_TerY_4	Gao_TerY	Gao_TerY	Defense	JAYIVB010000025.1_12	JAYIVB010000025.1_14	JAYIVB010000025.1_12,JAYIVB010000025.1_13,JAYIVB010000025.1_14	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAYIVB010000025.1_CBASS_I_3	CBASS	CBASS_I	Defense	JAYIVB010000025.1_16	JAYIVB010000025.1_17	JAYIVB010000025.1_16,JAYIVB010000025.1_17	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIVB010000038.1_Prometheus_7	Prometheus	Prometheus	Defense	JAYIVB010000038.1_6	JAYIVB010000038.1_6	JAYIVB010000038.1_6	1	Prometheus__ProA
JAYIVB010000039.1_AbiD_1	AbiD	AbiD	Defense	JAYIVB010000039.1_29	JAYIVB010000039.1_29	JAYIVB010000039.1_29	1	AbiD__AbiD
JAYIVB010000040.1_SoFic_13	SoFIC	SoFic	Defense	JAYIVB010000040.1_11	JAYIVB010000040.1_11	JAYIVB010000040.1_11	1	SoFic__SoFic
JAYIVB010000044.1_AbiD_6	AbiD	AbiD	Defense	JAYIVB010000044.1_38	JAYIVB010000044.1_38	JAYIVB010000044.1_38	1	AbiD__AbiD
JAYIVB010000046.1_Wadjet_I_11	Wadjet	Wadjet_I	Defense	JAYIVB010000046.1_10	JAYIVB010000046.1_13	JAYIVB010000046.1_10,JAYIVB010000046.1_12,JAYIVB010000046.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIVB010000047.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JAYIVB010000047.1_8	JAYIVB010000047.1_11	JAYIVB010000047.1_8,JAYIVB010000047.1_10,JAYIVB010000047.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIVB010000068.1_AbiE_5	AbiE	AbiE	Defense	JAYIVB010000068.1_3	JAYIVB010000068.1_4	JAYIVB010000068.1_3,JAYIVB010000068.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
