sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIMY010000006.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAYIMY010000006.1_107	JAYIMY010000006.1_110	JAYIMY010000006.1_107,JAYIMY010000006.1_108,JAYIMY010000006.1_110	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIMY010000007.1_Gao_Ppl_7	Gao_Ppl	Gao_Ppl	Defense	JAYIMY010000007.1_124	JAYIMY010000007.1_124	JAYIMY010000007.1_124	1	Gao_Ppl__PplA
JAYIMY010000008.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYIMY010000008.1_10	JAYIMY010000008.1_13	JAYIMY010000008.1_10,JAYIMY010000008.1_12,JAYIMY010000008.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIMY010000009.1_SoFic_11	SoFIC	SoFic	Defense	JAYIMY010000009.1_60	JAYIMY010000009.1_60	JAYIMY010000009.1_60	1	SoFic__SoFic
JAYIMY010000012.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYIMY010000012.1_26	JAYIMY010000012.1_29	JAYIMY010000012.1_26,JAYIMY010000012.1_27,JAYIMY010000012.1_29	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMY010000022.1_AbiV_4	AbiV	AbiV	Defense	JAYIMY010000022.1_62	JAYIMY010000022.1_62	JAYIMY010000022.1_62	1	AbiV__AbiV
JAYIMY010000024.1_pAgo_S1B_5	pAgo	pAgo_S1B	Defense	JAYIMY010000024.1_28	JAYIMY010000024.1_29	JAYIMY010000024.1_28,JAYIMY010000024.1_29	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYIMY010000028.1_Retron_XII_3	Retron	Retron_XII	Defense	JAYIMY010000028.1_2	JAYIMY010000028.1_2	JAYIMY010000028.1_2	1	Retron_XII__RT_12
JAYIMY010000029.1_RloC_8	RloC	RloC	Defense	JAYIMY010000029.1_6	JAYIMY010000029.1_6	JAYIMY010000029.1_6	1	RloC__RloC
JAYIMY010000035.1_Gabija_6	Gabija	Gabija	Defense	JAYIMY010000035.1_10	JAYIMY010000035.1_11	JAYIMY010000035.1_10,JAYIMY010000035.1_11	2	Gabija__GajA,Gabija__GajB_2
JAYIMY010000037.1_DS-33_12	DS-33	DS-33	Defense	JAYIMY010000037.1_5	JAYIMY010000037.1_5	JAYIMY010000037.1_5	1	DS-33__DS-33
JAYIMY010000039.1_SoFic_10	SoFIC	SoFic	Defense	JAYIMY010000039.1_27	JAYIMY010000039.1_27	JAYIMY010000039.1_27	1	SoFic__SoFic
JAYIMY010000041.1_Zorya_TypeIII_13	Zorya	Zorya_TypeIII	Defense	JAYIMY010000041.1_15	JAYIMY010000041.1_18	JAYIMY010000041.1_15,JAYIMY010000041.1_16,JAYIMY010000041.1_18	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIMY010000055.1_RM_Type_IIG_16	RM	RM_Type_IIG	Defense	JAYIMY010000055.1_7	JAYIMY010000055.1_7	JAYIMY010000055.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYIMY010000058.1_Thoeris_IV_9	Thoeris	Thoeris_IV	Defense	JAYIMY010000058.1_1	JAYIMY010000058.1_2	JAYIMY010000058.1_1,JAYIMY010000058.1_2	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
