replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
3	3_26	RM__Type_I_REases_FAM_0.einsi_trimmed	879	defense-finder-models/RM/RM/RM_Type_I	3_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	8.5e-230	763.8	0.98	0.964	10	1067		3_PrrC_12	RM	RM_Type_I	Defense
3	3_27	RM__Type_I_S_51	880	defense-finder-models/RM/RM/RM_Type_I	3_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.7e-70	233.4	0.836	0.99	2	413		3_PrrC_12	RM	RM_Type_I	Defense
3	3_29	RM__Type_I_MTases_FAM_0	882	defense-finder-models/RM/RM/RM_Type_I	3_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.9e-167	555.6	0.992	0.99	4	501		3_PrrC_12	RM	RM_Type_I	Defense
5	5_24	RM__Type_I_MTases_FAM_3	1411	defense-finder-models/RM/RM/RM_Type_I	5_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	4.4e-258	855.9	0.995	0.995	2	726		5_PrrC_14	RM	RM_Type_I	Defense
5	5_26	RM__Type_I_S_52	1413	defense-finder-models/RM/RM/RM_Type_I	5_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	439	4.1e-79	264.8	0.67	0.968	9	433		5_PrrC_14	RM	RM_Type_I	Defense
5	5_27	RM__Type_I_REases_FAM_1.einsi_trimmed	1414	defense-finder-models/RM/RM/RM_Type_I	5_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1101.4	0.993	0.984	4	1015		5_PrrC_14	RM	RM_Type_I	Defense
5	5_200	pAgo__pAgo_S1B	1587	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	5_pAgo_S1B_4	1	1	1.0	1.5	1	pAgo__pAgo_S1B	mandatory	483	8.7e-196	649.1	0.994	0.99	5	482			pAgo	pAgo_S1B	Defense
5	5_201	pAgo__SIR2APAZ	1588	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	5_pAgo_S1B_4	1	1	1.0	1.5	1	pAgo__SIR2APAZ	accessory	580	3.2000000000000004e-186	618.2	0.931	0.984	1	571			pAgo	pAgo_S1B	Defense
7	7_121	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	1986	defense-finder-models/RM/RM/RM_Type_III	7_RM_Type_III_16	1	1	1.0	2.0	1	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	883	5.1e-112	373.6	0.931	0.939	51	879			RM	RM_Type_III	Defense
7	7_122	RM_Type_III__Type_III_MTases_FAM_0	1987	defense-finder-models/RM/RM/RM_Type_III	7_RM_Type_III_16	1	1	1.0	2.0	1	RM_Type_III__Type_III_MTases_FAM_0	mandatory	506	2.3e-122	408.0	0.696	0.775	2	393			RM	RM_Type_III	Defense
