replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYITX010000016.1	JAYITX010000016.1_11	AbiD__AbiD	1036	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYITX010000016.1_AbiD_4	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	307	1.1e-74	249.5	0.929	0.987	1	303			AbiD	AbiD	Defense
JAYITX010000017.1	JAYITX010000017.1_13	SoFic__SoFic	1142	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYITX010000017.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.3000000000000004e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JAYITX010000019.1	JAYITX010000019.1_17	RM__Type_I_REases_FAM_0.einsi_trimmed	1335	defense-finder-models/RM/PrrC/PrrC	JAYITX010000019.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JAYITX010000019.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYITX010000019.1	JAYITX010000019.1_18	RM__Type_I_S_51	1336	defense-finder-models/RM/PrrC/PrrC	JAYITX010000019.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	431	2.7e-41	139.3	0.53	0.603	164	423		JAYITX010000019.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYITX010000019.1	JAYITX010000019.1_19	PrrC__PrrC	1337	defense-finder-models/RM/PrrC/PrrC	JAYITX010000019.1_PrrC_12	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	385	2.5999999999999998e-61	205.3	0.978	0.932	2	360			PrrC	PrrC	Defense
JAYITX010000019.1	JAYITX010000019.1_21	RM__Type_I_MTases_FAM_0	1339	defense-finder-models/RM/PrrC/PrrC	JAYITX010000019.1_PrrC_12	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	537	3.8e-175	581.5	0.996	0.991	1	532		JAYITX010000019.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYITX010000019.1	JAYITX010000019.1_80	Gao_Ppl__PplA	1398	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYITX010000019.1_Gao_Ppl_6	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	943	3.4000000000000003e-125	416.9	0.997	0.989	6	938			Gao_Ppl	Gao_Ppl	Defense
JAYITX010000023.1	JAYITX010000023.1_54	Zorya_III__ZorG3	1882	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITX010000023.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYITX010000023.1	JAYITX010000023.1_56	Zorya__ZorB	1884	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITX010000023.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.1e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYITX010000023.1	JAYITX010000023.1_57	Zorya_III__ZorF3	1885	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITX010000023.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.200000000000001e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
