replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFUS010000002.1	JBEFUS010000002.1_23	RM_Type_II__Type_II_REase30	399	defense-finder-models/RM/RM/RM_Type_II	JBEFUS010000002.1_RM_Type_II_20	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	307	3.5e-14	51.0	0.555	0.824	25	277			RM	RM_Type_II	Defense
JBEFUS010000002.1	JBEFUS010000002.1_24	RM_Type_II__Type_II_MTases_FAM_3	400	defense-finder-models/RM/RM/RM_Type_II	JBEFUS010000002.1_RM_Type_II_20	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	326	1.5e-15	55.3	0.604	0.776	71	323			RM	RM_Type_II	Defense
JBEFUS010000003.1	JBEFUS010000003.1_322	Shango__SngC	1037	defense-finder-models/DefenseFinder/Shango/Shango	JBEFUS010000003.1_Shango_1	1	1	1.0	2.0	1	Shango__SngC	accessory	733	3.9e-268	889.7	0.994	0.985	4	725			Shango	Shango	Defense
JBEFUS010000003.1	JBEFUS010000003.1_323	Shango__SngB	1038	defense-finder-models/DefenseFinder/Shango/Shango	JBEFUS010000003.1_Shango_1	1	1	1.0	2.0	1	Shango__SngB	accessory	433	5.4e-184	610.1	0.995	0.995	2	432			Shango	Shango	Defense
JBEFUS010000003.1	JBEFUS010000003.1_324	Shango__SngA	1039	defense-finder-models/DefenseFinder/Shango/Shango	JBEFUS010000003.1_Shango_1	1	1	1.0	2.0	1	Shango__SngA	mandatory	702	3.3999999999999995e-105	351.4	0.972	0.997	2	701			Shango	Shango	Defense
JBEFUS010000003.1	JBEFUS010000003.1_326	RM_Type_IV__Type_IV_03	1041	defense-finder-models/RM/RM/RM_Type_IV	JBEFUS010000003.1_RM_Type_IV_14	1	1	0.167	1.0	1	RM_Type_IV__Type_IV_03	mandatory	440	8.5e-22	76.3	0.912	0.582	160	415			RM	RM_Type_IV	Defense
JBEFUS010000005.1	JBEFUS010000005.1_156	RM__Type_I_REases_FAM_0.einsi_trimmed	1443	defense-finder-models/RM/RM/RM_Type_I	JBEFUS010000005.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.1e-228	760.1	0.98	0.964	10	1067		JBEFUS010000005.1_PrrC_16	RM	RM_Type_I	Defense
JBEFUS010000005.1	JBEFUS010000005.1_157	RM__Type_I_S_51	1444	defense-finder-models/RM/RM/RM_Type_I	JBEFUS010000005.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	418	2.3e-86	288.0	0.834	0.986	3	414		JBEFUS010000005.1_PrrC_16	RM	RM_Type_I	Defense
JBEFUS010000005.1	JBEFUS010000005.1_160	RM__Type_I_MTases_FAM_0	1447	defense-finder-models/RM/RM/RM_Type_I	JBEFUS010000005.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.7e-167	555.6	0.992	0.99	4	501		JBEFUS010000005.1_PrrC_16	RM	RM_Type_I	Defense
JBEFUS010000008.1	JBEFUS010000008.1_159	HEC-09__HEC-09	2029	defense-finder-models/DefenseFinder/HEC-09/HEC-09	JBEFUS010000008.1_HEC-09_12	1	1	1.0	1.0	1	HEC-09__HEC-09	mandatory	234	5.9e-36	121.8	0.805	0.979	5	233			HEC-09	HEC-09	Defense
JBEFUS010000010.1	JBEFUS010000010.1_58	CapRel__CapRel	2232	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEFUS010000010.1_CapRel_3	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	348	1.0999999999999999e-47	160.8	0.957	0.966	7	342			CapRel	CapRel	Defense
JBEFUS010000011.1	JBEFUS010000011.1_109	SoFic__SoFic	2424	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFUS010000011.1_SoFic_6	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	2.1e-108	360.6	0.983	0.953	17	381			SoFIC	SoFic	Defense
JBEFUS010000011.1	JBEFUS010000011.1_115	dCTPdeaminase__dCTPdeaminase	2430	defense-finder-models/DefenseFinder/dCTPdeaminase/dCTPdeaminase	JBEFUS010000011.1_dCTPdeaminase_7	1	1	1.0	1.0	1	dCTPdeaminase__dCTPdeaminase	mandatory	551	9.9e-106	352.2	0.893	0.987	1	544			dCTPdeaminase	dCTPdeaminase	Defense
