hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIVA010000001.1_130	JAYIVA010000001.1	130	414	Dnd__DndA	8.9e-35	118.3	0.865	0.821	33	372
JAYIVA010000001.1_166	JAYIVA010000001.1	166	843	RM_Type_IV__FAM_1	6.7e-84	280.9	0.513	0.579	298	785
JAYIVA010000001.1_167	JAYIVA010000001.1	167	432	RM_Type_IV__Type_IV_01	1.3e-49	168.2	0.667	0.801	39	384
JAYIVA010000001.1_167	JAYIVA010000001.1	167	432	RM_Type_IV__FAM_2	9.100000000000001e-56	187.2	0.886	0.891	1	385
JAYIVA010000001.1_192	JAYIVA010000001.1	192	521	DISARM__drmC	6.4e-15	53.3	0.494	0.269	329	468
JAYIVA010000002.1_66	JAYIVA010000002.1	469	322	WYL_I_II_III_IV_V_VI_4	1e-39	134.3	0.965	0.528	144	313
JAYIVA010000002.1_66	JAYIVA010000002.1	469	322	WYL_I_II_III_IV_V_VI_1	2.2999999999999997e-67	225.7	0.984	0.994	1	320
JAYIVA010000003.1_91	JAYIVA010000003.1	762	118	Dpd__QueD	1.6e-57	191.0	0.958	0.975	3	117
JAYIVA010000003.1_114	JAYIVA010000003.1	785	368	Veles__VlsB1	1.2000000000000001e-106	354.8	0.951	0.957	15	366
JAYIVA010000003.1_114	JAYIVA010000003.1	785	368	Veles__VlsB2	9.4e-107	355.3	0.923	0.954	16	366
JAYIVA010000003.1_144	JAYIVA010000003.1	815	333	HEC-01__HEC-01B	6.7e-86	286.6	0.808	0.976	6	330
JAYIVA010000004.1_13	JAYIVA010000004.1	922	242	Zorya__ZorB	1.8e-11	41.8	0.562	0.558	93	227
JAYIVA010000004.1_23	JAYIVA010000004.1	932	256	Gao_Qat__QatD	4.7e-17	60.1	0.953	0.973	2	250
JAYIVA010000004.1_24	JAYIVA010000004.1	933	277	CBASS__AG_E1_ThiF	7.1e-35	118.5	0.582	0.516	20	162
JAYIVA010000004.1_160	JAYIVA010000004.1	1069	831	BREX__brxHI	4.9e-51	171.8	0.854	0.762	23	655
JAYIVA010000004.1_160	JAYIVA010000004.1	1069	831	Shango__SngC	8.8e-64	214.2	0.869	0.771	16	656
JAYIVA010000005.1_78	JAYIVA010000005.1	1189	299	Ukko__UkkD1	1.7e-60	202.6	0.947	0.88	20	282
JAYIVA010000005.1_78	JAYIVA010000005.1	1189	299	Ukko__UkkD2	1.7e-60	202.6	0.947	0.88	20	282
JAYIVA010000007.1_63	JAYIVA010000007.1	1534	1465	Shango__SngC	1.9e-66	223.1	0.732	0.366	25	560
JAYIVA010000007.1_63	JAYIVA010000007.1	1534	1465	BREX__brxHI	9e-70	233.8	0.696	0.36	24	550
JAYIVA010000007.1_72	JAYIVA010000007.1	1543	340	WYL_I_II_III_IV_V_VI_4	4.6e-25	86.6	0.983	0.5	142	311
JAYIVA010000007.1_72	JAYIVA010000007.1	1543	340	WYL_I_II_III_IV_V_VI_1	7.4e-50	168.1	0.974	0.918	4	315
JAYIVA010000007.1_125	JAYIVA010000007.1	1596	382	Dpd__DpdA	4.3e-08	30.2	0.52	0.545	141	348
JAYIVA010000008.1_10	JAYIVA010000008.1	1624	862	Dodola__DolB	2.5e-22	77.4	0.597	0.277	485	723
JAYIVA010000008.1_67	JAYIVA010000008.1	1681	228	Dpd__QueE	8.8e-07	26.6	0.652	0.658	71	220
JAYIVA010000008.1_68	JAYIVA010000008.1	1682	225	Dpd__QueC	1.4e-52	176.1	0.986	0.978	2	221
JAYIVA010000008.1_84	JAYIVA010000008.1	1698	601	PsyrTA__PsyrT	3.5e-90	301.0	0.517	0.576	4	349
JAYIVA010000008.1_104	JAYIVA010000008.1	1718	308	Brig1__ADP_ribosyl	1.4e-58	196.9	0.436	0.929	5	290
JAYIVA010000008.1_128	JAYIVA010000008.1	1742	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	2.9999999999999997e-229	761.9	0.98	0.964	10	1067
JAYIVA010000008.1_129	JAYIVA010000008.1	1743	366	RM__Type_I_S_03	8.4e-35	118.8	0.685	0.899	35	363
JAYIVA010000008.1_129	JAYIVA010000008.1	1743	366	RM__Type_I_S_02	3.1e-39	133.2	0.717	0.877	34	354
JAYIVA010000008.1_129	JAYIVA010000008.1	1743	366	RM__Type_I_S_52	1.8e-40	137.2	0.58	0.929	23	362
JAYIVA010000008.1_129	JAYIVA010000008.1	1743	366	RM__Type_I_S_04	4.4e-48	162.5	0.66	0.926	23	361
JAYIVA010000008.1_129	JAYIVA010000008.1	1743	366	RM__Type_I_S_51	1.2999999999999999e-54	183.3	0.696	0.926	25	363
JAYIVA010000009.1_31	JAYIVA010000009.1	1774	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.1e-10	38.2	0.635	0.406	657	1130
JAYIVA010000009.1_31	JAYIVA010000009.1	1774	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	3.7e-12	43.0	0.434	0.415	1	485
JAYIVA010000009.1_31	JAYIVA010000009.1	1774	1168	Wadjet__JetC_I	8.1e-14	48.4	0.45	0.43	341	842
JAYIVA010000009.1_47	JAYIVA010000009.1	1790	482	DEDDh_I_II_III_IV_V_VI_1	5.9e-17	60.2	0.975	0.373	6	185
JAYIVA010000009.1_79	JAYIVA010000009.1	1822	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JAYIVA010000010.1_62	JAYIVA010000010.1	1942	414	CBASS__AG_E1_ThiF	2.0000000000000002e-71	238.1	0.996	0.577	153	391
JAYIVA010000010.1_84	JAYIVA010000010.1	1964	761	Dodola__DolB	1.2000000000000001e-20	71.8	0.488	0.252	430	621
JAYIVA010000011.1_11	JAYIVA010000011.1	1982	373	SoFic__SoFic	1.1e-120	401.1	0.975	0.93	9	355
JAYIVA010000013.1_25	JAYIVA010000013.1	2187	195	DEDDh_I_II_III_IV_V_VI_1	2.9e-11	41.7	0.956	0.805	12	168
JAYIVA010000015.1_59	JAYIVA010000015.1	2389	381	Veles__VlsB1	4.7e-115	382.5	0.949	0.916	25	373
JAYIVA010000015.1_59	JAYIVA010000015.1	2389	381	Veles__VlsB2	6.1e-116	385.5	0.933	0.95	12	373
