sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFUU010000002.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEFUU010000002.1_187	JBEFUU010000002.1_190	JBEFUU010000002.1_187,JBEFUU010000002.1_188,JBEFUU010000002.1_190	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFUU010000005.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFUU010000005.1_62	JBEFUU010000005.1_65	JBEFUU010000005.1_62,JBEFUU010000005.1_63,JBEFUU010000005.1_65	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFUU010000009.1_RM_Type_II_11	RM	RM_Type_II	Defense	JBEFUU010000009.1_14	JBEFUU010000009.1_19	JBEFUU010000009.1_14,JBEFUU010000009.1_16,JBEFUU010000009.1_18,JBEFUU010000009.1_19	4	RM_Type_II__Type_II_MTases_FAM_7,RM_Type_II__Type_II_MTases_FAM_7,RM_Type_II__Type_II_REase06,RM_Type_II__Type_II_REase38
JBEFUU010000012.1_Gao_Ppl_5	Gao_Ppl	Gao_Ppl	Defense	JBEFUU010000012.1_6	JBEFUU010000012.1_6	JBEFUU010000012.1_6	1	Gao_Ppl__PplA
JBEFUU010000012.1_PrrC_16	PrrC	PrrC	Defense	JBEFUU010000012.1_67	JBEFUU010000012.1_71	JBEFUU010000012.1_67,JBEFUU010000012.1_69,JBEFUU010000012.1_70,JBEFUU010000012.1_71	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFUU010000014.1_AbiD_3	AbiD	AbiD	Defense	JBEFUU010000014.1_102	JBEFUU010000014.1_102	JBEFUU010000014.1_102	1	AbiD__AbiD
JBEFUU010000018.1_SoFic_1	SoFIC	SoFic	Defense	JBEFUU010000018.1_92	JBEFUU010000018.1_92	JBEFUU010000018.1_92	1	SoFic__SoFic
JBEFUU010000019.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JBEFUU010000019.1_27	JBEFUU010000019.1_28	JBEFUU010000019.1_27,JBEFUU010000019.1_28	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFUU010000028.1_Prometheus_9	Prometheus	Prometheus	Defense	JBEFUU010000028.1_46	JBEFUU010000028.1_46	JBEFUU010000028.1_46	1	Prometheus__ProA
JBEFUU010000034.1_Retron_XII_4	Retron	Retron_XII	Defense	JBEFUU010000034.1_41	JBEFUU010000034.1_41	JBEFUU010000034.1_41	1	Retron_XII__RT_12
JBEFUU010000039.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JBEFUU010000039.1_10	JBEFUU010000039.1_13	JBEFUU010000039.1_10,JBEFUU010000039.1_12,JBEFUU010000039.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFUU010000042.1_SoFic_2	SoFIC	SoFic	Defense	JBEFUU010000042.1_28	JBEFUU010000042.1_28	JBEFUU010000042.1_28	1	SoFic__SoFic
JBEFUU010000048.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JBEFUU010000048.1_15	JBEFUU010000048.1_18	JBEFUU010000048.1_15,JBEFUU010000048.1_16,JBEFUU010000048.1_18	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFUU010000053.1_AbiE_10	AbiE	AbiE	Defense	JBEFUU010000053.1_6	JBEFUU010000053.1_7	JBEFUU010000053.1_6,JBEFUU010000053.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
