sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUIQC010000001.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUIQC010000001.1_91	JAUIQC010000001.1_94	JAUIQC010000001.1_91,JAUIQC010000001.1_93,JAUIQC010000001.1_94	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIQC010000006.1_PrrC_16	PrrC	PrrC	Defense	JAUIQC010000006.1_46	JAUIQC010000006.1_50	JAUIQC010000006.1_46,JAUIQC010000006.1_48,JAUIQC010000006.1_49,JAUIQC010000006.1_50	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIQC010000010.1_SoFic_10	SoFIC	SoFic	Defense	JAUIQC010000010.1_74	JAUIQC010000010.1_74	JAUIQC010000010.1_74	1	SoFic__SoFic
JAUIQC010000015.1_SoFic_9	SoFIC	SoFic	Defense	JAUIQC010000015.1_63	JAUIQC010000015.1_63	JAUIQC010000015.1_63	1	SoFic__SoFic
JAUIQC010000018.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JAUIQC010000018.1_1	JAUIQC010000018.1_2	JAUIQC010000018.1_1,JAUIQC010000018.1_2	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUIQC010000019.1_RM_Type_I_19	RM	RM_Type_I	Defense	JAUIQC010000019.1_19	JAUIQC010000019.1_22	JAUIQC010000019.1_19,JAUIQC010000019.1_22	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAUIQC010000020.1_Gao_Ppl_1	Gao_Ppl	Gao_Ppl	Defense	JAUIQC010000020.1_41	JAUIQC010000020.1_41	JAUIQC010000020.1_41	1	Gao_Ppl__PplA
JAUIQC010000033.1_Prometheus_5	Prometheus	Prometheus	Defense	JAUIQC010000033.1_42	JAUIQC010000033.1_42	JAUIQC010000033.1_42	1	Prometheus__ProA
JAUIQC010000041.1_AbiD_2	AbiD	AbiD	Defense	JAUIQC010000041.1_14	JAUIQC010000041.1_14	JAUIQC010000041.1_14	1	AbiD__AbiD
JAUIQC010000048.1_RloC_13	RloC	RloC	Defense	JAUIQC010000048.1_2	JAUIQC010000048.1_2	JAUIQC010000048.1_2	1	RloC__RloC
JAUIQC010000049.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAUIQC010000049.1_10	JAUIQC010000049.1_13	JAUIQC010000049.1_10,JAUIQC010000049.1_12,JAUIQC010000049.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUIQC010000050.1_Gao_TerY_8	Gao_TerY	Gao_TerY	Defense	JAUIQC010000050.1_11	JAUIQC010000050.1_13	JAUIQC010000050.1_11,JAUIQC010000050.1_12,JAUIQC010000050.1_13	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUIQC010000050.1_CBASS_I_7	CBASS	CBASS_I	Defense	JAUIQC010000050.1_15	JAUIQC010000050.1_16	JAUIQC010000050.1_15,JAUIQC010000050.1_16	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAUIQC010000052.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAUIQC010000052.1_20	JAUIQC010000052.1_23	JAUIQC010000052.1_20,JAUIQC010000052.1_21,JAUIQC010000052.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUIQC010000079.1_AbiE_12	AbiE	AbiE	Defense	JAUIQC010000079.1_6	JAUIQC010000079.1_7	JAUIQC010000079.1_6,JAUIQC010000079.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
