sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIRB010000003.1_SoFic_10	SoFIC	SoFic	Defense	JAYIRB010000003.1_80	JAYIRB010000003.1_80	JAYIRB010000003.1_80	1	SoFic__SoFic
JAYIRB010000003.1_AbiD_9	AbiD	AbiD	Defense	JAYIRB010000003.1_187	JAYIRB010000003.1_187	JAYIRB010000003.1_187	1	AbiD__AbiD
JAYIRB010000010.1_Lamassu-Cap4_nuclease_3	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAYIRB010000010.1_146	JAYIRB010000010.1_148	JAYIRB010000010.1_146,JAYIRB010000010.1_147,JAYIRB010000010.1_148	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAYIRB010000011.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIRB010000011.1_4	JAYIRB010000011.1_7	JAYIRB010000011.1_4,JAYIRB010000011.1_6,JAYIRB010000011.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRB010000014.1_PrrC_15	PrrC	PrrC	Defense	JAYIRB010000014.1_50	JAYIRB010000014.1_54	JAYIRB010000014.1_50,JAYIRB010000014.1_51,JAYIRB010000014.1_52,JAYIRB010000014.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRB010000015.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JAYIRB010000015.1_22	JAYIRB010000015.1_25	JAYIRB010000015.1_22,JAYIRB010000015.1_23,JAYIRB010000015.1_25	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIRB010000016.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JAYIRB010000016.1_26	JAYIRB010000016.1_27	JAYIRB010000016.1_26,JAYIRB010000016.1_27	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIRB010000018.1_SoFic_6	SoFIC	SoFic	Defense	JAYIRB010000018.1_27	JAYIRB010000018.1_27	JAYIRB010000018.1_27	1	SoFic__SoFic
JAYIRB010000031.1_Retron_XII_2	Retron	Retron_XII	Defense	JAYIRB010000031.1_41	JAYIRB010000031.1_41	JAYIRB010000031.1_41	1	Retron_XII__RT_12
JAYIRB010000036.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYIRB010000036.1_10	JAYIRB010000036.1_13	JAYIRB010000036.1_10,JAYIRB010000036.1_12,JAYIRB010000036.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIRB010000038.1_Prometheus_11	Prometheus	Prometheus	Defense	JAYIRB010000038.1_22	JAYIRB010000038.1_22	JAYIRB010000038.1_22	1	Prometheus__ProA
JAYIRB010000044.1_Gao_Ppl_12	Gao_Ppl	Gao_Ppl	Defense	JAYIRB010000044.1_12	JAYIRB010000044.1_12	JAYIRB010000044.1_12	1	Gao_Ppl__PplA
JAYIRB010000057.1_AbiE_1	AbiE	AbiE	Defense	JAYIRB010000057.1_6	JAYIRB010000057.1_7	JAYIRB010000057.1_6,JAYIRB010000057.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAYIRB010000060.1_Zorya_TypeI_7	Zorya	Zorya_TypeI	Defense	JAYIRB010000060.1_2	JAYIRB010000060.1_5	JAYIRB010000060.1_2,JAYIRB010000060.1_3,JAYIRB010000060.1_4,JAYIRB010000060.1_5	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
