replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIQQ010000001.1	JAYIQQ010000001.1_139	RM__Type_I_REases_FAM_1.einsi_trimmed	139	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1027	0.0	1089.2	0.993	0.984	4	1014		JAYIQQ010000001.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQQ010000001.1	JAYIQQ010000001.1_140	RM__Type_I_S_52	140	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	9.9e-68	227.2	0.67	0.968	9	434		JAYIQQ010000001.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQQ010000001.1	JAYIQQ010000001.1_142	RM__Type_I_MTases_FAM_3	142	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1.5e-256	850.7	0.995	0.995	2	726		JAYIQQ010000001.1_PrrC_12	RM	RM_Type_I	Defense
JAYIQQ010000002.1	JAYIQQ010000002.1_27	RM__Type_I_MTases_FAM_0	242	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	3.9e-168	558.4	0.992	0.99	4	501		JAYIQQ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQQ010000002.1	JAYIQQ010000002.1_29	RM__Type_I_S_51	244	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	407	2.7e-81	271.4	0.78	0.966	12	404		JAYIQQ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQQ010000002.1	JAYIQQ010000002.1_30	RM__Type_I_REases_FAM_0.einsi_trimmed	245	defense-finder-models/RM/RM/RM_Type_I	JAYIQQ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	9.999999999999999e-231	766.8	0.981	0.965	10	1068		JAYIQQ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQQ010000005.1	JAYIQQ010000005.1_37	RM_Type_IV__FAM_1	737	defense-finder-models/RM/RM/RM_Type_IV	JAYIQQ010000005.1_RM_Type_IV_19	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JAYIQQ010000005.1	JAYIQQ010000005.1_38	RM_Type_IV__FAM_2	738	defense-finder-models/RM/RM/RM_Type_IV	JAYIQQ010000005.1_RM_Type_IV_19	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JAYIQQ010000008.1	JAYIQQ010000008.1_75	SoFic__SoFic	1123	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIQQ010000008.1_SoFic_10	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	3.4e-121	402.8	0.975	0.93	9	355			SoFIC	SoFic	Defense
JAYIQQ010000010.1	JAYIQQ010000010.1_49	RM__Type_I_REases_FAM_0.einsi_trimmed	1308	defense-finder-models/RM/PrrC/PrrC	JAYIQQ010000010.1_PrrC_17	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JAYIQQ010000010.1_RM_Type_I_18	PrrC	PrrC	Defense
