sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIUZ010000002.1_RM_Type_I_11	RM	RM_Type_I	Defense	JAYIUZ010000002.1_72	JAYIUZ010000002.1_76	JAYIUZ010000002.1_72,JAYIUZ010000002.1_75,JAYIUZ010000002.1_76	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIUZ010000003.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYIUZ010000003.1_185	JAYIUZ010000003.1_188	JAYIUZ010000003.1_185,JAYIUZ010000003.1_187,JAYIUZ010000003.1_188	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIUZ010000006.1_Gao_Mza_3	Gao_Mza	Gao_Mza	Defense	JAYIUZ010000006.1_2	JAYIUZ010000006.1_5	JAYIUZ010000006.1_2,JAYIUZ010000006.1_3,JAYIUZ010000006.1_4,JAYIUZ010000006.1_5	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JAYIUZ010000011.1_RM_Type_II_14	RM	RM_Type_II	Defense	JAYIUZ010000011.1_1	JAYIUZ010000011.1_3	JAYIUZ010000011.1_1,JAYIUZ010000011.1_3	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase09
JAYIUZ010000011.1_SoFic_1	SoFIC	SoFic	Defense	JAYIUZ010000011.1_9	JAYIUZ010000011.1_9	JAYIUZ010000011.1_9	1	SoFic__SoFic
JAYIUZ010000015.1_RM_Type_IV_15	RM	RM_Type_IV	Defense	JAYIUZ010000015.1_103	JAYIUZ010000015.1_104	JAYIUZ010000015.1_103,JAYIUZ010000015.1_104	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIUZ010000017.1_SoFic_7	SoFIC	SoFic	Defense	JAYIUZ010000017.1_72	JAYIUZ010000017.1_72	JAYIUZ010000017.1_72	1	SoFic__SoFic
JAYIUZ010000025.1_PrrC_12	PrrC	PrrC	Defense	JAYIUZ010000025.1_14	JAYIUZ010000025.1_18	JAYIUZ010000025.1_14,JAYIUZ010000025.1_15,JAYIUZ010000025.1_16,JAYIUZ010000025.1_18	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIUZ010000033.1_Retron_XII_2	Retron	Retron_XII	Defense	JAYIUZ010000033.1_40	JAYIUZ010000033.1_40	JAYIUZ010000033.1_40	1	Retron_XII__RT_12
JAYIUZ010000044.1_AbiD_6	AbiD	AbiD	Defense	JAYIUZ010000044.1_14	JAYIUZ010000044.1_14	JAYIUZ010000044.1_14	1	AbiD__AbiD
JAYIUZ010000049.1_Gao_Ppl_9	Gao_Ppl	Gao_Ppl	Defense	JAYIUZ010000049.1_12	JAYIUZ010000049.1_12	JAYIUZ010000049.1_12	1	Gao_Ppl__PplA
JAYIUZ010000074.1_SEFIR_8	SEFIR	SEFIR	Defense	JAYIUZ010000074.1_1	JAYIUZ010000074.1_1	JAYIUZ010000074.1_1	1	SEFIR__bSEFIR
JAYIUZ010000082.1_RloC_4	RloC	RloC	Defense	JAYIUZ010000082.1_1	JAYIUZ010000082.1_1	JAYIUZ010000082.1_1	1	RloC__RloC
