sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIMO010000001.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIMO010000001.1_6	JAYIMO010000001.1_9	JAYIMO010000001.1_6,JAYIMO010000001.1_8,JAYIMO010000001.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMO010000003.1_SoFic_11	SoFIC	SoFic	Defense	JAYIMO010000003.1_87	JAYIMO010000003.1_87	JAYIMO010000003.1_87	1	SoFic__SoFic
JAYIMO010000003.1_AbiD_10	AbiD	AbiD	Defense	JAYIMO010000003.1_194	JAYIMO010000003.1_194	JAYIMO010000003.1_194	1	AbiD__AbiD
JAYIMO010000006.1_SoFic_8	SoFIC	SoFic	Defense	JAYIMO010000006.1_106	JAYIMO010000006.1_106	JAYIMO010000006.1_106	1	SoFic__SoFic
JAYIMO010000007.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JAYIMO010000007.1_170	JAYIMO010000007.1_171	JAYIMO010000007.1_170,JAYIMO010000007.1_171	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIMO010000011.1_Lamassu-Cap4_nuclease_4	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAYIMO010000011.1_145	JAYIMO010000011.1_147	JAYIMO010000011.1_145,JAYIMO010000011.1_146,JAYIMO010000011.1_147	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAYIMO010000012.1_PrrC_15	PrrC	PrrC	Defense	JAYIMO010000012.1_64	JAYIMO010000012.1_68	JAYIMO010000012.1_64,JAYIMO010000012.1_65,JAYIMO010000012.1_66,JAYIMO010000012.1_68	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMO010000012.1_Gao_Ppl_9	Gao_Ppl	Gao_Ppl	Defense	JAYIMO010000012.1_128	JAYIMO010000012.1_128	JAYIMO010000012.1_128	1	Gao_Ppl__PplA
JAYIMO010000016.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAYIMO010000016.1_22	JAYIMO010000016.1_25	JAYIMO010000016.1_22,JAYIMO010000016.1_23,JAYIMO010000016.1_25	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIMO010000026.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYIMO010000026.1_10	JAYIMO010000026.1_13	JAYIMO010000026.1_10,JAYIMO010000026.1_12,JAYIMO010000026.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIMO010000028.1_Prometheus_12	Prometheus	Prometheus	Defense	JAYIMO010000028.1_22	JAYIMO010000028.1_22	JAYIMO010000028.1_22	1	Prometheus__ProA
JAYIMO010000039.1_AbiE_7	AbiE	AbiE	Defense	JAYIMO010000039.1_4	JAYIMO010000039.1_5	JAYIMO010000039.1_4,JAYIMO010000039.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAYIMO010000042.1_Retron_XII_1	Retron	Retron_XII	Defense	JAYIMO010000042.1_1	JAYIMO010000042.1_1	JAYIMO010000042.1_1	1	Retron_XII__RT_12
JAYIMO010000043.1_Zorya_TypeI_3	Zorya	Zorya_TypeI	Defense	JAYIMO010000043.1_2	JAYIMO010000043.1_5	JAYIMO010000043.1_2,JAYIMO010000043.1_3,JAYIMO010000043.1_4,JAYIMO010000043.1_5	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
