sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYITI010000001.1_PrrC_12	PrrC	PrrC	Defense	JAYITI010000001.1_531	JAYITI010000001.1_535	JAYITI010000001.1_531,JAYITI010000001.1_532,JAYITI010000001.1_533,JAYITI010000001.1_535	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYITI010000017.1_Thoeris_IV_6	Thoeris	Thoeris_IV	Defense	JAYITI010000017.1_101	JAYITI010000017.1_102	JAYITI010000017.1_101,JAYITI010000017.1_102	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
JAYITI010000020.1_SoFic_8	SoFIC	SoFic	Defense	JAYITI010000020.1_26	JAYITI010000020.1_26	JAYITI010000020.1_26	1	SoFic__SoFic
JAYITI010000021.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAYITI010000021.1_19	JAYITI010000021.1_22	JAYITI010000021.1_19,JAYITI010000021.1_20,JAYITI010000021.1_22	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYITI010000024.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYITI010000024.1_26	JAYITI010000024.1_30	JAYITI010000024.1_26,JAYITI010000024.1_27,JAYITI010000024.1_30	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYITI010000026.1_AbiD_7	AbiD	AbiD	Defense	JAYITI010000026.1_48	JAYITI010000026.1_48	JAYITI010000026.1_48	1	AbiD__AbiD
JAYITI010000032.1_Gabija_5	Gabija	Gabija	Defense	JAYITI010000032.1_31	JAYITI010000032.1_32	JAYITI010000032.1_31,JAYITI010000032.1_32	2	Gabija__GajA,Gabija__GajB_2
JAYITI010000037.1_6A_MBL_1	6A_MBL	6A_MBL	Defense	JAYITI010000037.1_30	JAYITI010000037.1_31	JAYITI010000037.1_30,JAYITI010000037.1_31	2	6A_MBL__MblB,6A_MBL__cap2_3
JAYITI010000038.1_SoFic_9	SoFIC	SoFic	Defense	JAYITI010000038.1_1	JAYITI010000038.1_1	JAYITI010000038.1_1	1	SoFic__SoFic
JAYITI010000047.1_Gao_Ppl_11	Gao_Ppl	Gao_Ppl	Defense	JAYITI010000047.1_6	JAYITI010000047.1_6	JAYITI010000047.1_6	1	Gao_Ppl__PplA
JAYITI010000049.1_RM_Type_IIG_16	RM	RM_Type_IIG	Defense	JAYITI010000049.1_1	JAYITI010000049.1_1	JAYITI010000049.1_1	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYITI010000005.1_PsyrTA_10	PsyrTA	PsyrTA	Defense	JAYITI010000005.1_71	JAYITI010000005.1_72	JAYITI010000005.1_71,JAYITI010000005.1_72	2	PsyrTA__PsyrA,PsyrTA__PsyrT
JAYITI010000007.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAYITI010000007.1_118	JAYITI010000007.1_121	JAYITI010000007.1_118,JAYITI010000007.1_119,JAYITI010000007.1_121	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
