sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIWO010000001.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIWO010000001.1_74	JAYIWO010000001.1_77	JAYIWO010000001.1_74,JAYIWO010000001.1_76,JAYIWO010000001.1_77	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIWO010000002.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYIWO010000002.1_146	JAYIWO010000002.1_147	JAYIWO010000002.1_146,JAYIWO010000002.1_147	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIWO010000003.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYIWO010000003.1_28	JAYIWO010000003.1_31	JAYIWO010000003.1_28,JAYIWO010000003.1_30,JAYIWO010000003.1_31	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIWO010000006.1_SoFic_8	SoFIC	SoFic	Defense	JAYIWO010000006.1_62	JAYIWO010000006.1_62	JAYIWO010000006.1_62	1	SoFic__SoFic
JAYIWO010000007.1_PrrC_17	PrrC	PrrC	Defense	JAYIWO010000007.1_49	JAYIWO010000007.1_54	JAYIWO010000007.1_49,JAYIWO010000007.1_50,JAYIWO010000007.1_52,JAYIWO010000007.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_04
JAYIWO010000020.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIWO010000020.1_16	JAYIWO010000020.1_19	JAYIWO010000020.1_16,JAYIWO010000020.1_17,JAYIWO010000020.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIWO010000023.1_Gabija_6	Gabija	Gabija	Defense	JAYIWO010000023.1_34	JAYIWO010000023.1_35	JAYIWO010000023.1_34,JAYIWO010000023.1_35	2	Gabija__GajA,Gabija__GajB_2
JAYIWO010000023.1_AbiH_5	AbiH	AbiH	Defense	JAYIWO010000023.1_47	JAYIWO010000023.1_47	JAYIWO010000023.1_47	1	AbiH__AbiH
JAYIWO010000034.1_AbiV_10	AbiV	AbiV	Defense	JAYIWO010000034.1_51	JAYIWO010000034.1_51	JAYIWO010000034.1_51	1	AbiV__AbiV
JAYIWO010000036.1_SoFic_4	SoFIC	SoFic	Defense	JAYIWO010000036.1_9	JAYIWO010000036.1_9	JAYIWO010000036.1_9	1	SoFic__SoFic
JAYIWO010000042.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JAYIWO010000042.1_9	JAYIWO010000042.1_12	JAYIWO010000042.1_9,JAYIWO010000042.1_11,JAYIWO010000042.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIWO010000065.1_HEC-09_11	HEC-09	HEC-09	Defense	JAYIWO010000065.1_9	JAYIWO010000065.1_9	JAYIWO010000065.1_9	1	HEC-09__HEC-09
JAYIWO010000068.1_RM_Type_III_19	RM	RM_Type_III	Defense	JAYIWO010000068.1_7	JAYIWO010000068.1_8	JAYIWO010000068.1_7,JAYIWO010000068.1_8	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYIWO010000074.1_Gao_Her_SIR_9	Gao_Her	Gao_Her_SIR	Defense	JAYIWO010000074.1_10	JAYIWO010000074.1_11	JAYIWO010000074.1_10,JAYIWO010000074.1_11	2	Gao_Her_SIR__HerA_SIR2,Gao_Her_SIR__SIR2
JAYIWO010000075.1_Thoeris_IV_1	Thoeris	Thoeris_IV	Defense	JAYIWO010000075.1_1	JAYIWO010000075.1_2	JAYIWO010000075.1_1,JAYIWO010000075.1_2	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
