hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUIOM010000010.1_21	JAUIOM010000010.1	28	326	DISARM__drmC	1.5e-15	55.5	0.536	0.417	190	325
JAUIOM010000010.1_30	JAUIOM010000010.1	37	269	Gao_Qat__QatD	2e-15	54.8	0.772	0.747	16	216
JAUIOM010000010.1_62	JAUIOM010000010.1	69	223	AbiV__AbiV	2.3e-11	41.9	0.647	0.587	16	146
JAUIOM010000011.1_9	JAUIOM010000011.1	129	251	Retron_VII_2__DUF3800	6.4e-10	37.6	0.972	0.817	8	212
JAUIOM010000013.1_17	JAUIOM010000013.1	350	583	UG6__DnaG	2.0000000000000003e-34	117.1	0.817	0.492	34	320
JAUIOM010000013.1_90	JAUIOM010000013.1	423	379	PsyrTA__PsyrA	1.3999999999999998e-29	101.3	0.746	0.778	75	369
JAUIOM010000013.1_90	JAUIOM010000013.1	423	379	ShosTA__ShosA	3e-57	192.0	0.68	0.538	81	284
JAUIOM010000015.1_18	JAUIOM010000015.1	551	527	DRT2__RmuC	1.6e-06	24.9	0.502	0.448	245	480
JAUIOM010000015.1_58	JAUIOM010000015.1	591	325	Retron_VII_2__DUF3800	2.1e-09	35.9	0.991	0.806	2	263
JAUIOM010000015.1_71	JAUIOM010000015.1	604	203	Dpd__FolE	4.7e-58	193.8	0.978	0.877	19	196
JAUIOM010000015.1_72	JAUIOM010000015.1	605	490	Wadjet__JetA_I	4.8e-156	518.5	0.994	0.992	2	487
JAUIOM010000015.1_73	JAUIOM010000015.1	606	236	Wadjet__JetB_I	4.6999999999999994e-67	223.8	0.839	0.975	3	232
JAUIOM010000015.1_75	JAUIOM010000015.1	608	1339	Wadjet__JetC_I	0.0	1191.3	0.994	0.82	25	1122
JAUIOM010000016.1_82	JAUIOM010000016.1	701	299	Ukko__UkkD1	1.7e-60	202.6	0.947	0.88	20	282
JAUIOM010000016.1_82	JAUIOM010000016.1	701	299	Ukko__UkkD2	1.7e-60	202.6	0.947	0.88	20	282
JAUIOM010000017.1_5	JAUIOM010000017.1	725	215	DEDDh_I_II_III_IV_V_VI_1	2e-24	84.6	0.994	0.814	26	200
JAUIOM010000017.1_37	JAUIOM010000017.1	757	482	DEDDh_I_II_III_IV_V_VI_1	6e-17	60.2	0.975	0.373	6	185
JAUIOM010000017.1_53	JAUIOM010000017.1	773	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.3e-10	38.1	0.635	0.406	657	1130
JAUIOM010000017.1_53	JAUIOM010000017.1	773	1168	Wadjet__JetC_I	3.1e-13	46.5	0.474	0.449	318	841
JAUIOM010000017.1_53	JAUIOM010000017.1	773	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	3.4e-13	46.5	0.434	0.415	1	485
JAUIOM010000018.1_13	JAUIOM010000018.1	829	862	Dodola__DolB	2.5e-22	77.4	0.597	0.277	485	723
