sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIRT010000001.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JAYIRT010000001.1_147	JAYIRT010000001.1_148	JAYIRT010000001.1_147,JAYIRT010000001.1_148	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIRT010000002.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYIRT010000002.1_27	JAYIRT010000002.1_30	JAYIRT010000002.1_27,JAYIRT010000002.1_29,JAYIRT010000002.1_30	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRT010000009.1_SoFic_11	SoFIC	SoFic	Defense	JAYIRT010000009.1_62	JAYIRT010000009.1_62	JAYIRT010000009.1_62	1	SoFic__SoFic
JAYIRT010000010.1_PrrC_12	PrrC	PrrC	Defense	JAYIRT010000010.1_47	JAYIRT010000010.1_52	JAYIRT010000010.1_47,JAYIRT010000010.1_49,JAYIRT010000010.1_51,JAYIRT010000010.1_52	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_04
JAYIRT010000011.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIRT010000011.1_17	JAYIRT010000011.1_20	JAYIRT010000011.1_17,JAYIRT010000011.1_18,JAYIRT010000011.1_20	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIRT010000019.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAYIRT010000019.1_73	JAYIRT010000019.1_76	JAYIRT010000019.1_73,JAYIRT010000019.1_75,JAYIRT010000019.1_76	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIRT010000026.1_AbiH_2	AbiH	AbiH	Defense	JAYIRT010000026.1_21	JAYIRT010000026.1_21	JAYIRT010000026.1_21	1	AbiH__AbiH
JAYIRT010000026.1_Gabija_3	Gabija	Gabija	Defense	JAYIRT010000026.1_33	JAYIRT010000026.1_34	JAYIRT010000026.1_33,JAYIRT010000026.1_34	2	Gabija__GajA,Gabija__GajB_2
JAYIRT010000033.1_AbiV_8	AbiV	AbiV	Defense	JAYIRT010000033.1_3	JAYIRT010000033.1_3	JAYIRT010000033.1_3	1	AbiV__AbiV
JAYIRT010000035.1_SoFic_9	SoFIC	SoFic	Defense	JAYIRT010000035.1_36	JAYIRT010000035.1_36	JAYIRT010000035.1_36	1	SoFic__SoFic
JAYIRT010000040.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYIRT010000040.1_9	JAYIRT010000040.1_12	JAYIRT010000040.1_9,JAYIRT010000040.1_11,JAYIRT010000040.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIRT010000059.1_HEC-09_10	HEC-09	HEC-09	Defense	JAYIRT010000059.1_9	JAYIRT010000059.1_9	JAYIRT010000059.1_9	1	HEC-09__HEC-09
JAYIRT010000063.1_RM_Type_III_19	RM	RM_Type_III	Defense	JAYIRT010000063.1_7	JAYIRT010000063.1_8	JAYIRT010000063.1_7,JAYIRT010000063.1_8	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYIRT010000069.1_Gao_Her_SIR_6	Gao_Her	Gao_Her_SIR	Defense	JAYIRT010000069.1_10	JAYIRT010000069.1_11	JAYIRT010000069.1_10,JAYIRT010000069.1_11	2	Gao_Her_SIR__HerA_SIR2,Gao_Her_SIR__SIR2
JAYIRT010000070.1_Thoeris_IV_1	Thoeris	Thoeris_IV	Defense	JAYIRT010000070.1_1	JAYIRT010000070.1_2	JAYIRT010000070.1_1,JAYIRT010000070.1_2	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
