sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUIQB010000006.1_pAgo_S1B_5	pAgo	pAgo_S1B	Defense	JAUIQB010000006.1_45	JAUIQB010000006.1_46	JAUIQB010000006.1_45,JAUIQB010000006.1_46	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAUIQB010000006.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAUIQB010000006.1_133	JAUIQB010000006.1_136	JAUIQB010000006.1_133,JAUIQB010000006.1_136	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAUIQB010000007.1_SoFic_6	SoFIC	SoFic	Defense	JAUIQB010000007.1_67	JAUIQB010000007.1_67	JAUIQB010000007.1_67	1	SoFic__SoFic
JAUIQB010000011.1_Retron_XII_3	Retron	Retron_XII	Defense	JAUIQB010000011.1_116	JAUIQB010000011.1_116	JAUIQB010000011.1_116	1	Retron_XII__RT_12
JAUIQB010000015.1_SoFic_11	SoFIC	SoFic	Defense	JAUIQB010000015.1_52	JAUIQB010000015.1_52	JAUIQB010000015.1_52	1	SoFic__SoFic
JAUIQB010000016.1_Zorya_TypeIII_4	Zorya	Zorya_TypeIII	Defense	JAUIQB010000016.1_109	JAUIQB010000016.1_112	JAUIQB010000016.1_109,JAUIQB010000016.1_111,JAUIQB010000016.1_112	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUIQB010000023.1_AbiD_1	AbiD	AbiD	Defense	JAUIQB010000023.1_7	JAUIQB010000023.1_7	JAUIQB010000023.1_7	1	AbiD__AbiD
JAUIQB010000023.1_AbiV_2	AbiV	AbiV	Defense	JAUIQB010000023.1_23	JAUIQB010000023.1_23	JAUIQB010000023.1_23	1	AbiV__AbiV
JAUIQB010000026.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JAUIQB010000026.1_54	JAUIQB010000026.1_57	JAUIQB010000026.1_54,JAUIQB010000026.1_55,JAUIQB010000026.1_57	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUIQB010000030.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUIQB010000030.1_23	JAUIQB010000030.1_26	JAUIQB010000030.1_23,JAUIQB010000030.1_25,JAUIQB010000030.1_26	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIQB010000041.1_Gabija_10	Gabija	Gabija	Defense	JAUIQB010000041.1_1	JAUIQB010000041.1_2	JAUIQB010000041.1_1,JAUIQB010000041.1_2	2	Gabija__GajA,Gabija__GajB_2
JAUIQB010000054.1_Gao_Ppl_7	Gao_Ppl	Gao_Ppl	Defense	JAUIQB010000054.1_1	JAUIQB010000054.1_1	JAUIQB010000054.1_1	1	Gao_Ppl__PplA
JAUIQB010000055.1_RM_Type_IIG_16	RM	RM_Type_IIG	Defense	JAUIQB010000055.1_2	JAUIQB010000055.1_2	JAUIQB010000055.1_2	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
