sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIOU010000002.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYIOU010000002.1_6	JAYIOU010000002.1_9	JAYIOU010000002.1_6,JAYIOU010000002.1_8,JAYIOU010000002.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIOU010000004.1_SoFic_6	SoFIC	SoFic	Defense	JAYIOU010000004.1_23	JAYIOU010000004.1_23	JAYIOU010000004.1_23	1	SoFic__SoFic
JAYIOU010000004.1_AbiD_5	AbiD	AbiD	Defense	JAYIOU010000004.1_130	JAYIOU010000004.1_130	JAYIOU010000004.1_130	1	AbiD__AbiD
JAYIOU010000008.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIOU010000008.1_85	JAYIOU010000008.1_88	JAYIOU010000008.1_85,JAYIOU010000008.1_87,JAYIOU010000008.1_88	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIOU010000009.1_RM_Type_II_20	RM	RM_Type_II	Defense	JAYIOU010000009.1_2	JAYIOU010000009.1_3	JAYIOU010000009.1_2,JAYIOU010000009.1_3	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
JAYIOU010000009.1_AbiD_10	AbiD	AbiD	Defense	JAYIOU010000009.1_8	JAYIOU010000009.1_8	JAYIOU010000009.1_8	1	AbiD__AbiD
JAYIOU010000011.1_SoFic_7	SoFIC	SoFic	Defense	JAYIOU010000011.1_9	JAYIOU010000011.1_9	JAYIOU010000011.1_9	1	SoFic__SoFic
JAYIOU010000013.1_PrrC_18	PrrC	PrrC	Defense	JAYIOU010000013.1_65	JAYIOU010000013.1_69	JAYIOU010000013.1_65,JAYIOU010000013.1_66,JAYIOU010000013.1_67,JAYIOU010000013.1_69	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIOU010000016.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	JAYIOU010000016.1_25	JAYIOU010000016.1_26	JAYIOU010000016.1_25,JAYIOU010000016.1_26	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIOU010000030.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	JAYIOU010000030.1_10	JAYIOU010000030.1_13	JAYIOU010000030.1_10,JAYIOU010000030.1_12,JAYIOU010000030.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIOU010000032.1_RloC_13	RloC	RloC	Defense	JAYIOU010000032.1_2	JAYIOU010000032.1_2	JAYIOU010000032.1_2	1	RloC__RloC
JAYIOU010000035.1_Prometheus_9	Prometheus	Prometheus	Defense	JAYIOU010000035.1_6	JAYIOU010000035.1_6	JAYIOU010000035.1_6	1	Prometheus__ProA
JAYIOU010000037.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAYIOU010000037.1_8	JAYIOU010000037.1_11	JAYIOU010000037.1_8,JAYIOU010000037.1_10,JAYIOU010000037.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIOU010000039.1_Gao_Ppl_4	Gao_Ppl	Gao_Ppl	Defense	JAYIOU010000039.1_8	JAYIOU010000039.1_8	JAYIOU010000039.1_8	1	Gao_Ppl__PplA
JAYIOU010000047.1_AbiE_3	AbiE	AbiE	Defense	JAYIOU010000047.1_4	JAYIOU010000047.1_5	JAYIOU010000047.1_4,JAYIOU010000047.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAYIOU010000050.1_Retron_XII_1	Retron	Retron_XII	Defense	JAYIOU010000050.1_1	JAYIOU010000050.1_1	JAYIOU010000050.1_1	1	Retron_XII__RT_12
JAYIOU010000051.1_Zorya_TypeI_8	Zorya	Zorya_TypeI	Defense	JAYIOU010000051.1_2	JAYIOU010000051.1_5	JAYIOU010000051.1_2,JAYIOU010000051.1_3,JAYIOU010000051.1_4,JAYIOU010000051.1_5	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
