sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYITA010000001.1_Prometheus_4	Prometheus	Prometheus	Defense	JAYITA010000001.1_260	JAYITA010000001.1_260	JAYITA010000001.1_260	1	Prometheus__ProA
JAYITA010000001.1_Hypnos_3	Hypnos	Hypnos	Defense	JAYITA010000001.1_287	JAYITA010000001.1_287	JAYITA010000001.1_287	1	Hypnos__HyoA
JAYITA010000003.1_PrrC_15	PrrC	PrrC	Defense	JAYITA010000003.1_37	JAYITA010000003.1_41	JAYITA010000003.1_37,JAYITA010000003.1_38,JAYITA010000003.1_39,JAYITA010000003.1_41	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYITA010000004.1_Lamassu-Cap4_nuclease_6	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAYITA010000004.1_154	JAYITA010000004.1_156	JAYITA010000004.1_154,JAYITA010000004.1_155,JAYITA010000004.1_156	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAYITA010000005.1_HEC-09_13	HEC-09	HEC-09	Defense	JAYITA010000005.1_159	JAYITA010000005.1_159	JAYITA010000005.1_159	1	HEC-09__HEC-09
JAYITA010000007.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAYITA010000007.1_24	JAYITA010000007.1_27	JAYITA010000007.1_24,JAYITA010000007.1_26,JAYITA010000007.1_27	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYITA010000008.1_SoFic_7	SoFIC	SoFic	Defense	JAYITA010000008.1_104	JAYITA010000008.1_104	JAYITA010000008.1_104	1	SoFic__SoFic
JAYITA010000008.1_dCTPdeaminase_8	dCTPdeaminase	dCTPdeaminase	Defense	JAYITA010000008.1_110	JAYITA010000008.1_110	JAYITA010000008.1_110	1	dCTPdeaminase__dCTPdeaminase
JAYITA010000009.1_DS-33_12	DS-33	DS-33	Defense	JAYITA010000009.1_92	JAYITA010000009.1_92	JAYITA010000009.1_92	1	DS-33__DS-33
JAYITA010000010.1_SoFic_14	SoFIC	SoFic	Defense	JAYITA010000010.1_122	JAYITA010000010.1_122	JAYITA010000010.1_122	1	SoFic__SoFic
JAYITA010000016.1_Gao_Ppl_1	Gao_Ppl	Gao_Ppl	Defense	JAYITA010000016.1_37	JAYITA010000016.1_37	JAYITA010000016.1_37	1	Gao_Ppl__PplA
JAYITA010000016.1_Retron_XII_2	Retron	Retron_XII	Defense	JAYITA010000016.1_86	JAYITA010000016.1_86	JAYITA010000016.1_86	1	Retron_XII__RT_12
JAYITA010000029.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYITA010000029.1_19	JAYITA010000029.1_22	JAYITA010000029.1_19,JAYITA010000029.1_20,JAYITA010000029.1_21,JAYITA010000029.1_22	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYITA010000034.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	JAYITA010000034.1_11	JAYITA010000034.1_14	JAYITA010000034.1_11,JAYITA010000034.1_13,JAYITA010000034.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYITA010000042.1_RM_Type_IIG_19	RM	RM_Type_IIG	Defense	JAYITA010000042.1_6	JAYITA010000042.1_6	JAYITA010000042.1_6	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYITA010000042.1_Pycsar_11	Pycsar	Pycsar	Defense	JAYITA010000042.1_9	JAYITA010000042.1_13	JAYITA010000042.1_9,JAYITA010000042.1_11,JAYITA010000042.1_12,JAYITA010000042.1_13	4	CBASS__2TM_5,CBASS__Effector_TIR,Pycsar__AG_cyclase,Pycsar__AG_cyclase
