sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIMN010000001.1_Gao_TerY_3	Gao_TerY	Gao_TerY	Defense	JAYIMN010000001.1_11	JAYIMN010000001.1_13	JAYIMN010000001.1_11,JAYIMN010000001.1_12,JAYIMN010000001.1_13	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAYIMN010000001.1_CBASS_I_2	CBASS	CBASS_I	Defense	JAYIMN010000001.1_15	JAYIMN010000001.1_16	JAYIMN010000001.1_15,JAYIMN010000001.1_16	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIMN010000002.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIMN010000002.1_131	JAYIMN010000002.1_134	JAYIMN010000002.1_131,JAYIMN010000002.1_132,JAYIMN010000002.1_134	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMN010000006.1_SoFic_6	SoFIC	SoFic	Defense	JAYIMN010000006.1_4	JAYIMN010000006.1_4	JAYIMN010000006.1_4	1	SoFic__SoFic
JAYIMN010000008.1_SoFic_10	SoFIC	SoFic	Defense	JAYIMN010000008.1_72	JAYIMN010000008.1_72	JAYIMN010000008.1_72	1	SoFic__SoFic
JAYIMN010000011.1_PrrC_18	PrrC	PrrC	Defense	JAYIMN010000011.1_66	JAYIMN010000011.1_70	JAYIMN010000011.1_66,JAYIMN010000011.1_67,JAYIMN010000011.1_68,JAYIMN010000011.1_70	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMN010000013.1_RM_Type_I_21	RM	RM_Type_I	Defense	JAYIMN010000013.1_71	JAYIMN010000013.1_74	JAYIMN010000013.1_71,JAYIMN010000013.1_74	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIMN010000023.1_RM_Type_IV_15	RM	RM_Type_IV	Defense	JAYIMN010000023.1_1	JAYIMN010000023.1_2	JAYIMN010000023.1_1,JAYIMN010000023.1_2	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIMN010000024.1_Gao_Ppl_14	Gao_Ppl	Gao_Ppl	Defense	JAYIMN010000024.1_12	JAYIMN010000024.1_12	JAYIMN010000024.1_12	1	Gao_Ppl__PplA
JAYIMN010000027.1_Prometheus_13	Prometheus	Prometheus	Defense	JAYIMN010000027.1_6	JAYIMN010000027.1_6	JAYIMN010000027.1_6	1	Prometheus__ProA
JAYIMN010000035.1_AbiD_7	AbiD	AbiD	Defense	JAYIMN010000035.1_14	JAYIMN010000035.1_14	JAYIMN010000035.1_14	1	AbiD__AbiD
JAYIMN010000042.1_RloC_8	RloC	RloC	Defense	JAYIMN010000042.1_42	JAYIMN010000042.1_42	JAYIMN010000042.1_42	1	RloC__RloC
JAYIMN010000043.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYIMN010000043.1_10	JAYIMN010000043.1_13	JAYIMN010000043.1_10,JAYIMN010000043.1_12,JAYIMN010000043.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIMN010000045.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYIMN010000045.1_20	JAYIMN010000045.1_23	JAYIMN010000045.1_20,JAYIMN010000045.1_21,JAYIMN010000045.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIMN010000055.1_Gabija_12	Gabija	Gabija	Defense	JAYIMN010000055.1_3	JAYIMN010000055.1_4	JAYIMN010000055.1_3,JAYIMN010000055.1_4	2	Gabija__GajA,Gabija__GajB_2
JAYIMN010000066.1_AbiE_9	AbiE	AbiE	Defense	JAYIMN010000066.1_3	JAYIMN010000066.1_4	JAYIMN010000066.1_3,JAYIMN010000066.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
