hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYISS010000001.1_61	JAYISS010000001.1	61	373	SoFic__SoFic	1e-120	401.3	0.975	0.93	9	355
JAYISS010000001.1_142	JAYISS010000001.1	142	340	DISARM__drmC	2.3e-15	54.9	0.536	0.4	204	339
JAYISS010000001.1_151	JAYISS010000001.1	151	269	Gao_Qat__QatD	1.8e-15	55.0	0.791	0.766	16	221
JAYISS010000001.1_171	JAYISS010000001.1	171	307	Abi2__Abi_2	1.5000000000000001e-46	157.0	0.994	0.625	33	224
JAYISS010000001.1_171	JAYISS010000001.1	171	307	AbiD__AbiD	9e-75	250.0	0.929	0.987	1	303
JAYISS010000001.1_188	JAYISS010000001.1	188	223	AbiV__AbiV	2.4e-11	41.9	0.647	0.587	16	146
JAYISS010000001.1_285	JAYISS010000001.1	285	299	Ukko__UkkD1	1.8e-60	202.6	0.947	0.88	20	282
JAYISS010000001.1_285	JAYISS010000001.1	285	299	Ukko__UkkD2	1.8e-60	202.6	0.947	0.88	20	282
JAYISS010000001.1_371	JAYISS010000001.1	371	968	BREX__brxHII	9.2e-44	147.9	0.457	0.444	58	487
JAYISS010000001.1_375	JAYISS010000001.1	375	568	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	5.1e-09	33.8	0.522	0.729	94	507
JAYISS010000001.1_375	JAYISS010000001.1	375	568	Gao_Ppl__PplA	5.800000000000001e-69	230.9	0.585	0.94	30	563
JAYISS010000002.1_81	JAYISS010000002.1	462	824	Dodola__DolB	1.4e-10	38.8	0.408	0.201	311	476
JAYISS010000002.1_88	JAYISS010000002.1	469	246	DEDDh_I_II_III_IV_V_VI_1	1.3e-35	120.9	0.994	0.663	4	166
JAYISS010000002.1_171	JAYISS010000002.1	552	729	RM_Type_II__Type_II_MTases_FAM_33	5.9e-27	92.6	0.44	0.355	165	423
JAYISS010000002.1_171	JAYISS010000002.1	552	729	PrrC__EcoprrI	4.0999999999999995e-47	159.8	0.979	0.786	1	573
