replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIQJ010000002.1	JAYIQJ010000002.1_125	RM__Type_I_REases_FAM_0.einsi_trimmed	374	defense-finder-models/RM/RM/RM_Type_I	JAYIQJ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	9.499999999999999e-230	763.6	0.98	0.964	10	1067		JAYIQJ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQJ010000002.1	JAYIQJ010000002.1_126	RM__Type_I_S_51	375	defense-finder-models/RM/RM/RM_Type_I	JAYIQJ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	375	2.8000000000000002e-59	198.6	0.662	0.861	50	372		JAYIQJ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQJ010000002.1	JAYIQJ010000002.1_129	RM__Type_I_MTases_FAM_0	378	defense-finder-models/RM/RM/RM_Type_I	JAYIQJ010000002.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.4000000000000003e-167	555.8	0.992	0.99	4	501		JAYIQJ010000002.1_PrrC_14	RM	RM_Type_I	Defense
JAYIQJ010000006.1	JAYIQJ010000006.1_72	SoFic__SoFic	912	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIQJ010000006.1_SoFic_6	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	3.3e-121	402.8	0.975	0.93	9	355			SoFIC	SoFic	Defense
JAYIQJ010000014.1	JAYIQJ010000014.1_90	DS-1__DS-1A	1812	defense-finder-models/DefenseFinder/DS-1/DS-1	JAYIQJ010000014.1_DS-1_5	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	364	2.8e-32	110.0	0.782	0.841	56	361			DS-1	DS-1	Defense
JAYIQJ010000014.1	JAYIQJ010000014.1_91	DS-1__DS-1B	1813	defense-finder-models/DefenseFinder/DS-1/DS-1	JAYIQJ010000014.1_DS-1_5	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	300	2.7e-52	176.0	0.642	0.877	13	275			DS-1	DS-1	Defense
JAYIQJ010000024.1	JAYIQJ010000024.1_47	RM__Type_I_MTases_FAM_0	2501	defense-finder-models/RM/PrrC/PrrC	JAYIQJ010000024.1_PrrC_12	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	539	1.7e-174	579.4	0.996	0.991	1	534		JAYIQJ010000024.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYIQJ010000024.1	JAYIQJ010000024.1_49	PrrC__PrrC	2503	defense-finder-models/RM/PrrC/PrrC	JAYIQJ010000024.1_PrrC_12	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	367	2.1e-64	215.4	0.981	0.981	2	361			PrrC	PrrC	Defense
JAYIQJ010000024.1	JAYIQJ010000024.1_50	RM__Type_I_S_51	2504	defense-finder-models/RM/PrrC/PrrC	JAYIQJ010000024.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	403	4.6e-35	118.8	0.466	0.598	3	243		JAYIQJ010000024.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYIQJ010000024.1	JAYIQJ010000024.1_51	RM__Type_I_REases_FAM_0.einsi_trimmed	2505	defense-finder-models/RM/PrrC/PrrC	JAYIQJ010000024.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JAYIQJ010000024.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYIQJ010000025.1	JAYIQJ010000025.1_25	RM_Type_IV__FAM_2	2543	defense-finder-models/RM/RM/RM_Type_IV	JAYIQJ010000025.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	439	4.1e-55	185.1	0.832	0.654	106	392			RM	RM_Type_IV	Defense
JAYIQJ010000025.1	JAYIQJ010000025.1_26	RM_Type_IV__FAM_1	2544	defense-finder-models/RM/RM/RM_Type_IV	JAYIQJ010000025.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	6.5e-84	280.9	0.513	0.579	298	785			RM	RM_Type_IV	Defense
JAYIQJ010000031.1	JAYIQJ010000031.1_23	RM__Type_I_REases_FAM_1.einsi_trimmed	2846	defense-finder-models/RM/RM/RM_Type_I	JAYIQJ010000031.1_RM_Type_I_17	1	1	0.667	2.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1095.2	0.993	0.984	4	1015		JAYIQJ010000031.1_PrrC_16	RM	RM_Type_I	Defense
JAYIQJ010000031.1	JAYIQJ010000031.1_26	RM__Type_I_MTases_FAM_3	2849	defense-finder-models/RM/RM/RM_Type_I	JAYIQJ010000031.1_RM_Type_I_17	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	3.6000000000000003e-258	856.1	0.995	0.995	2	726		JAYIQJ010000031.1_PrrC_16	RM	RM_Type_I	Defense
JAYIQJ010000036.1	JAYIQJ010000036.1_13	AbiD__AbiD	3056	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYIQJ010000036.1_AbiD_8	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	309	1.3e-72	242.8	0.842	0.906	1	280			AbiD	AbiD	Defense
JAYIQJ010000050.1	JAYIQJ010000050.1_20	Prometheus__ProA	3581	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JAYIQJ010000050.1_Prometheus_9	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JAYIQJ010000052.1	JAYIQJ010000052.1_8	Zorya_III__ZorG3	3620	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIQJ010000052.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYIQJ010000052.1	JAYIQJ010000052.1_10	Zorya__ZorB	3622	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIQJ010000052.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.1e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYIQJ010000052.1	JAYIQJ010000052.1_11	Zorya_III__ZorF3	3623	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIQJ010000052.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.300000000000001e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYIQJ010000053.1	JAYIQJ010000053.1_19	SoFic__SoFic	3660	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIQJ010000053.1_SoFic_7	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	4.9e-109	362.7	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYIQJ010000054.1	JAYIQJ010000054.1_17	Wadjet__JetA_I	3684	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQJ010000054.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	4.6e-156	518.5	0.994	0.992	2	487		JAYIQJ010000054.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYIQJ010000054.1	JAYIQJ010000054.1_18	Wadjet__JetB_I	3685	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQJ010000054.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	1e-67	225.8	0.839	0.975	3	232		JAYIQJ010000054.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYIQJ010000054.1	JAYIQJ010000054.1_19	Wadjet__JetC_I	3686	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIQJ010000054.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1191.3	0.994	0.82	25	1122		JAYIQJ010000054.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYIQJ010000068.1	JAYIQJ010000068.1_1	Gao_Ppl__PplA	3950	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYIQJ010000068.1_Gao_Ppl_2	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	645	4.3e-76	254.4	0.669	0.988	6	642			Gao_Ppl	Gao_Ppl	Defense
JAYIQJ010000078.1	JAYIQJ010000078.1_5	AbiEii__AbiEi_3	4050	defense-finder-models/DefenseFinder/AbiE/AbiE	JAYIQJ010000078.1_AbiE_10	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	5.6e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
JAYIQJ010000078.1	JAYIQJ010000078.1_6	AbiEii__AbiEii	4051	defense-finder-models/DefenseFinder/AbiE/AbiE	JAYIQJ010000078.1_AbiE_10	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	3.0999999999999995e-43	146.4	0.983	0.864	10	276			AbiE	AbiE	Defense
