sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYISZ010000001.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYISZ010000001.1_171	JAYISZ010000001.1_174	JAYISZ010000001.1_171,JAYISZ010000001.1_174	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYISZ010000001.1_pAgo_S1B_2	pAgo	pAgo_S1B	Defense	JAYISZ010000001.1_347	JAYISZ010000001.1_348	JAYISZ010000001.1_347,JAYISZ010000001.1_348	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYISZ010000002.1_AbiV_8	AbiV	AbiV	Defense	JAYISZ010000002.1_185	JAYISZ010000002.1_185	JAYISZ010000002.1_185	1	AbiV__AbiV
JAYISZ010000002.1_AbiD_7	AbiD	AbiD	Defense	JAYISZ010000002.1_202	JAYISZ010000002.1_202	JAYISZ010000002.1_202	1	AbiD__AbiD
JAYISZ010000002.1_SoFic_9	SoFIC	SoFic	Defense	JAYISZ010000002.1_311	JAYISZ010000002.1_311	JAYISZ010000002.1_311	1	SoFic__SoFic
JAYISZ010000004.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYISZ010000004.1_10	JAYISZ010000004.1_13	JAYISZ010000004.1_10,JAYISZ010000004.1_12,JAYISZ010000004.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYISZ010000004.1_SoFic_3	SoFIC	SoFic	Defense	JAYISZ010000004.1_151	JAYISZ010000004.1_151	JAYISZ010000004.1_151	1	SoFic__SoFic
JAYISZ010000014.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYISZ010000014.1_20	JAYISZ010000014.1_23	JAYISZ010000014.1_20,JAYISZ010000014.1_21,JAYISZ010000014.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYISZ010000020.1_DS-33_12	DS-33	DS-33	Defense	JAYISZ010000020.1_16	JAYISZ010000020.1_16	JAYISZ010000020.1_16	1	DS-33__DS-33
JAYISZ010000025.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYISZ010000025.1_26	JAYISZ010000025.1_29	JAYISZ010000025.1_26,JAYISZ010000025.1_27,JAYISZ010000025.1_29	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYISZ010000030.1_Gabija_10	Gabija	Gabija	Defense	JAYISZ010000030.1_31	JAYISZ010000030.1_32	JAYISZ010000030.1_31,JAYISZ010000030.1_32	2	Gabija__GajA,Gabija__GajB_2
JAYISZ010000031.1_Retron_XII_1	Retron	Retron_XII	Defense	JAYISZ010000031.1_45	JAYISZ010000031.1_45	JAYISZ010000031.1_45	1	Retron_XII__RT_12
JAYISZ010000039.1_Gao_Ppl_6	Gao_Ppl	Gao_Ppl	Defense	JAYISZ010000039.1_1	JAYISZ010000039.1_1	JAYISZ010000039.1_1	1	Gao_Ppl__PplA
JAYISZ010000040.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	JAYISZ010000040.1_7	JAYISZ010000040.1_7	JAYISZ010000040.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
