sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYISA010000001.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYISA010000001.1_74	JAYISA010000001.1_77	JAYISA010000001.1_74,JAYISA010000001.1_76,JAYISA010000001.1_77	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYISA010000002.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYISA010000002.1_96	JAYISA010000002.1_97	JAYISA010000002.1_96,JAYISA010000002.1_97	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYISA010000003.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYISA010000003.1_130	JAYISA010000003.1_133	JAYISA010000003.1_130,JAYISA010000003.1_131,JAYISA010000003.1_133	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYISA010000004.1_SoFic_6	SoFIC	SoFic	Defense	JAYISA010000004.1_62	JAYISA010000004.1_62	JAYISA010000004.1_62	1	SoFic__SoFic
JAYISA010000007.1_PrrC_14	PrrC	PrrC	Defense	JAYISA010000007.1_71	JAYISA010000007.1_76	JAYISA010000007.1_71,JAYISA010000007.1_72,JAYISA010000007.1_74,JAYISA010000007.1_76	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_04
JAYISA010000010.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYISA010000010.1_108	JAYISA010000010.1_111	JAYISA010000010.1_108,JAYISA010000010.1_110,JAYISA010000010.1_111	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYISA010000026.1_Gabija_3	Gabija	Gabija	Defense	JAYISA010000026.1_34	JAYISA010000026.1_35	JAYISA010000026.1_34,JAYISA010000026.1_35	2	Gabija__GajA,Gabija__GajB_2
JAYISA010000026.1_AbiH_2	AbiH	AbiH	Defense	JAYISA010000026.1_47	JAYISA010000026.1_47	JAYISA010000026.1_47	1	AbiH__AbiH
JAYISA010000035.1_AbiV_11	AbiV	AbiV	Defense	JAYISA010000035.1_51	JAYISA010000035.1_51	JAYISA010000035.1_51	1	AbiV__AbiV
JAYISA010000041.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JAYISA010000041.1_9	JAYISA010000041.1_12	JAYISA010000041.1_9,JAYISA010000041.1_11,JAYISA010000041.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYISA010000042.1_SoFic_4	SoFIC	SoFic	Defense	JAYISA010000042.1_3	JAYISA010000042.1_3	JAYISA010000042.1_3	1	SoFic__SoFic
JAYISA010000056.1_HEC-09_10	HEC-09	HEC-09	Defense	JAYISA010000056.1_9	JAYISA010000056.1_9	JAYISA010000056.1_9	1	HEC-09__HEC-09
JAYISA010000060.1_RM_Type_III_18	RM	RM_Type_III	Defense	JAYISA010000060.1_1	JAYISA010000060.1_2	JAYISA010000060.1_1,JAYISA010000060.1_2	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYISA010000067.1_Gao_Her_SIR_7	Gao_Her	Gao_Her_SIR	Defense	JAYISA010000067.1_2	JAYISA010000067.1_3	JAYISA010000067.1_2,JAYISA010000067.1_3	2	Gao_Her_SIR__HerA_SIR2,Gao_Her_SIR__SIR2
JAYISA010000068.1_Thoeris_IV_1	Thoeris	Thoeris_IV	Defense	JAYISA010000068.1_9	JAYISA010000068.1_10	JAYISA010000068.1_9,JAYISA010000068.1_10	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
