replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIMK010000001.1	JAYIMK010000001.1_419	RM__Type_I_MTases_FAM_0	419	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.9e-167	555.6	0.992	0.99	4	501		JAYIMK010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYIMK010000001.1	JAYIMK010000001.1_421	RM__Type_I_S_51	421	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.7e-70	233.4	0.836	0.99	2	413		JAYIMK010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYIMK010000001.1	JAYIMK010000001.1_422	RM__Type_I_REases_FAM_0.einsi_trimmed	422	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	8.5e-230	763.8	0.98	0.964	10	1067		JAYIMK010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYIMK010000002.1	JAYIMK010000002.1_381	RM__Type_I_MTases_FAM_3	828	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	4.4e-258	855.9	0.995	0.995	2	726		JAYIMK010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIMK010000002.1	JAYIMK010000002.1_383	RM__Type_I_S_52	830	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	439	4.1e-79	264.8	0.67	0.968	9	433		JAYIMK010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIMK010000002.1	JAYIMK010000002.1_384	RM__Type_I_REases_FAM_1.einsi_trimmed	831	defense-finder-models/RM/RM/RM_Type_I	JAYIMK010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1101.4	0.993	0.984	4	1015		JAYIMK010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIMK010000004.1	JAYIMK010000004.1_135	pAgo__pAgo_S1B	1237	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	JAYIMK010000004.1_pAgo_S1B_7	1	1	1.0	1.5	1	pAgo__pAgo_S1B	mandatory	483	8.7e-196	649.1	0.994	0.99	5	482			pAgo	pAgo_S1B	Defense
JAYIMK010000004.1	JAYIMK010000004.1_136	pAgo__SIR2APAZ	1238	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	JAYIMK010000004.1_pAgo_S1B_7	1	1	1.0	1.5	1	pAgo__SIR2APAZ	accessory	580	3.2000000000000004e-186	618.2	0.931	0.984	1	571			pAgo	pAgo_S1B	Defense
JAYIMK010000006.1	JAYIMK010000006.1_10	Wadjet__JetC_I	1452	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIMK010000006.1_Wadjet_I_5	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1191.3	0.994	0.82	25	1122		JAYIMK010000006.1_Wadjet_4	Wadjet	Wadjet_I	Defense
JAYIMK010000006.1	JAYIMK010000006.1_12	Wadjet__JetB_I	1454	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIMK010000006.1_Wadjet_I_5	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	4.7e-67	223.8	0.839	0.975	3	232		JAYIMK010000006.1_Wadjet_4	Wadjet	Wadjet_I	Defense
