system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYGWT010000001.1,HEC-01,JAYGWT010000001.1_132,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.9e-97,5.8e-97,0.946,0.986,142703,143368,-,-,132,324,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00022, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.3e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3.1e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 93, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.8e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.7e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.9, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.4e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 380, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2.1e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.36, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.066, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.8e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.086, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.3, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.3e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.8e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.3e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.8e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.4e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.7e-23, 0.748, 0.932"
1,JAYGWT010000001.1,HEC-01,JAYGWT010000001.1_133,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,2.599999999999999e-192,2.8999999999999986e-192,0.993,0.988,143371,144603,-,-,133,324,"PDLC04180,HEC-01A_WP_062996032.1, 1, 9.5e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 1.7e-32, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 2.9e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00046, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.8e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.8e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.9e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.6e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.8e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9.2, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 9.2e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.5e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 2.5e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.2e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 3.2e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 2.9e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 3.2e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.2e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 9.2e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 2.5e-33, 0.92, 0.919"
3,JAYGWT010000004.1,dsr2,JAYGWT010000004.1_16,PDLC02184,Dsr2_00001,Dsr2,4.799999999999999e-147,6.599999999999999e-147,0.963,0.961,27217,31068,-,-,16,206,"PDLC02184,Dsr2_00001, 1, 6.6e-147, 0.963, 0.961","PDLC02184, Dsr2_00001, 6.6e-147, 0.963, 0.961"
2,JAYGWT010000004.1,GAO_19,JAYGWT010000004.1_17,PDLC04097,PD-T7-2_B_WP_009660643.1,HerA,6.999999999999998e-161,8.099999999999997e-161,0.993,0.981,31577,33349,-,-,17,206,"PDLC04104,PD-T7-2_B_WP_200868270.1, 1, 8.8e-24, 0.24, 0.367 | PDLC04100,PD-T7-2_B_WP_088195867.1, 1, 3.3e-10, 0.423, 0.434 | PDLC04100,PD-T7-2_B_WP_088195867.1, 2, 1e-21, 0.234, 0.226 | PDLC04098,PD-T7-2_B_WP_015285889.1, 1, 4.7e-17, 0.277, 0.245 | PDLC04098,PD-T7-2_B_WP_015285889.1, 2, 2.1e-30, 0.232, 0.201 | PDLC04097,PD-T7-2_B_WP_009660643.1, 1, 8.1e-161, 0.993, 0.981 | PDLC04099,PD-T7-2_B_WP_080459181.1, 1, 3.2e-05, 0.183, 0.5 | PDLC02188,HerA_00002, 1, 1.9e-12, 0.428, 0.408 | PDLC02188,HerA_00002, 2, 9.3e-22, 0.235, 0.23 | PDLC04101,PD-T7-2_B_WP_091835808.1, 1, 1.7e-05, 0.179, 0.262 | PDLC04101,PD-T7-2_B_WP_091835808.1, 2, 1100, 0.054, 0.08 | PDLC01055,shah_acc_0057, 1, 3.2e-05, 0.171, 0.18 | PDLC01055,shah_acc_0057, 2, 3.6e-09, 0.266, 0.265 | PDLC04103,PD-T7-2_B_WP_171016958.1, 1, 7.4e-13, 0.435, 0.442 | PDLC04103,PD-T7-2_B_WP_171016958.1, 2, 3.4e-28, 0.235, 0.231 | PDLC04102,PD-T7-2_B_WP_161832976.1, 1, 1.1e-29, 0.523, 0.511 | PDLC04102,PD-T7-2_B_WP_161832976.1, 2, 5.7e-31, 0.301, 0.261 | PDLC04106,PD-T7-2_B_WP_223159018.1, 1, 8.3e-10, 0.259, 0.226 | PDLC04106,PD-T7-2_B_WP_223159018.1, 2, 1.5e-25, 0.235, 0.204 | PDLC02185,HerA_00001, 1, 1.2e-09, 0.423, 0.434 | PDLC02185,HerA_00001, 2, 4.2e-23, 0.301, 0.294 | PDLC04107,PD-T7-2_B_WP_230199856.1, 1, 0.00051, 0.173, 0.33 | PDLC04105,PD-T7-2_B_WP_212464868.1, 1, 5.1e-20, 0.335, 0.349 | PDLC04105,PD-T7-2_B_WP_212464868.1, 2, 1.9e-32, 0.31, 0.309","PDLC04097, PD-T7-2_B_WP_009660643.1, 8.1e-161, 0.993, 0.981 | PDLC04105, PD-T7-2_B_WP_212464868.1, 1.9e-32, 0.31, 0.309 | PDLC04102, PD-T7-2_B_WP_161832976.1, 5.7e-31, 0.301, 0.261 | PDLC04098, PD-T7-2_B_WP_015285889.1, 2.1e-30, 0.232, 0.201 | PDLC04103, PD-T7-2_B_WP_171016958.1, 3.4e-28, 0.235, 0.231"
2,JAYGWT010000004.1,GAO_19,JAYGWT010000004.1_18,PDLC04089,PD-T7-2_A_WP_187753972.1,SIR2,9.599999999999999e-52,3.2e-28,0.508,0.524,33346,34491,-,-,18,206,"PDLC04089,PD-T7-2_A_WP_187753972.1, 1, 3.2e-28, 0.508, 0.524 | PDLC04089,PD-T7-2_A_WP_187753972.1, 2, 1.2e-21, 0.199, 0.226 | PDLC04080,PD-T7-2_A_WP_075189553.1, 1, 1.6e-17, 0.545, 0.585 | PDLC04080,PD-T7-2_A_WP_075189553.1, 2, 2.9e-30, 0.28, 0.308 | PDLC04079,PD-T7-2_A_WP_073185249.1, 1, 0.0013, 0.283, 0.242 | PDLC04079,PD-T7-2_A_WP_073185249.1, 2, 1.2e-05, 0.196, 0.167 | PDLC04083,PD-T7-2_A_WP_092273639.1, 1, 0.56, 0.22, 0.218 | PDLC04083,PD-T7-2_A_WP_092273639.1, 2, 0.00089, 0.173, 0.173 | PDLC04087,PD-T7-2_A_WP_153741654.1, 1, 300, 0.039, 0.044 | PDLC04087,PD-T7-2_A_WP_153741654.1, 2, 1.7e-05, 0.249, 0.239 | PDLC04087,PD-T7-2_A_WP_153741654.1, 3, 0.00029, 0.196, 0.213 | PDLC04090,PD-T7-2_A_WP_198578662.1, 1, 130, 0.042, 0.038 | PDLC04090,PD-T7-2_A_WP_198578662.1, 2, 0.0088, 0.277, 0.23 | PDLC04090,PD-T7-2_A_WP_198578662.1, 3, 3.7e-07, 0.191, 0.174 | PDLC04096,PD-T7-2_A_WP_232103391.1, 1, 0.0053, 0.236, 0.326 | PDLC04096,PD-T7-2_A_WP_232103391.1, 2, 0.12, 0.17, 0.278 | PDLC04088,PD-T7-2_A_WP_176695388.1, 1, 0.0017, 0.264, 0.221 | PDLC04088,PD-T7-2_A_WP_176695388.1, 2, 0.0017, 0.105, 0.103 | PDLC04085,PD-T7-2_A_WP_138143905.1, 1, 2.1, 0.225, 0.177 | PDLC04085,PD-T7-2_A_WP_138143905.1, 2, 1.2e-05, 0.168, 0.136 | PDLC04075,PD-T7-2_A_WP_039085641.1, 1, 0.00013, 0.296, 0.254 | PDLC04075,PD-T7-2_A_WP_039085641.1, 2, 2.1e-06, 0.168, 0.155 | PDLC04076,PD-T7-2_A_WP_048861093.1, 1, 0.0012, 0.314, 0.283 | PDLC04076,PD-T7-2_A_WP_048861093.1, 2, 1.1e-09, 0.212, 0.195 | PDLC04078,PD-T7-2_A_WP_055245702.1, 1, 4.7, 0.068, 0.152 | PDLC04078,PD-T7-2_A_WP_055245702.1, 2, 0.026, 0.157, 0.345 | PDLC04094,PD-T7-2_A_WP_219250417.1, 1, 200, 0.037, 0.035 | PDLC04094,PD-T7-2_A_WP_219250417.1, 2, 1.2, 0.063, 0.065 | PDLC04094,PD-T7-2_A_WP_219250417.1, 3, 42, 0.045, 0.043 | PDLC04094,PD-T7-2_A_WP_219250417.1, 4, 3.1e-09, 0.243, 0.233 | PDLC04093,PD-T7-2_A_WP_212447869.1, 1, 130, 0.039, 0.038 | PDLC04093,PD-T7-2_A_WP_212447869.1, 2, 0.29, 0.22, 0.177 | PDLC04093,PD-T7-2_A_WP_212447869.1, 3, 2.5e-09, 0.186, 0.185 | PDLC04084,PD-T7-2_A_WP_104725143.1, 1, 7.4, 0.102, 0.089 | PDLC04084,PD-T7-2_A_WP_104725143.1, 2, 1.1e-08, 0.398, 0.35 | PDLC04084,PD-T7-2_A_WP_104725143.1, 3, 6e-11, 0.188, 0.176 | PDLC02186,SIR2_00001, 1, 7.1e-06, 0.382, 0.335 | PDLC02186,SIR2_00001, 2, 4.4e-09, 0.188, 0.17 | PDLC04092,PD-T7-2_A_WP_211597541.1, 1, 6.1, 0.052, 0.063 | PDLC04092,PD-T7-2_A_WP_211597541.1, 2, 0.0035, 0.175, 0.204 | PDLC04081,PD-T7-2_A_WP_082717311.1, 1, 3.3e-10, 0.262, 0.275 | PDLC04081,PD-T7-2_A_WP_082717311.1, 2, 1.9e-06, 0.212, 0.232","PDLC04080, PD-T7-2_A_WP_075189553.1, 2.9e-30, 0.28, 0.308 | PDLC04089, PD-T7-2_A_WP_187753972.1, 3.2e-28, 0.508, 0.524 | PDLC04084, PD-T7-2_A_WP_104725143.1, 6e-11, 0.188, 0.176 | PDLC04081, PD-T7-2_A_WP_082717311.1, 3.3e-10, 0.262, 0.275 | PDLC04076, PD-T7-2_A_WP_048861093.1, 1.1e-09, 0.212, 0.195"
4,JAYGWT010000005.1,RM_type_IIG,JAYGWT010000005.1_81,PDLC03598,REase_MTase_IIG_00003,REase_MTase_IIG,8.199999999999996e-272,9.299999999999995e-272,0.978,0.991,105537,108302,-,-,81,192,"PDLC03617,REase_MTase_IIG_00022, 1, 0.017, 0.075, 0.057 | PDLC03598,REase_MTase_IIG_00003, 1, 9.3e-272, 0.978, 0.991 | PDLC03610,REase_MTase_IIG_00015, 1, 0.17, 0.094, 0.069 | PDLC03610,REase_MTase_IIG_00015, 2, 160, 0.024, 0.02 | PDLC03630,REase_MTase_IIG_00035, 1, 4.5e-05, 0.094, 0.071 | PDLC03629,REase_MTase_IIG_00034, 1, 0.02, 0.075, 0.068 | PDLC03609,REase_MTase_IIG_00014, 1, 1.2, 0.043, 0.038 | PDLC03609,REase_MTase_IIG_00014, 2, 0.27, 0.034, 0.029 | PDLC03612,REase_MTase_IIG_00017, 1, 7.2e-05, 0.06, 0.043 | PDLC03612,REase_MTase_IIG_00017, 2, 200, 0.036, 0.026 | PDLC03612,REase_MTase_IIG_00017, 3, 0.5, 0.08, 0.066 | PDLC03604,REase_MTase_IIG_00009, 1, 0.14, 0.033, 0.03 | PDLC03604,REase_MTase_IIG_00009, 2, 380, 0.065, 0.053 | PDLC03600,REase_MTase_IIG_00005, 1, 0.00025, 0.073, 0.054 | PDLC03627,REase_MTase_IIG_00032, 1, 1.1e-57, 0.783, 0.658 | PDLC03599,REase_MTase_IIG_00004, 1, 7.4e-46, 0.599, 0.559 | PDLC03599,REase_MTase_IIG_00004, 2, 8.2e-08, 0.138, 0.136 | PDLC03618,REase_MTase_IIG_00023, 1, 14, 0.035, 0.022 | PDLC03618,REase_MTase_IIG_00023, 2, 0.98, 0.091, 0.059 | PDLC03618,REase_MTase_IIG_00023, 3, 4.9, 0.043, 0.029","PDLC03598, REase_MTase_IIG_00003, 9.3e-272, 0.978, 0.991 | PDLC03627, REase_MTase_IIG_00032, 1.1e-57, 0.783, 0.658 | PDLC03599, REase_MTase_IIG_00004, 7.4e-46, 0.599, 0.559 | PDLC03630, REase_MTase_IIG_00035, 4.5e-05, 0.094, 0.071 | PDLC03612, REase_MTase_IIG_00017, 7.2e-05, 0.06, 0.043"
5,JAYGWT010000011.1,SoFic,JAYGWT010000011.1_32,PDLC03963,SoFic__SoFic,SoFic,9.199999999999999e-109,1.0999999999999999e-108,0.95,0.981,29480,30628,+,-,32,92,"PDLC03963,SoFic__SoFic, 1, 1.1e-108, 0.95, 0.981","PDLC03963, SoFic__SoFic, 1.1e-108, 0.95, 0.981"
7,JAYGWT010000013.1,PDC-S55,JAYGWT010000013.1_59,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,3.9e-36,4.7e-36,0.932,0.984,65806,66378,+,-,59,93,"PDLC05037,PDC-S55_WP_162277864.1, 1, 4.7e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 4.7e-36, 0.932, 0.984"
6,JAYGWT010000013.1,PDC-S08,JAYGWT010000013.1_61,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.1999999999999997e-127,1.8999999999999996e-127,0.981,0.935,67155,68120,-,-,61,93,"PDLC04900,PDC-S08_WP_202707215.1, 1, 1.9e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 1.9e-127, 0.981, 0.935"
8,JAYGWT010000016.1,PDC-S39,JAYGWT010000016.1_17,PDLC05012,PDC-S39_WP_095017002.1,PDC-S39,1.3999999999999996e-99,1.7999999999999994e-99,0.95,0.969,16488,18350,+,-,17,77,"PDLC05011,PDC-S39_WP_191556434.1, 1, 5.5e-85, 0.94, 0.961 | PDLC05012,PDC-S39_WP_095017002.1, 1, 1.8e-99, 0.95, 0.969","PDLC05012, PDC-S39_WP_095017002.1, 1.8e-99, 0.95, 0.969 | PDLC05011, PDC-S39_WP_191556434.1, 5.5e-85, 0.94, 0.961"
