seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYION010000031.1	57431	No terminal repeats	61	11	1.0000	NA	18	42.4991	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYION010000068.1	432	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYION010000052.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYION010000035.1	38840	DTR	49	11	0.9999	NA	10	15.0803	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYION010000051.1	3640	No terminal repeats	5	11	0.9994	NA	0	1.1242	NA	NA
JAYION010000041.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYION010000054.1	2580	No terminal repeats	3	11	0.9968	NA	2	2.6906	T_virB6;virb4	NA
JAYION010000047.1	7134	No terminal repeats	5	11	0.8910	NA	0	0.3825	NA	NA
JAYION010000045.1	8971	No terminal repeats	7	11	0.8264	NA	0	0.3254	NA	NA
JAYION010000036.1	33266	No terminal repeats	28	11	0.8002	NA	0	3.0122	NA	NA
