seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITQ010000059.1	14933	No terminal repeats	16	11	1.0000	NA	4	13.2054	NA	NA
JAYITQ010000071.1	7845	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYITQ010000052.1	24560	No terminal repeats	31	11	0.9999	NA	7	11.0705	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYITQ010000042.1	38633	No terminal repeats	40	11	0.9999	NA	0	11.2812	NA	NA
JAYITQ010000065.1	11233	No terminal repeats	13	11	0.9999	NA	0	2.7907	NA	NA
JAYITQ010000055.1	17505	No terminal repeats	14	11	0.9998	NA	6	7.5359	virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JAYITQ010000053.1	24378	No terminal repeats	18	11	0.9997	NA	0	1.5766	NA	NA
JAYITQ010000061.1	14514	No terminal repeats	12	11	0.9993	NA	0	1.6371	NA	NA
JAYITQ010000072.1	7032	No terminal repeats	5	11	0.9991	NA	0	2.7907	NA	NA
JAYITQ010000044.1	35815	No terminal repeats	31	11	0.9989	NA	0	2.8653	NA	NA
JAYITQ010000076.1	4587	No terminal repeats	7	11	0.9989	NA	0	1.2723	NA	NA
JAYITQ010000057.1	16755	ITR	8	11	0.9971	NA	0	1.0402	NA	NA
JAYITQ010000063.1	13401	No terminal repeats	10	11	0.9815	NA	0	0.5057	NA	NA
JAYITQ010000068.1	9570	No terminal repeats	7	11	0.9407	NA	0	0.2071	NA	NA
JAYITQ010000046.1	30371	No terminal repeats	22	11	0.7165	NA	0	0.7474	NA	NF033135
