sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEI010000001.1_Gabija_4	Gabija	Gabija	Defense	JBEGEI010000001.1_34	JBEGEI010000001.1_35	JBEGEI010000001.1_34,JBEGEI010000001.1_35	2	Gabija__GajA,Gabija__GajB_3
JBEGEI010000010.1_SoFic_11	SoFIC	SoFic	Defense	JBEGEI010000010.1_67	JBEGEI010000010.1_67	JBEGEI010000010.1_67	1	SoFic__SoFic
JBEGEI010000012.1_Gabija_1	Gabija	Gabija	Defense	JBEGEI010000012.1_36	JBEGEI010000012.1_37	JBEGEI010000012.1_36,JBEGEI010000012.1_37	2	Gabija__GajA,Gabija__GajB_3
JBEGEI010000014.1_RloC_6	RloC	RloC	Defense	JBEGEI010000014.1_1	JBEGEI010000014.1_1	JBEGEI010000014.1_1	1	RloC__RloC
JBEGEI010000014.1_DS-10_5	DS-10	DS-10	Defense	JBEGEI010000014.1_2	JBEGEI010000014.1_2	JBEGEI010000014.1_2	1	DS-10__DS-10
JBEGEI010000014.1_SoFic_7	SoFIC	SoFic	Defense	JBEGEI010000014.1_17	JBEGEI010000014.1_17	JBEGEI010000014.1_17	1	SoFic__SoFic
JBEGEI010000022.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEI010000022.1_61	JBEGEI010000022.1_62	JBEGEI010000022.1_61,JBEGEI010000022.1_62	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEI010000023.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEI010000023.1_5	JBEGEI010000023.1_9	JBEGEI010000023.1_5,JBEGEI010000023.1_6,JBEGEI010000023.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEI010000038.1_AbiJ_2	AbiJ	AbiJ	Defense	JBEGEI010000038.1_13	JBEGEI010000038.1_13	JBEGEI010000038.1_13	1	AbiJ__AbiJ
JBEGEI010000049.1_Shango_3	Shango	Shango	Defense	JBEGEI010000049.1_16	JBEGEI010000049.1_18	JBEGEI010000049.1_16,JBEGEI010000049.1_17,JBEGEI010000049.1_18	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEI010000053.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JBEGEI010000053.1_9	JBEGEI010000053.1_12	JBEGEI010000053.1_9,JBEGEI010000053.1_11,JBEGEI010000053.1_12	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEI010000062.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEGEI010000062.1_23	JBEGEI010000062.1_26	JBEGEI010000062.1_23,JBEGEI010000062.1_24,JBEGEI010000062.1_25,JBEGEI010000062.1_26	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
