hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
CP167817.1_15	CP167817.1	15	487	DISARM__drmC	5.5e-19	66.7	0.619	0.32	300	455
CP167817.1_59	CP167817.1	59	832	BREX__brxHI	1.4000000000000001e-43	147.2	0.463	0.406	77	414
CP167817.1_268	CP167817.1	268	473	Mokosh_type_I__MkoB_C	6.7e-07	26.0	0.537	0.837	49	444
CP167817.1_268	CP167817.1	268	473	DISARM__drmC	2.2e-17	61.5	0.57	0.3	294	435
CP167817.1_271	CP167817.1	271	724	Gabija__GajB_3	5e-13	47.0	0.649	0.376	21	292
CP167817.1_271	CP167817.1	271	724	Gabija__GajB_1	1.2e-34	118.0	0.916	0.834	13	616
CP167817.1_271	CP167817.1	271	724	UG35__UvrD	3.4e-77	258.2	0.537	0.605	4	441
CP167817.1_271	CP167817.1	271	724	Gabija__GajB_2	5.999999999999999e-103	343.4	0.777	0.88	1	637
CP167817.1_282	CP167817.1	282	913	Dodola__DolB	2e-25	87.7	0.403	0.18	604	767
CP167817.1_315	CP167817.1	315	927	UG9__DNA_pol	1.4000000000000002e-31	108.0	0.68	0.408	522	899
CP167817.1_321	CP167817.1	321	366	CapRel__CapRel	1e-25	88.7	0.658	0.645	20	255
CP167817.1_475	CP167817.1	475	390	SoFic__SoFic	4.1e-120	399.3	0.983	0.938	18	383
CP167817.1_568	CP167817.1	568	269	Gao_Qat__QatD	6.3e-16	56.5	0.799	0.773	16	223
CP167817.1_586	CP167817.1	586	233	WYL_I_II_III_IV_V_VI_4	1.9e-14	52.1	0.512	0.378	137	224
CP167817.1_586	CP167817.1	586	233	WYL_I_II_III_IV_V_VI_1	2e-62	209.5	0.706	0.94	1	219
CP167817.1_730	CP167817.1	730	299	Ukko__UkkD2	2.7e-60	202.0	0.95	0.883	20	283
CP167817.1_730	CP167817.1	730	299	Ukko__UkkD1	2.7e-60	202.0	0.95	0.883	20	283
CP167817.1_789	CP167817.1	789	194	HEC-01__HEC-01A	2.1999999999999998e-88	293.1	0.78	0.959	1	186
CP167817.1_790	CP167817.1	790	398	HEC-01__HEC-01B	3.4000000000000005e-212	702.5	1.0	0.997	1	397
CP167817.1_861	CP167817.1	861	204	DS-4__DS-4E	8e-82	272.3	0.852	0.98	1	200
CP167817.1_994	CP167817.1	994	180	DarTG__DarG	8.799999999999999e-67	223.3	0.735	0.967	1	174
CP167817.1_1037	CP167817.1	1037	328	AbiEii__AbiEii	1.3000000000000001e-32	111.7	0.996	0.848	37	314
CP167817.1_1037	CP167817.1	1037	328	SanaTA__SanaT_1	3.3e-61	205.7	0.852	0.957	5	318
CP167817.1_1037	CP167817.1	1037	328	SanaTA__SanaT	9.6e-87	289.0	0.994	0.988	1	324
CP167817.1_1038	CP167817.1	1038	134	SanaTA__SanaA	3.5e-43	145.1	0.963	0.97	2	131
CP167817.1_1045	CP167817.1	1045	385	Gabija__GajB_2	8.8e-33	111.7	0.74	0.917	11	363
CP167817.1_1076	CP167817.1	1076	553	Gao_TerY__TerYC	1.2e-175	583.3	0.922	0.935	1	517
CP167817.1_1077	CP167817.1	1077	249	Gao_TerY__TerYB	2.8e-71	237.5	0.979	0.96	4	242
CP167817.1_1078	CP167817.1	1078	278	Gao_TerY__TerYA	3.1e-157	520.1	1.0	0.996	1	277
CP167817.1_1079	CP167817.1	1079	159	CBASS__Jab	2.0999999999999997e-51	172.3	0.664	0.874	9	147
CP167817.1_1080	CP167817.1	1080	545	CBASS__AG_E2_Prok-E2_B	6.9e-09	33.6	0.597	0.145	56	134
CP167817.1_1080	CP167817.1	1080	545	CBASS__AG_E1_ThiF	1.6000000000000002e-20	71.5	0.803	0.371	304	505
CP167817.1_1081	CP167817.1	1081	379	CBASS__Cyclase_II	6.000000000000001e-78	260.3	0.973	0.953	4	364
CP167817.1_1082	CP167817.1	1082	329	CBASS__Phospholipase	2.3999999999999998e-114	380.0	0.961	0.97	5	323
CP167817.1_1137	CP167817.1	1137	862	Dodola__DolB	5.499999999999999e-22	76.4	0.587	0.273	489	723
CP167817.1_1200	CP167817.1	1200	228	Dpd__QueE	4.8e-06	24.3	0.647	0.654	70	218
CP167817.1_1201	CP167817.1	1201	214	Dpd__QueC	6.9e-49	164.1	0.941	0.981	1	210
CP167817.1_1215	CP167817.1	1215	599	PsyrTA__PsyrT	6.4e-91	303.5	0.517	0.578	4	349
CP167817.1_1233	CP167817.1	1233	306	Brig1__ADP_ribosyl	2.0000000000000002e-57	193.1	0.442	0.938	5	291
CP167817.1_1254	CP167817.1	1254	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	1.9e-233	775.9	0.98	0.964	10	1067
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_02	8.1e-18	62.7	0.868	0.957	5	379
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_03	8.899999999999999e-22	75.9	0.861	0.992	2	390
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_06	2.0999999999999998e-22	77.7	0.712	0.908	30	385
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_52	3.4e-35	119.9	0.683	0.992	2	390
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_04	1.3999999999999999e-45	154.3	0.761	0.992	2	390
CP167817.1_1255	CP167817.1	1255	392	RM__Type_I_S_51	1e-52	177.1	0.832	0.985	2	387
CP167817.1_1257	CP167817.1	1257	503	RM_Type_II__Type_II_MTases_FAM_29	8.9e-06	22.5	0.418	0.487	165	409
CP167817.1_1257	CP167817.1	1257	503	RM_Type_II__Type_II_MTases_FAM_14	5e-12	43.0	0.43	0.477	176	415
CP167817.1_1257	CP167817.1	1257	503	RM_Type_II__Type_II_MTases_FAM_13	2.3e-13	47.6	0.408	0.479	158	398
CP167817.1_1257	CP167817.1	1257	503	RM_Type_II__Type_II_MTases_FAM_6	7.8e-16	55.8	0.441	0.487	177	421
CP167817.1_1257	CP167817.1	1257	503	RM_Type_II__Type_II_MTases_FAM_33	2.4e-37	126.9	0.451	0.477	159	398
CP167817.1_1257	CP167817.1	1257	503	RM__Type_I_MTases_FAM_1	4e-56	188.5	0.751	0.726	132	496
CP167817.1_1257	CP167817.1	1257	503	RM__Type_I_MTases_FAM_3	2.4e-57	192.6	0.68	0.849	10	436
CP167817.1_1257	CP167817.1	1257	503	PrrC__EcoprrI	7.8e-97	323.6	0.958	0.994	1	500
CP167817.1_1257	CP167817.1	1257	503	RM__Type_I_MTases_FAM_0	3.6999999999999995e-167	555.3	0.992	0.99	4	501
CP167817.1_1413	CP167817.1	1413	415	Dnd__DndA	6.8e-36	122.0	0.865	0.819	34	373
CP167817.1_1470	CP167817.1	1470	546	DISARM__drmC	4e-13	47.5	0.525	0.264	354	497
CP167817.1_1793	CP167817.1	1793	382	Dpd__DpdA	1.5e-07	28.5	0.52	0.545	141	348
CP167817.1_1840	CP167817.1	1840	370	Veles__VlsB1	3.0000000000000002e-123	409.6	0.97	0.978	3	364
CP167817.1_1840	CP167817.1	1840	370	Veles__VlsB2	4.8e-126	418.8	0.936	0.981	2	364
CP167817.1_1878	CP167817.1	1878	761	Dodola__DolB	1.2000000000000001e-20	71.9	0.491	0.254	429	621
CP167817.1_1914	CP167817.1	1914	381	CBASS__AG_E1_ThiF	1.0000000000000001e-69	232.6	0.992	0.625	119	356
CP167817.1_1995	CP167817.1	1995	155	Veles__VlsC1	9.6e-38	127.6	0.959	0.974	2	152
CP167817.1_1995	CP167817.1	1995	155	Veles__VlsC2	8.6e-38	127.7	0.953	0.961	3	151
CP167817.1_2042	CP167817.1	2042	195	DEDDh_I_II_III_IV_V_VI_1	2.4e-10	38.8	0.956	0.805	12	168
CP167817.1_2203	CP167817.1	2203	1465	Shango__SngC	7.8e-67	224.4	0.743	0.371	17	560
CP167817.1_2203	CP167817.1	2203	1465	BREX__brxHI	3.6e-71	238.4	0.741	0.382	24	582
CP167817.1_2212	CP167817.1	2212	322	WYL_I_II_III_IV_V_VI_4	6.1e-22	76.5	0.977	0.525	142	310
CP167817.1_2212	CP167817.1	2212	322	WYL_I_II_III_IV_V_VI_1	1.1e-48	164.4	0.968	0.963	4	313
CP167817.1_2281	CP167817.1	2281	654	Gabija__GajB_3	1.1e-09	36.1	0.506	0.332	29	245
CP167817.1_2281	CP167817.1	2281	654	Gabija__GajB_2	2.5e-40	136.6	0.706	0.894	25	609
CP167817.1_2281	CP167817.1	2281	654	Gabija__GajB_1	4.5999999999999994e-145	482.1	0.967	0.953	5	627
CP167817.1_2282	CP167817.1	2282	802	Gabija__GajA	1.9e-120	401.5	0.995	0.958	1	768
CP167817.1_2286	CP167817.1	2286	325	Zorya__ZorB	2.9e-06	24.8	0.638	0.465	120	270
CP167817.1_2519	CP167817.1	2519	375	Veles__VlsB1	1.0999999999999999e-114	381.4	0.959	0.941	18	370
CP167817.1_2519	CP167817.1	2519	375	Veles__VlsB2	9.999999999999999e-115	381.6	0.921	0.939	18	369
CP167817.1_2590	CP167817.1	2590	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	6.3e-11	39.0	0.434	0.415	1	485
CP167817.1_2590	CP167817.1	2590	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-10	39.2	0.633	0.405	658	1130
CP167817.1_2590	CP167817.1	2590	1168	Wadjet__JetC_I	9.9e-12	41.5	0.464	0.438	330	841
CP167817.1_2605	CP167817.1	2605	482	DEDDh_I_II_III_IV_V_VI_1	3e-17	61.3	0.975	0.373	6	185
CP167817.1_2637	CP167817.1	2637	212	DEDDh_I_II_III_IV_V_VI_1	3.5e-24	83.8	0.994	0.825	26	200
CP167817.1_2706	CP167817.1	2706	242	Zorya__ZorB	2.6e-11	41.4	0.562	0.558	93	227
CP167817.1_2716	CP167817.1	2716	256	Gao_Qat__QatD	4.4e-17	60.2	0.953	0.973	2	250
CP167817.1_2717	CP167817.1	2717	278	CBASS__AG_E1_ThiF	3.7e-33	112.9	0.59	0.522	20	164
CP167817.1_2856	CP167817.1	2856	834	BREX__brxHI	3.1e-49	165.9	0.854	0.763	23	658
CP167817.1_2856	CP167817.1	2856	834	Shango__SngC	3.9e-63	212.2	0.872	0.766	15	653
CP167817.1_2894	CP167817.1	2894	264	Ukko__UkkA2	5.999999999999999e-93	309.3	0.941	0.962	9	262
CP167817.1_2894	CP167817.1	2894	264	Ukko__UkkA1	5.999999999999999e-93	309.3	0.941	0.962	9	262
CP167817.1_2898	CP167817.1	2898	391	Ukko__UkkD2	6.2e-28	95.9	0.615	0.471	27	210
CP167817.1_2898	CP167817.1	2898	391	Ukko__UkkD1	6.2e-28	95.9	0.615	0.471	27	210
CP167817.1_3045	CP167817.1	3045	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	2.3e-70	236.1	0.68	0.736	111	867
CP167817.1_3045	CP167817.1	3045	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1102.3	0.993	0.984	4	1015
CP167817.1_3050	CP167817.1	3050	729	RM_Type_II__Type_II_MTases_FAM_33	2.3e-26	90.7	0.47	0.38	147	423
CP167817.1_3050	CP167817.1	3050	729	PrrC__EcoprrI	9.6e-46	155.3	0.961	0.783	1	571
