replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGEE010000001.1	JBEGEE010000001.1_77	SoFic__SoFic	77	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGEE010000001.1_SoFic_19	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	1.4e-121	404.1	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGEE010000110.1	JBEGEE010000110.1_3	Shango__SngC	395	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEE010000110.1_Shango_13	1	1	1.0	2.0	1	Shango__SngC	accessory	733	8.099999999999999e-268	888.8	0.996	0.986	4	726			Shango	Shango	Defense
JBEGEE010000110.1	JBEGEE010000110.1_4	Shango__SngB	396	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEE010000110.1_Shango_13	1	1	1.0	2.0	1	Shango__SngB	accessory	433	3.9e-184	610.6	0.995	0.995	2	432			Shango	Shango	Defense
JBEGEE010000110.1	JBEGEE010000110.1_5	Shango__SngA	397	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEE010000110.1_Shango_13	1	1	1.0	2.0	1	Shango__SngA	mandatory	1082	1.1e-103	346.4	0.973	0.665	362	1081			Shango	Shango	Defense
JBEGEE010000118.1	JBEGEE010000118.1_8	PD-T7-2__PD-T7-2_B	455	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	JBEGEE010000118.1_PD-T7-2_15	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_B	mandatory	634	3.7e-93	310.7	0.935	0.902	11	582			PD-T7-2	PD-T7-2	Defense
JBEGEE010000118.1	JBEGEE010000118.1_9	PD-T7-2__PD-T7-2_A	456	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	JBEGEE010000118.1_PD-T7-2_15	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_A	mandatory	442	2.3000000000000003e-28	97.1	0.712	0.609	66	334			PD-T7-2	PD-T7-2	Defense
JBEGEE010000125.1	JBEGEE010000125.1_5	AbiEii__AbiEii	576	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGEE010000125.1_AbiE_6	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	6.9e-43	145.3	0.967	0.851	10	272			AbiE	AbiE	Defense
JBEGEE010000125.1	JBEGEE010000125.1_6	AbiEii__AbiEi_3	577	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGEE010000125.1_AbiE_6	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	6.1e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
JBEGEE010000131.1	JBEGEE010000131.1_4	Mokosh_TypeII__MkoC	671	defense-finder-models/DefenseFinder/Mokosh/Mokosh_TypeII	JBEGEE010000131.1_Mokosh_TypeII_14	1	1	1.0	1.0	1	Mokosh_TypeII__MkoC	mandatory	1172	0.0	1454.4	0.998	0.996	1	1167			Mokosh	Mokosh_TypeII	Defense
JBEGEE010000016.1	JBEGEE010000016.1_9	AbiH__AbiH	889	defense-finder-models/DefenseFinder/AbiH/AbiH	JBEGEE010000016.1_AbiH_7	1	1	1.0	1.0	1	AbiH__AbiH	mandatory	308	1.9e-53	180.1	0.954	0.818	6	257			AbiH	AbiH	Defense
