hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGGL010000001.1_11	JBEGGL010000001.1	11	1351	Wadjet__JetC_I	0.0	1180.8	0.994	0.813	25	1122
JBEGGL010000001.1_12	JBEGGL010000001.1	12	234	Wadjet__JetB_I	2.3e-66	221.4	0.802	0.936	11	229
JBEGGL010000001.1_13	JBEGGL010000001.1	13	490	Wadjet__JetA_I	2.6e-155	516.0	0.994	0.992	2	487
JBEGGL010000001.1_14	JBEGGL010000001.1	14	211	Dpd__FolE	1.2e-58	195.6	0.978	0.844	27	204
JBEGGL010000001.1_83	JBEGGL010000001.1	83	900	Thoeris_IV__ThsA_Casp4	2.6e-26	90.7	0.651	0.25	476	700
JBEGGL010000001.1_101	JBEGGL010000001.1	101	487	DISARM__drmC	3.2000000000000003e-20	70.6	0.638	0.331	298	458
JBEGGL010000001.1_131	JBEGGL010000001.1	131	832	BREX__brxHI	1.8e-43	146.8	0.463	0.406	77	414
JBEGGL010000001.1_210	JBEGGL010000001.1	210	300	Thoeris__ThsB_Global	1.6e-10	39.0	0.482	0.32	1	96
JBEGGL010000001.1_307	JBEGGL010000001.1	307	390	SoFic__SoFic	1.7e-120	400.4	0.986	0.941	18	384
JBEGGL010000001.1_387	JBEGGL010000001.1	387	269	Gao_Qat__QatD	3e-15	54.1	0.795	0.77	16	222
JBEGGL010000001.1_520	JBEGGL010000001.1	520	301	Ukko__UkkD1	5.1e-61	204.2	0.958	0.884	20	285
JBEGGL010000001.1_520	JBEGGL010000001.1	520	301	Ukko__UkkD2	5.1e-61	204.2	0.958	0.884	20	285
JBEGGL010000001.1_648	JBEGGL010000001.1	648	397	RM_Type_II__Type_II_REase09	2.2e-07	29.3	0.812	0.798	50	366
JBEGGL010000001.1_648	JBEGGL010000001.1	648	397	Menshen__NsnA	5.8e-111	369.1	0.914	0.957	12	391
JBEGGL010000001.1_649	JBEGGL010000001.1	649	348	Menshen__NsnB	2.8999999999999996e-88	294.6	0.933	0.954	2	333
JBEGGL010000001.1_650	JBEGGL010000001.1	650	333	Menshen__NsnC_2705968471	2.6e-10	38.3	0.405	0.465	177	331
JBEGGL010000001.1_650	JBEGGL010000001.1	650	333	Menshen__NsnC_2723509649	8.3e-87	289.1	1.0	0.994	1	331
JBEGGL010000001.1_725	JBEGGL010000001.1	725	322	WYL_I_II_III_IV_V_VI_4	7.3e-39	131.5	0.965	0.528	144	313
JBEGGL010000001.1_725	JBEGGL010000001.1	725	322	WYL_I_II_III_IV_V_VI_1	1.9e-67	225.8	0.984	0.994	1	320
JBEGGL010000001.1_1109	JBEGGL010000001.1	1109	824	Dodola__DolB	1.6e-10	38.5	0.408	0.201	311	476
JBEGGL010000001.1_1116	JBEGGL010000001.1	1116	245	DEDDh_I_II_III_IV_V_VI_1	1.5e-35	120.6	0.994	0.665	4	166
JBEGGL010000002.1_20	JBEGGL010000002.1	1180	794	RM__Type_I_REases_FAM_2.einsi_trimmed	2.6000000000000004e-209	695.5	0.647	0.691	3	551
JBEGGL010000002.1_23	JBEGGL010000002.1	1183	490	RM_Type_II__Type_II_MTases_FAM_33	4.6e-44	148.9	0.67	0.778	4	384
JBEGGL010000002.1_23	JBEGGL010000002.1	1183	490	RM__Type_I_MTases_FAM_0	2.1e-50	169.9	0.832	0.876	54	482
JBEGGL010000002.1_23	JBEGGL010000002.1	1183	490	RM__Type_I_MTases_FAM_2	7.3e-70	234.0	0.841	0.88	10	440
JBEGGL010000002.1_23	JBEGGL010000002.1	1183	490	RM__Type_I_MTases_FAM_1	1e-194	645.5	0.996	0.978	3	481
JBEGGL010000002.1_24	JBEGGL010000002.1	1184	770	RM__Type_I_S_02	3.1e-18	63.9	0.509	0.334	307	563
JBEGGL010000002.1_24	JBEGGL010000002.1	1184	770	RM__Type_I_S_06	1.8e-22	77.8	0.486	0.482	97	467
JBEGGL010000002.1_24	JBEGGL010000002.1	1184	770	RM__Type_I_S_01	4.5e-28	95.9	0.588	0.597	300	759
