sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUBLE010000005.1_Zorya_TypeIII_3	Zorya	Zorya_TypeIII	Defense	JAUBLE010000005.1_36	JAUBLE010000005.1_39	JAUBLE010000005.1_36,JAUBLE010000005.1_37,JAUBLE010000005.1_38,JAUBLE010000005.1_39	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAUBLE010000019.1_CBASS_II_6	CBASS	CBASS_II	Defense	JAUBLE010000019.1_6	JAUBLE010000019.1_9	JAUBLE010000019.1_6,JAUBLE010000019.1_7,JAUBLE010000019.1_8,JAUBLE010000019.1_9	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JAUBLE010000019.1_Gao_TerY_7	Gao_TerY	Gao_TerY	Defense	JAUBLE010000019.1_10	JAUBLE010000019.1_12	JAUBLE010000019.1_10,JAUBLE010000019.1_11,JAUBLE010000019.1_12	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUBLE010000023.1_SspBCDE_9	SspBCDE	SspBCDE	Defense	JAUBLE010000023.1_2	JAUBLE010000023.1_4	JAUBLE010000023.1_2,JAUBLE010000023.1_3,JAUBLE010000023.1_4	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
JAUBLE010000030.1_CAS_Class1-Subtype-I-F_16	Cas	CAS_Class1-Subtype-I-F	Defense	JAUBLE010000030.1_22	JAUBLE010000030.1_27	JAUBLE010000030.1_22,JAUBLE010000030.1_23,JAUBLE010000030.1_24,JAUBLE010000030.1_25,JAUBLE010000030.1_26,JAUBLE010000030.1_27	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAUBLE010000058.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUBLE010000058.1_3	JAUBLE010000058.1_7	JAUBLE010000058.1_3,JAUBLE010000058.1_4,JAUBLE010000058.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUBLE010000065.1_Erebus_13	Erebus	Erebus	Defense	JAUBLE010000065.1_20	JAUBLE010000065.1_20	JAUBLE010000065.1_20	1	Erebus__EruA
JAUBLE010000093.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAUBLE010000093.1_1	JAUBLE010000093.1_6	JAUBLE010000093.1_1,JAUBLE010000093.1_2,JAUBLE010000093.1_4,JAUBLE010000093.1_6	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAUBLE010000109.1_AbiD_10	AbiD	AbiD	Defense	JAUBLE010000109.1_4	JAUBLE010000109.1_4	JAUBLE010000109.1_4	1	AbiD__AbiD
JAUBLE010000135.1_Prometheus_11	Prometheus	Prometheus	Defense	JAUBLE010000135.1_2	JAUBLE010000135.1_2	JAUBLE010000135.1_2	1	Prometheus__ProA
JAUBLE010000147.1_AbiE_12	AbiE	AbiE	Defense	JAUBLE010000147.1_3	JAUBLE010000147.1_4	JAUBLE010000147.1_3,JAUBLE010000147.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUBLE010000150.1_Septu_8	Septu	Septu	Defense	JAUBLE010000150.1_3	JAUBLE010000150.1_4	JAUBLE010000150.1_3,JAUBLE010000150.1_4	2	Septu__PtuA_2,Septu__PtuB_2
