sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUBLC010000018.1_Gao_TerY_4	Gao_TerY	Gao_TerY	Defense	JAUBLC010000018.1_30	JAUBLC010000018.1_32	JAUBLC010000018.1_30,JAUBLC010000018.1_31,JAUBLC010000018.1_32	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUBLC010000018.1_CBASS_II_3	CBASS	CBASS_II	Defense	JAUBLC010000018.1_33	JAUBLC010000018.1_36	JAUBLC010000018.1_33,JAUBLC010000018.1_34,JAUBLC010000018.1_35,JAUBLC010000018.1_36	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JAUBLC010000022.1_SspBCDE_5	SspBCDE	SspBCDE	Defense	JAUBLC010000022.1_2	JAUBLC010000022.1_4	JAUBLC010000022.1_2,JAUBLC010000022.1_3,JAUBLC010000022.1_4	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
JAUBLC010000028.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JAUBLC010000028.1_20	JAUBLC010000028.1_23	JAUBLC010000028.1_20,JAUBLC010000028.1_21,JAUBLC010000028.1_22,JAUBLC010000028.1_23	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAUBLC010000030.1_CAS_Class1-Subtype-I-F_16	Cas	CAS_Class1-Subtype-I-F	Defense	JAUBLC010000030.1_4	JAUBLC010000030.1_9	JAUBLC010000030.1_4,JAUBLC010000030.1_5,JAUBLC010000030.1_6,JAUBLC010000030.1_7,JAUBLC010000030.1_8,JAUBLC010000030.1_9	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAUBLC010000060.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUBLC010000060.1_10	JAUBLC010000060.1_14	JAUBLC010000060.1_10,JAUBLC010000060.1_13,JAUBLC010000060.1_14	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUBLC010000066.1_Erebus_13	Erebus	Erebus	Defense	JAUBLC010000066.1_20	JAUBLC010000066.1_20	JAUBLC010000066.1_20	1	Erebus__EruA
JAUBLC010000095.1_Wadjet_I_8	Wadjet	Wadjet_I	Defense	JAUBLC010000095.1_10	JAUBLC010000095.1_15	JAUBLC010000095.1_10,JAUBLC010000095.1_12,JAUBLC010000095.1_14,JAUBLC010000095.1_15	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAUBLC010000109.1_AbiD_11	AbiD	AbiD	Defense	JAUBLC010000109.1_4	JAUBLC010000109.1_4	JAUBLC010000109.1_4	1	AbiD__AbiD
JAUBLC010000135.1_Prometheus_6	Prometheus	Prometheus	Defense	JAUBLC010000135.1_6	JAUBLC010000135.1_6	JAUBLC010000135.1_6	1	Prometheus__ProA
JAUBLC010000147.1_AbiE_12	AbiE	AbiE	Defense	JAUBLC010000147.1_3	JAUBLC010000147.1_4	JAUBLC010000147.1_3,JAUBLC010000147.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUBLC010000150.1_Septu_9	Septu	Septu	Defense	JAUBLC010000150.1_1	JAUBLC010000150.1_2	JAUBLC010000150.1_1,JAUBLC010000150.1_2	2	Septu__PtuA_2,Septu__PtuB_2
