replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGFV010000046.1	JBEGFV010000046.1_19	Wadjet__JetA_I	2435	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFV010000046.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.7e-155	516.8	0.994	0.992	2	487		JBEGFV010000046.1_Wadjet_7	Wadjet	Wadjet_I	Defense
JBEGFV010000046.1	JBEGFV010000046.1_20	Wadjet__JetB_I	2436	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFV010000046.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	1.2e-66	222.5	0.843	0.979	1	229		JBEGFV010000046.1_Wadjet_7	Wadjet	Wadjet_I	Defense
JBEGFV010000046.1	JBEGFV010000046.1_21	Wadjet__JetC_I	2437	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFV010000046.1_Wadjet_I_8	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1355	0.0	1180.2	0.994	0.81	25	1122		JBEGFV010000046.1_Wadjet_7	Wadjet	Wadjet_I	Defense
JBEGFV010000049.1	JBEGFV010000049.1_9	Zorya_III__ZorF3	2503	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFV010000049.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	217	9.900000000000001e-81	269.3	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
JBEGFV010000049.1	JBEGFV010000049.1_10	Zorya__ZorB	2504	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFV010000049.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	2.2e-15	54.8	0.838	0.893	7	207			Zorya	Zorya_TypeIII	Defense
JBEGFV010000049.1	JBEGFV010000049.1_11	Zorya__ZorA	2505	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFV010000049.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	902	6.4e-06	23.2	0.695	0.579	120	641			Zorya	Zorya_TypeIII	Defense
JBEGFV010000049.1	JBEGFV010000049.1_12	Zorya_III__ZorG3	2506	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFV010000049.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	1.2e-93	311.6	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGFV010000051.1	JBEGFV010000051.1_5	Prometheus__ProA	2566	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JBEGFV010000051.1_Prometheus_11	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JBEGFV010000069.1	JBEGFV010000069.1_28	CBASS__Jab	3061	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGFV010000069.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	167	4.6e-37	125.5	0.64	0.802	9	142		JBEGFV010000069.1_CBASS_4	CBASS	CBASS_II	Defense
JBEGFV010000069.1	JBEGFV010000069.1_29	CBASS__AG_E1_ThiF	3062	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGFV010000069.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	576	3.5000000000000005e-22	77.0	0.492	0.212	320	441		JBEGFV010000069.1_CBASS_4	CBASS	CBASS_II	Defense
JBEGFV010000069.1	JBEGFV010000069.1_30	CBASS__Cyclase_II	3063	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGFV010000069.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	348	1.8e-42	143.7	0.882	0.851	11	306		JBEGFV010000069.1_CBASS_4,JBEGFV010000069.1_CBASS_I_5	CBASS	CBASS_II	Defense
JBEGFV010000069.1	JBEGFV010000069.1_31	CBASS__Phospholipase	3064	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGFV010000069.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	362	1.4e-81	272.4	0.915	0.928	2	337		JBEGFV010000069.1_CBASS_4,JBEGFV010000069.1_CBASS_I_5	CBASS	CBASS_II	Defense
JBEGFV010000098.1	JBEGFV010000098.1_13	SoFic__SoFic	3632	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGFV010000098.1_SoFic_16	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	9.7e-122	404.7	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGFV010000125.1	JBEGFV010000125.1_2	6A_MBL__cap2_3	3961	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGFV010000125.1_6A_MBL_15	1	1	1.0	2.0	1	6A_MBL__cap2_3	mandatory	747	2.7e-50	169.2	0.535	0.521	352	740			6A_MBL	6A_MBL	Defense
JBEGFV010000125.1	JBEGFV010000125.1_3	6A_MBL__MblB	3962	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGFV010000125.1_6A_MBL_15	1	1	1.0	2.0	1	6A_MBL__MblB	mandatory	387	4.3e-43	145.5	0.966	0.956	5	374			6A_MBL	6A_MBL	Defense
JBEGFV010000131.1	JBEGFV010000131.1_12	DS-1__DS-1A	4031	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGFV010000131.1_DS-1_3	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	389	8.4e-30	102.0	0.738	0.761	85	380			DS-1	DS-1	Defense
JBEGFV010000131.1	JBEGFV010000131.1_13	DS-1__DS-1B	4032	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGFV010000131.1_DS-1_3	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	187	9.2e-31	105.3	0.423	0.984	1	184			DS-1	DS-1	Defense
