sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEE010000001.1_SoFic_19	SoFIC	SoFic	Defense	JBEGEE010000001.1_77	JBEGEE010000001.1_77	JBEGEE010000001.1_77	1	SoFic__SoFic
JBEGEE010000110.1_Shango_13	Shango	Shango	Defense	JBEGEE010000110.1_3	JBEGEE010000110.1_5	JBEGEE010000110.1_3,JBEGEE010000110.1_4,JBEGEE010000110.1_5	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEE010000118.1_PD-T7-2_15	PD-T7-2	PD-T7-2	Defense	JBEGEE010000118.1_8	JBEGEE010000118.1_9	JBEGEE010000118.1_8,JBEGEE010000118.1_9	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JBEGEE010000125.1_AbiE_6	AbiE	AbiE	Defense	JBEGEE010000125.1_5	JBEGEE010000125.1_6	JBEGEE010000125.1_5,JBEGEE010000125.1_6	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGEE010000131.1_Mokosh_TypeII_14	Mokosh	Mokosh_TypeII	Defense	JBEGEE010000131.1_4	JBEGEE010000131.1_4	JBEGEE010000131.1_4	1	Mokosh_TypeII__MkoC
JBEGEE010000016.1_AbiH_7	AbiH	AbiH	Defense	JBEGEE010000016.1_9	JBEGEE010000016.1_9	JBEGEE010000016.1_9	1	AbiH__AbiH
JBEGEE010000165.1_HEC-09_18	HEC-09	HEC-09	Defense	JBEGEE010000165.1_1	JBEGEE010000165.1_1	JBEGEE010000165.1_1	1	HEC-09__HEC-09
JBEGEE010000002.1_RM_Type_I_21	RM	RM_Type_I	Defense	JBEGEE010000002.1_6	JBEGEE010000002.1_10	JBEGEE010000002.1_6,JBEGEE010000002.1_10	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEGEE010000002.1_pAgo_S1B_3	pAgo	pAgo_S1B	Defense	JBEGEE010000002.1_70	JBEGEE010000002.1_71	JBEGEE010000002.1_70,JBEGEE010000002.1_71	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JBEGEE010000002.1_Pycsar_2	Pycsar	Pycsar	Defense	JBEGEE010000002.1_89	JBEGEE010000002.1_90	JBEGEE010000002.1_89,JBEGEE010000002.1_90	2	CBASS__Effector_TIR,Pycsar__AG_cyclase
JBEGEE010000030.1_HEC-09_16	HEC-09	HEC-09	Defense	JBEGEE010000030.1_13	JBEGEE010000030.1_13	JBEGEE010000030.1_13	1	HEC-09__HEC-09
JBEGEE010000032.1_Gao_Mza_4	Gao_Mza	Gao_Mza	Defense	JBEGEE010000032.1_7	JBEGEE010000032.1_10	JBEGEE010000032.1_7,JBEGEE010000032.1_8,JBEGEE010000032.1_9,JBEGEE010000032.1_10	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JBEGEE010000041.1_AbiD_1	AbiD	AbiD	Defense	JBEGEE010000041.1_31	JBEGEE010000041.1_31	JBEGEE010000041.1_31	1	AbiD__AbiD
JBEGEE010000054.1_HEC-09_17	HEC-09	HEC-09	Defense	JBEGEE010000054.1_39	JBEGEE010000054.1_39	JBEGEE010000054.1_39	1	HEC-09__HEC-09
JBEGEE010000059.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	JBEGEE010000059.1_15	JBEGEE010000059.1_18	JBEGEE010000059.1_15,JBEGEE010000059.1_16,JBEGEE010000059.1_17,JBEGEE010000059.1_18	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEE010000061.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEGEE010000061.1_17	JBEGEE010000061.1_20	JBEGEE010000061.1_17,JBEGEE010000061.1_18,JBEGEE010000061.1_20	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEE010000084.1_RM_Type_II_22	RM	RM_Type_II	Defense	JBEGEE010000084.1_18	JBEGEE010000084.1_19	JBEGEE010000084.1_18,JBEGEE010000084.1_19	2	RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25
JBEGEE010000087.1_CBASS_II_10	CBASS	CBASS_II	Defense	JBEGEE010000087.1_1	JBEGEE010000087.1_3	JBEGEE010000087.1_1,JBEGEE010000087.1_2,JBEGEE010000087.1_3	3	CBASS__AG_E2_Prok-E2_B,CBASS__Cyclase_II,CBASS__Phospholipase
