replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGFT010000008.1	JBEGFT010000008.1_6	Gao_Qat__QatD	780	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	JBEGFT010000008.1_Gao_Qat_12	1	1	1.0	4.0	1	Gao_Qat__QatD	mandatory	247	5.599999999999999e-82	272.9	0.953	0.972	2	241			Gao_Qat	Gao_Qat	Defense
JBEGFT010000008.1	JBEGFT010000008.1_7	Gao_Qat__QatC	781	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	JBEGFT010000008.1_Gao_Qat_12	1	1	1.0	4.0	1	Gao_Qat__QatC	mandatory	422	9.6e-55	184.3	0.772	0.787	44	375			Gao_Qat	Gao_Qat	Defense
JBEGFT010000008.1	JBEGFT010000008.1_8	Gao_Qat__QatB	782	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	JBEGFT010000008.1_Gao_Qat_12	1	1	1.0	4.0	1	Gao_Qat__QatB	mandatory	280	1.6e-10	39.0	0.891	0.779	56	273			Gao_Qat	Gao_Qat	Defense
JBEGFT010000008.1	JBEGFT010000008.1_9	Gao_Qat__QatA	783	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	JBEGFT010000008.1_Gao_Qat_12	1	1	1.0	4.0	1	Gao_Qat__QatA	mandatory	461	2.5e-59	199.6	0.422	0.588	14	284			Gao_Qat	Gao_Qat	Defense
JBEGFT010000042.1	JBEGFT010000042.1_12	Wadjet__JetC_I	2473	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFT010000042.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1355	0.0	1180.2	0.994	0.81	25	1122		JBEGFT010000042.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JBEGFT010000042.1	JBEGFT010000042.1_13	Wadjet__JetB_I	2474	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFT010000042.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	1.2e-66	222.5	0.843	0.979	1	229		JBEGFT010000042.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JBEGFT010000042.1	JBEGFT010000042.1_14	Wadjet__JetA_I	2475	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGFT010000042.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.7e-155	516.8	0.994	0.992	2	487		JBEGFT010000042.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JBEGFT010000044.1	JBEGFT010000044.1_20	Zorya_III__ZorG3	2532	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFT010000044.1_Zorya_TypeIII_5	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	1.2e-93	311.6	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGFT010000044.1	JBEGFT010000044.1_21	Zorya__ZorA	2533	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFT010000044.1_Zorya_TypeIII_5	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	902	2.9e-06	24.4	0.695	0.579	120	641			Zorya	Zorya_TypeIII	Defense
JBEGFT010000044.1	JBEGFT010000044.1_22	Zorya__ZorB	2534	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFT010000044.1_Zorya_TypeIII_5	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	2.2e-15	54.8	0.838	0.893	7	207			Zorya	Zorya_TypeIII	Defense
JBEGFT010000044.1	JBEGFT010000044.1_23	Zorya_III__ZorF3	2535	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFT010000044.1_Zorya_TypeIII_5	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	217	9.900000000000001e-81	269.3	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
JBEGFT010000045.1	JBEGFT010000045.1_3	Prometheus__ProA	2546	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JBEGFT010000045.1_Prometheus_11	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JBEGFT010000060.1	JBEGFT010000060.1_1	CBASS__Cyclase_new	2937	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGFT010000060.1_CBASS_I_9	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	254	3.4000000000000003e-87	290.8	0.663	0.969	1	246		JBEGFT010000060.1_CBASS_8	CBASS	CBASS_I	Defense
JBEGFT010000060.1	JBEGFT010000060.1_2	CBASS__Effector_2TM_S_2TMBeta	2938	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGFT010000060.1_CBASS_I_9	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	208	5.5e-44	148.1	0.983	0.885	23	206		JBEGFT010000060.1_CBASS_8	CBASS	CBASS_I	Defense
JBEGFT010000065.1	JBEGFT010000065.1_13	SoFic__SoFic	3075	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGFT010000065.1_SoFic_2	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	9.7e-122	404.7	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGFT010000065.1	JBEGFT010000065.1_26	Retron_VI__HTH	3088	defense-finder-models/DefenseFinder/Retron/Retron_VI	JBEGFT010000065.1_Retron_VI_1	1	1	1.0	2.0	1	Retron_VI__HTH	mandatory	124	1.3999999999999999e-24	84.1	0.929	0.75	19	111			Retron	Retron_VI	Defense
