hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGGC010000001.1_128	JBEGGC010000001.1	128	269	CBASS__AG_E1_ThiF	9.3e-18	62.6	0.717	0.725	13	207
JBEGGC010000004.1_14	JBEGGC010000004.1	443	385	SoFic__SoFic	9.7e-122	404.7	0.981	0.909	18	367
JBEGGC010000008.1_38	JBEGGC010000008.1	787	832	BREX__brxHI	1.5e-48	163.7	0.854	0.762	23	656
JBEGGC010000008.1_38	JBEGGC010000008.1	787	832	Shango__SngC	1.9e-62	210.0	0.869	0.772	16	657
JBEGGC010000011.1_48	JBEGGC010000011.1	988	379	PsyrTA__PsyrA	2.8999999999999997e-29	100.3	0.784	0.826	57	369
JBEGGC010000011.1_48	JBEGGC010000011.1	988	379	ShosTA__ShosA	1.7000000000000001e-56	189.6	0.686	0.544	79	284
JBEGGC010000012.1_18	JBEGGC010000012.1	1023	180	DarTG__DarG	1.3e-66	222.8	0.744	0.978	1	176
JBEGGC010000014.1_14	JBEGGC010000014.1	1134	355	RM_Type_II__Type_II_MTases_FAM_38	5.9e-07	27.2	0.45	0.403	43	185
JBEGGC010000015.1_32	JBEGGC010000015.1	1213	298	Ukko__UkkD1	4.6e-61	204.6	0.947	0.883	20	282
JBEGGC010000015.1_32	JBEGGC010000015.1	1213	298	Ukko__UkkD2	4.6e-61	204.6	0.947	0.883	20	282
JBEGGC010000019.1_13	JBEGGC010000019.1	1460	368	Veles__VlsB1	2.9e-104	347.1	0.949	0.946	19	366
JBEGGC010000019.1_13	JBEGGC010000019.1	1460	368	Veles__VlsB2	1.7e-104	347.9	0.918	0.951	17	366
JBEGGC010000019.1_36	JBEGGC010000019.1	1483	121	Dpd__QueD	1.1e-57	191.6	0.967	0.959	5	120
JBEGGC010000022.1_10	JBEGGC010000022.1	1614	366	CBASS__AG_E1_ThiF	1.4000000000000002e-69	232.3	0.992	0.65	104	341
JBEGGC010000022.1_31	JBEGGC010000022.1	1635	761	Dodola__DolB	2.1000000000000002e-20	71.2	0.488	0.252	430	621
JBEGGC010000026.1_30	JBEGGC010000026.1	1820	913	Dodola__DolB	1.8e-27	94.5	0.437	0.194	602	778
JBEGGC010000028.1_7	JBEGGC010000028.1	1886	824	Dodola__DolB	4.8e-10	37.1	0.411	0.203	310	476
JBEGGC010000028.1_14	JBEGGC010000028.1	1893	245	DEDDh_I_II_III_IV_V_VI_1	1.7e-35	120.6	0.994	0.665	4	166
JBEGGC010000030.1_12	JBEGGC010000030.1	1972	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.8e-11	41.8	0.646	0.406	657	1130
JBEGGC010000030.1_12	JBEGGC010000030.1	1972	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2.6e-12	43.7	0.434	0.415	1	485
JBEGGC010000030.1_12	JBEGGC010000030.1	1972	1168	Wadjet__JetC_I	7e-14	48.7	0.448	0.428	343	842
JBEGGC010000030.1_26	JBEGGC010000030.1	1986	482	DEDDh_I_II_III_IV_V_VI_1	5e-17	60.6	0.975	0.373	6	185
JBEGGC010000032.1_31	JBEGGC010000032.1	2073	279	CBASS__AG_E1_ThiF	7.9e-34	115.2	0.582	0.513	20	162
JBEGGC010000032.1_32	JBEGGC010000032.1	2074	261	Gao_Qat__QatD	3.2e-16	57.5	0.953	0.954	2	250
JBEGGC010000033.1_34	JBEGGC010000033.1	2116	1481	Shango__SngC	2.5e-65	219.5	0.744	0.369	16	561
JBEGGC010000033.1_34	JBEGGC010000033.1	2116	1481	BREX__brxHI	3.8e-70	235.1	0.726	0.369	6	552
JBEGGC010000034.1_18	JBEGGC010000034.1	2137	212	DEDDh_I_II_III_IV_V_VI_1	2.3e-24	84.4	0.994	0.825	26	200
JBEGGC010000034.1_29	JBEGGC010000034.1	2148	155	Veles__VlsC1	3.6e-37	125.8	0.959	0.974	2	152
JBEGGC010000034.1_29	JBEGGC010000034.1	2148	155	Veles__VlsC2	2.1e-37	126.6	0.953	0.961	3	151
JBEGGC010000037.1_3	JBEGGC010000037.1	2228	325	Zorya__ZorB	1.6e-06	25.7	0.596	0.468	119	270
JBEGGC010000038.1_3	JBEGGC010000038.1	2249	2213	Mokosh_type_I__MkoA_D	5.2e-98	327.9	0.916	0.725	307	1911
JBEGGC010000038.1_3	JBEGGC010000038.1	2249	2213	Prometheus__ProA	0.0	1086.3	0.527	0.434	1249	2209
JBEGGC010000040.1_45	JBEGGC010000040.1	2350	706	RM_Type_II__Type_II_MTases_FAM_0	4.1e-19	67.2	0.549	0.354	24	273
JBEGGC010000045.1_32	JBEGGC010000045.1	2516	214	Dpd__QueC	8.499999999999999e-47	157.3	0.941	0.981	1	210
JBEGGC010000046.1_7	JBEGGC010000046.1	2526	269	Gao_Qat__QatD	2.1e-15	54.8	0.799	0.773	16	223
