sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168186.1_6A_MBL_1	6A_MBL	6A_MBL	Defense	CP168186.1_129	CP168186.1_130	CP168186.1_129,CP168186.1_130	2	6A_MBL__MblB,6A_MBL__cap2_3
CP168186.1_SoFic_15	SoFIC	SoFic	Defense	CP168186.1_142	CP168186.1_142	CP168186.1_142	1	SoFic__SoFic
CP168186.1_Gabija_10	Gabija	Gabija	Defense	CP168186.1_905	CP168186.1_906	CP168186.1_905,CP168186.1_906	2	Gabija__GajA,Gabija__GajB_2
CP168186.1_RM_Type_I_23	RM	RM_Type_I	Defense	CP168186.1_1393	CP168186.1_1397	CP168186.1_1393,CP168186.1_1394,CP168186.1_1397	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
CP168186.1_Hypnos_12	Hypnos	Hypnos	Defense	CP168186.1_2208	CP168186.1_2208	CP168186.1_2208	1	Hypnos__HyoA
CP168186.1_DS-1_8	DS-1	DS-1	Defense	CP168186.1_2250	CP168186.1_2253	CP168186.1_2250,CP168186.1_2251,CP168186.1_2253	3	DS-1__DS-1A,DS-1__DS-1B,DS-1__DS-1B
CP168186.1_Prometheus_13	Prometheus	Prometheus	Defense	CP168186.1_2513	CP168186.1_2513	CP168186.1_2513	1	Prometheus__ProA
CP168186.1_CBASS_II_7	CBASS	CBASS_II	Defense	CP168186.1_2549	CP168186.1_2552	CP168186.1_2549,CP168186.1_2550,CP168186.1_2551,CP168186.1_2552	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
CP168186.1_RM_Type_I_24	RM	RM_Type_I	Defense	CP168186.1_3015	CP168186.1_3020	CP168186.1_3015,CP168186.1_3018,CP168186.1_3020	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
CP168186.1_AbiE_2	AbiE	AbiE	Defense	CP168186.1_3406	CP168186.1_3407	CP168186.1_3406,CP168186.1_3407	2	AbiEii__AbiEi_3,AbiEii__AbiEii
CP168186.1_Zorya_TypeIII_18	Zorya	Zorya_TypeIII	Defense	CP168186.1_3524	CP168186.1_3527	CP168186.1_3524,CP168186.1_3525,CP168186.1_3526,CP168186.1_3527	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
CP168186.1_RloC_14	RloC	RloC	Defense	CP168186.1_3620	CP168186.1_3620	CP168186.1_3620	1	RloC__RloC
CP168186.1_DS-2_9	DS-2	DS-2	Defense	CP168186.1_4441	CP168186.1_4446	CP168186.1_4441,CP168186.1_4442,CP168186.1_4446	3	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta,DS-2__DS-2C
CP168186.1_Gabija_11	Gabija	Gabija	Defense	CP168186.1_4447	CP168186.1_4449	CP168186.1_4447,CP168186.1_4449	2	Gabija__GajA,Gabija__GajB_1
CP168186.1_Wadjet_I_17	Wadjet	Wadjet_I	Defense	CP168186.1_4869	CP168186.1_4871	CP168186.1_4869,CP168186.1_4870,CP168186.1_4871	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
CP168188.1_HEC-09_19	HEC-09	HEC-09	Defense	CP168188.1_43	CP168188.1_43	CP168188.1_43	1	HEC-09__HEC-09
CP168188.1_HEC-09_20	HEC-09	HEC-09	Defense	CP168188.1_95	CP168188.1_95	CP168188.1_95	1	HEC-09__HEC-09
