hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYFSM010000001.1_2	JAYFSM010000001.1	2	307	PD-Lambda-5__PD-Lambda-5_B	5.7e-11	40.1	0.872	0.798	40	284
JAYFSM010000001.1_2	JAYFSM010000001.1	2	307	RM_Type_II__Type_II_MTases_FAM_4	1.2e-74	249.0	0.945	0.831	35	289
JAYFSM010000001.1_16	JAYFSM010000001.1	16	242	Zorya__ZorB	2.5e-11	41.4	0.562	0.558	93	227
JAYFSM010000001.1_26	JAYFSM010000001.1	26	256	Gao_Qat__QatD	5.3e-17	59.9	0.953	0.973	2	250
JAYFSM010000001.1_27	JAYFSM010000001.1	27	277	CBASS__AG_E1_ThiF	2.9999999999999998e-33	113.1	0.582	0.516	20	162
JAYFSM010000001.1_168	JAYFSM010000001.1	168	831	BREX__brxHI	1.3e-50	170.4	0.854	0.762	23	655
JAYFSM010000001.1_168	JAYFSM010000001.1	168	831	Shango__SngC	1.2e-62	210.4	0.869	0.77	16	655
JAYFSM010000013.1_2	JAYFSM010000013.1	636	934	UG9__DNA_pol	1.5000000000000001e-31	107.8	0.68	0.404	531	907
JAYFSM010000013.1_10	JAYFSM010000013.1	644	724	Gabija__GajB_1	3e-34	116.6	0.916	0.834	13	616
JAYFSM010000013.1_10	JAYFSM010000013.1	644	724	UG35__UvrD	1.3e-77	259.6	0.537	0.605	4	441
JAYFSM010000013.1_10	JAYFSM010000013.1	644	724	Gabija__GajB_2	1.8e-103	345.0	0.777	0.88	1	637
JAYFSM010000013.1_12	JAYFSM010000013.1	646	473	Mokosh_type_I__MkoB_C	2.6e-05	20.7	0.446	0.67	125	441
JAYFSM010000013.1_12	JAYFSM010000013.1	646	473	DISARM__drmC	8.7e-17	59.4	0.566	0.298	294	434
JAYFSM010000014.1_2	JAYFSM010000014.1	714	433	Wadjet__JetD_I	9.2e-08	29.6	0.618	0.677	88	380
JAYFSM010000014.1_2	JAYFSM010000014.1	714	433	Wadjet__JetD_II	8.4e-110	365.6	0.948	0.963	10	426
JAYFSM010000014.1_3	JAYFSM010000014.1	715	1376	Wadjet__JetC_II	0.0	1194.3	0.996	0.98	15	1363
JAYFSM010000014.1_4	JAYFSM010000014.1	716	423	Wadjet__JetB_II	3.0999999999999998e-105	350.4	0.947	0.946	12	411
JAYFSM010000014.1_5	JAYFSM010000014.1	717	515	Wadjet__JetA_II	1.5e-147	490.4	0.941	0.984	5	511
JAYFSM010000014.1_6	JAYFSM010000014.1	718	2211	Mokosh_type_I__MkoA_D	2.6e-95	318.8	0.917	0.726	306	1911
JAYFSM010000014.1_6	JAYFSM010000014.1	718	2211	Prometheus__ProA	0.0	1082.7	0.527	0.434	1248	2206
