sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFP010000105.1_SoFic_5	SoFIC	SoFic	Defense	JBEGFP010000105.1_13	JBEGFP010000105.1_13	JBEGFP010000105.1_13	1	SoFic__SoFic
JBEGFP010000127.1_6A_MBL_4	6A_MBL	6A_MBL	Defense	JBEGFP010000127.1_2	JBEGFP010000127.1_3	JBEGFP010000127.1_2,JBEGFP010000127.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFP010000132.1_DS-1_18	DS-1	DS-1	Defense	JBEGFP010000132.1_1	JBEGFP010000132.1_2	JBEGFP010000132.1_1,JBEGFP010000132.1_2	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFP010000133.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFP010000133.1_6	JBEGFP010000133.1_11	JBEGFP010000133.1_6,JBEGFP010000133.1_8,JBEGFP010000133.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFP010000140.1_RloC_8	RloC	RloC	Defense	JBEGFP010000140.1_5	JBEGFP010000140.1_5	JBEGFP010000140.1_5	1	RloC__RloC
JBEGFP010000143.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFP010000143.1_2	JBEGFP010000143.1_6	JBEGFP010000143.1_2,JBEGFP010000143.1_3,JBEGFP010000143.1_6	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFP010000153.1_Hypnos_11	Hypnos	Hypnos	Defense	JBEGFP010000153.1_5	JBEGFP010000153.1_5	JBEGFP010000153.1_5	1	Hypnos__HyoA
JBEGFP010000164.1_HEC-09_15	HEC-09	HEC-09	Defense	JBEGFP010000164.1_4	JBEGFP010000164.1_4	JBEGFP010000164.1_4	1	HEC-09__HEC-09
JBEGFP010000184.1_HEC-09_16	HEC-09	HEC-09	Defense	JBEGFP010000184.1_1	JBEGFP010000184.1_1	JBEGFP010000184.1_1	1	HEC-09__HEC-09
JBEGFP010000186.1_AbiE_6	AbiE	AbiE	Defense	JBEGFP010000186.1_3	JBEGFP010000186.1_4	JBEGFP010000186.1_3,JBEGFP010000186.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFP010000202.1_Gabija_7	Gabija	Gabija	Defense	JBEGFP010000202.1_1	JBEGFP010000202.1_2	JBEGFP010000202.1_1,JBEGFP010000202.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFP010000218.1_CBASS_I_13	CBASS	CBASS_I	Defense	JBEGFP010000218.1_2	JBEGFP010000218.1_3	JBEGFP010000218.1_2,JBEGFP010000218.1_3	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEGFP010000050.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	JBEGFP010000050.1_12	JBEGFP010000050.1_14	JBEGFP010000050.1_12,JBEGFP010000050.1_13,JBEGFP010000050.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFP010000053.1_Zorya_TypeIII_14	Zorya	Zorya_TypeIII	Defense	JBEGFP010000053.1_20	JBEGFP010000053.1_23	JBEGFP010000053.1_20,JBEGFP010000053.1_21,JBEGFP010000053.1_22,JBEGFP010000053.1_23	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFP010000060.1_Prometheus_17	Prometheus	Prometheus	Defense	JBEGFP010000060.1_23	JBEGFP010000060.1_23	JBEGFP010000060.1_23	1	Prometheus__ProA
JBEGFP010000091.1_CBASS_II_3	CBASS	CBASS_II	Defense	JBEGFP010000091.1_22	JBEGFP010000091.1_25	JBEGFP010000091.1_22,JBEGFP010000091.1_23,JBEGFP010000091.1_24,JBEGFP010000091.1_25	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
