replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGFP010000105.1	JBEGFP010000105.1_13	SoFic__SoFic	308	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGFP010000105.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	1e-121	404.7	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGFP010000127.1	JBEGFP010000127.1_2	6A_MBL__cap2_3	699	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGFP010000127.1_6A_MBL_4	1	1	1.0	2.0	1	6A_MBL__cap2_3	mandatory	747	2.8e-50	169.2	0.535	0.521	352	740			6A_MBL	6A_MBL	Defense
JBEGFP010000127.1	JBEGFP010000127.1_3	6A_MBL__MblB	700	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGFP010000127.1_6A_MBL_4	1	1	1.0	2.0	1	6A_MBL__MblB	mandatory	387	4.4e-43	145.5	0.966	0.956	5	374			6A_MBL	6A_MBL	Defense
JBEGFP010000132.1	JBEGFP010000132.1_1	DS-1__DS-1B	801	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGFP010000132.1_DS-1_18	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	187	9.4e-31	105.3	0.423	0.984	1	184			DS-1	DS-1	Defense
JBEGFP010000132.1	JBEGFP010000132.1_2	DS-1__DS-1A	802	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGFP010000132.1_DS-1_18	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	389	8.600000000000001e-30	102.0	0.738	0.761	85	380			DS-1	DS-1	Defense
JBEGFP010000133.1	JBEGFP010000133.1_6	RM__Type_I_MTases_FAM_0	819	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000133.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	605	8.9e-170	564.0	0.98	0.835	100	604		JBEGFP010000133.1_PrrC_19	RM	RM_Type_I	Defense
JBEGFP010000133.1	JBEGFP010000133.1_8	RM__Type_I_S_06	821	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000133.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	525	1.1999999999999998e-69	233.5	0.73	0.76	118	516		JBEGFP010000133.1_PrrC_19	RM	RM_Type_I	Defense
JBEGFP010000133.1	JBEGFP010000133.1_11	RM__Type_I_REases_FAM_0.einsi_trimmed	824	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000133.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1060	1.9e-243	809.2	0.994	0.978	1	1037		JBEGFP010000133.1_PrrC_19	RM	RM_Type_I	Defense
JBEGFP010000140.1	JBEGFP010000140.1_5	RloC__RloC	959	defense-finder-models/DefenseFinder/RloC/RloC	JBEGFP010000140.1_RloC_8	1	1	1.0	1.0	1	RloC__RloC	mandatory	768	1.4e-189	630.5	0.996	0.995	1	764			RloC	RloC	Defense
JBEGFP010000143.1	JBEGFP010000143.1_2	RM__Type_I_REases_FAM_0.einsi_trimmed	982	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000143.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4.2e-229	761.7	0.98	0.964	10	1067		JBEGFP010000143.1_PrrC_21	RM	RM_Type_I	Defense
JBEGFP010000143.1	JBEGFP010000143.1_3	RM__Type_I_S_51	983	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000143.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	402	8.700000000000001e-60	200.6	0.836	0.99	2	399		JBEGFP010000143.1_PrrC_21	RM	RM_Type_I	Defense
JBEGFP010000143.1	JBEGFP010000143.1_6	RM__Type_I_MTases_FAM_0	986	defense-finder-models/RM/RM/RM_Type_I	JBEGFP010000143.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	526	4.5e-162	538.6	0.992	0.99	4	524		JBEGFP010000143.1_PrrC_21	RM	RM_Type_I	Defense
