hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGFY010000001.1_128	JBEGFY010000001.1	128	269	CBASS__AG_E1_ThiF	9.6e-18	62.6	0.717	0.725	13	207
JBEGFY010000003.1_87	JBEGFY010000003.1	387	502	RM_Type_II__Type_II_MTases_FAM_0	6.1e-11	40.3	0.552	0.402	166	367
JBEGFY010000003.1_87	JBEGFY010000003.1	387	502	Druantia_II__DruM	1.9e-15	55.1	0.845	0.639	165	485
JBEGFY010000003.1_87	JBEGFY010000003.1	387	502	RM_Type_II__Type_II_MTases_FAM_2	2.5e-24	84.2	0.959	0.629	166	481
JBEGFY010000003.1_100	JBEGFY010000003.1	400	408	RM_Type_II__Type_II_MTases_FAM_3	1.7e-12	45.5	0.668	0.588	157	396
JBEGFY010000003.1_100	JBEGFY010000003.1	400	408	RM_Type_II__Type_II_MTases_FAM_8	2.2e-13	48.2	0.866	0.652	131	396
JBEGFY010000003.1_100	JBEGFY010000003.1	400	408	RM_Type_II__Type_II_MTases_FAM_1	2.1e-24	84.6	0.791	0.642	131	392
JBEGFY010000003.1_100	JBEGFY010000003.1	400	408	RM_Type_II__Type_II_MTases_FAM_20	4.4e-45	152.1	0.878	0.694	116	398
JBEGFY010000005.1_77	JBEGFY010000005.1	613	385	SoFic__SoFic	1e-121	404.7	0.981	0.909	18	367
JBEGFY010000010.1_35	JBEGFY010000010.1	937	832	BREX__brxHI	1.6e-48	163.7	0.854	0.762	23	656
JBEGFY010000010.1_35	JBEGFY010000010.1	937	832	Shango__SngC	2e-62	210.0	0.869	0.772	16	657
JBEGFY010000012.1_18	JBEGFY010000012.1	1061	379	PsyrTA__PsyrA	2.9999999999999997e-29	100.3	0.784	0.826	57	369
JBEGFY010000012.1_18	JBEGFY010000012.1	1061	379	ShosTA__ShosA	1.8000000000000001e-56	189.6	0.686	0.544	79	284
JBEGFY010000014.1_18	JBEGFY010000014.1	1186	180	DarTG__DarG	1.3e-66	222.8	0.744	0.978	1	176
JBEGFY010000015.1_14	JBEGFY010000015.1	1238	355	RM_Type_II__Type_II_MTases_FAM_38	6.1e-07	27.2	0.45	0.403	43	185
JBEGFY010000017.1_32	JBEGFY010000017.1	1378	298	Ukko__UkkD1	4.8e-61	204.6	0.947	0.883	20	282
JBEGFY010000017.1_32	JBEGFY010000017.1	1378	298	Ukko__UkkD2	4.8e-61	204.6	0.947	0.883	20	282
JBEGFY010000021.1_34	JBEGFY010000021.1	1633	1470	Shango__SngC	4.7e-65	218.6	0.733	0.366	13	550
JBEGFY010000021.1_34	JBEGFY010000021.1	1633	1470	BREX__brxHI	1.2e-69	233.5	0.696	0.359	14	541
JBEGFY010000021.1_42	JBEGFY010000021.1	1641	299	WYL_I_II_III_IV_V_VI_4	3e-22	77.6	0.988	0.572	119	289
JBEGFY010000021.1_42	JBEGFY010000021.1	1641	299	WYL_I_II_III_IV_V_VI_1	7.8e-43	145.3	0.901	0.967	2	290
JBEGFY010000023.1_2	JBEGFY010000023.1	1706	832	BREX__brxHI	4.7e-43	145.6	0.463	0.406	77	414
JBEGFY010000024.1_10	JBEGFY010000024.1	1754	366	CBASS__AG_E1_ThiF	1.4000000000000002e-69	232.3	0.992	0.65	104	341
JBEGFY010000024.1_31	JBEGFY010000024.1	1775	761	Dodola__DolB	2.1000000000000002e-20	71.2	0.488	0.252	430	621
JBEGFY010000031.1_31	JBEGFY010000031.1	2100	279	CBASS__AG_E1_ThiF	8.2e-34	115.2	0.582	0.513	20	162
JBEGFY010000031.1_32	JBEGFY010000031.1	2101	261	Gao_Qat__QatD	3.3e-16	57.5	0.953	0.954	2	250
JBEGFY010000031.1_42	JBEGFY010000031.1	2111	242	Zorya__ZorB	1.7e-11	42.1	0.562	0.558	93	227
JBEGFY010000032.1_35	JBEGFY010000032.1	2146	245	DEDDh_I_II_III_IV_V_VI_1	1.8e-35	120.6	0.994	0.665	4	166
JBEGFY010000032.1_42	JBEGFY010000032.1	2153	824	Dodola__DolB	4.9e-10	37.1	0.411	0.203	310	476
JBEGFY010000033.1_13	JBEGFY010000033.1	2172	913	Dodola__DolB	1.9e-27	94.5	0.437	0.194	602	778
JBEGFY010000035.1_15	JBEGFY010000035.1	2258	482	DEDDh_I_II_III_IV_V_VI_1	5.2e-17	60.6	0.975	0.373	6	185
JBEGFY010000035.1_29	JBEGFY010000035.1	2272	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.9e-11	41.8	0.646	0.406	657	1130
JBEGFY010000035.1_29	JBEGFY010000035.1	2272	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2.7e-12	43.7	0.434	0.415	1	485
JBEGFY010000035.1_29	JBEGFY010000035.1	2272	1168	Wadjet__JetC_I	7.2e-14	48.7	0.448	0.428	343	842
JBEGFY010000038.1_3	JBEGFY010000038.1	2365	325	Zorya__ZorB	1.7e-06	25.7	0.596	0.468	119	270
JBEGFY010000039.1_17	JBEGFY010000039.1	2400	706	RM_Type_II__Type_II_MTases_FAM_0	4.2e-19	67.2	0.549	0.354	24	273
JBEGFY010000040.1_18	JBEGFY010000040.1	2462	368	Veles__VlsB1	3e-104	347.1	0.949	0.946	19	366
JBEGFY010000040.1_18	JBEGFY010000040.1	2462	368	Veles__VlsB2	1.8000000000000002e-104	347.9	0.918	0.951	17	366
JBEGFY010000045.1_4	JBEGFY010000045.1	2600	214	Dpd__QueC	8.799999999999999e-47	157.3	0.941	0.981	1	210
JBEGFY010000046.1_7	JBEGFY010000046.1	2638	269	Gao_Qat__QatD	2.2e-15	54.8	0.799	0.773	16	223
