sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEN010000001.1_Gabija_3	Gabija	Gabija	Defense	JBEGEN010000001.1_171	JBEGEN010000001.1_172	JBEGEN010000001.1_171,JBEGEN010000001.1_172	2	Gabija__GajA,Gabija__GajB_3
JBEGEN010000010.1_Gabija_4	Gabija	Gabija	Defense	JBEGEN010000010.1_37	JBEGEN010000010.1_38	JBEGEN010000010.1_37,JBEGEN010000010.1_38	2	Gabija__GajA,Gabija__GajB_3
JBEGEN010000013.1_RloC_7	RloC	RloC	Defense	JBEGEN010000013.1_1	JBEGEN010000013.1_1	JBEGEN010000013.1_1	1	RloC__RloC
JBEGEN010000013.1_DS-10_6	DS-10	DS-10	Defense	JBEGEN010000013.1_2	JBEGEN010000013.1_2	JBEGEN010000013.1_2	1	DS-10__DS-10
JBEGEN010000013.1_SoFic_8	SoFIC	SoFic	Defense	JBEGEN010000013.1_17	JBEGEN010000013.1_17	JBEGEN010000013.1_17	1	SoFic__SoFic
JBEGEN010000031.1_AbiJ_11	AbiJ	AbiJ	Defense	JBEGEN010000031.1_43	JBEGEN010000031.1_43	JBEGEN010000031.1_43	1	AbiJ__AbiJ
JBEGEN010000039.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEN010000039.1_5	JBEGEN010000039.1_9	JBEGEN010000039.1_5,JBEGEN010000039.1_6,JBEGEN010000039.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEN010000004.1_RM_Type_III_16	RM	RM_Type_III	Defense	JBEGEN010000004.1_87	JBEGEN010000004.1_88	JBEGEN010000004.1_87,JBEGEN010000004.1_88	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEGEN010000055.1_Shango_9	Shango	Shango	Defense	JBEGEN010000055.1_16	JBEGEN010000055.1_18	JBEGEN010000055.1_16,JBEGEN010000055.1_17,JBEGEN010000055.1_18	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEN010000058.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEGEN010000058.1_9	JBEGEN010000058.1_12	JBEGEN010000058.1_9,JBEGEN010000058.1_11,JBEGEN010000058.1_12	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEN010000063.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JBEGEN010000063.1_23	JBEGEN010000063.1_26	JBEGEN010000063.1_23,JBEGEN010000063.1_24,JBEGEN010000063.1_25,JBEGEN010000063.1_26	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEN010000085.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEN010000085.1_1	JBEGEN010000085.1_2	JBEGEN010000085.1_1,JBEGEN010000085.1_2	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEN010000009.1_SoFic_10	SoFIC	SoFic	Defense	JBEGEN010000009.1_37	JBEGEN010000009.1_37	JBEGEN010000009.1_37	1	SoFic__SoFic
