replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGFG010000001.1	JBEGFG010000001.1_184	Lit__Lit	184	defense-finder-models/DefenseFinder/Lit/Lit	JBEGFG010000001.1_Lit_4	1	1	1.0	1.0	1	Lit__Lit	mandatory	305	2.1e-110	366.5	0.949	0.97	7	302			Lit	Lit	Defense
JBEGFG010000001.1	JBEGFG010000001.1_185	PD-T7-1__PD-T7-1	185	defense-finder-models/DefenseFinder/PD-T7-1/PD-T7-1	JBEGFG010000001.1_PD-T7-1_5	1	1	1.0	1.0	1	PD-T7-1__PD-T7-1	mandatory	481	2.4e-111	370.4	0.991	0.936	1	450			PD-T7-1	PD-T7-1	Defense
JBEGFG010000015.1	JBEGFG010000015.1_54	CBASS__Cyclase_SMODS	1058	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGFG010000015.1_CBASS_I_11	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	434	3e-39	132.7	1.0	0.376	1	163		JBEGFG010000015.1_CBASS_10	CBASS	CBASS_I	Defense
JBEGFG010000015.1	JBEGFG010000015.1_55	CBASS__2TM_Gros	1059	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGFG010000015.1_CBASS_I_11	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	198	3.5e-19	67.7	0.734	0.859	1	170		JBEGFG010000015.1_CBASS_10	CBASS	CBASS_I	Defense
JBEGFG010000002.1	JBEGFG010000002.1_161	Zorya_III__ZorG3	1618	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFG010000002.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	250	2.1e-92	307.3	0.892	0.992	1	248			Zorya	Zorya_TypeIII	Defense
JBEGFG010000002.1	JBEGFG010000002.1_162	Zorya__ZorA	1619	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFG010000002.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	891	3.6e-07	27.1	0.462	0.364	109	432			Zorya	Zorya_TypeIII	Defense
JBEGFG010000002.1	JBEGFG010000002.1_163	Zorya__ZorB	1620	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFG010000002.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	1.2e-15	55.4	0.83	0.884	9	207			Zorya	Zorya_TypeIII	Defense
JBEGFG010000002.1	JBEGFG010000002.1_164	Zorya_III__ZorF3	1621	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGFG010000002.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	217	1.4e-79	265.4	0.823	0.982	1	213			Zorya	Zorya_TypeIII	Defense
JBEGFG010000002.1	JBEGFG010000002.1_191	Septu__PtuA	1648	defense-finder-models/DefenseFinder/Septu/Septu	JBEGFG010000002.1_Septu_8	1	1	1.0	2.0	1	Septu__PtuA	mandatory	823	2.2999999999999997e-24	84.8	0.46	0.239	590	786			Septu	Septu	Defense
JBEGFG010000002.1	JBEGFG010000002.1_192	Septu__PtuB	1649	defense-finder-models/DefenseFinder/Septu/Septu	JBEGFG010000002.1_Septu_8	1	1	1.0	2.0	1	Septu__PtuB	mandatory	258	3.3e-24	84.2	0.449	0.492	55	181			Septu	Septu	Defense
JBEGFG010000002.1	JBEGFG010000002.1_197	PD-T7-5__PD-T7-5	1654	defense-finder-models/DefenseFinder/PD-T7-5/PD-T7-5	JBEGFG010000002.1_PD-T7-5_7	1	1	1.0	1.0	1	PD-T7-5__PD-T7-5	mandatory	354	1.6e-120	400.2	0.913	0.946	15	349			PD-T7-5	PD-T7-5	Defense
JBEGFG010000002.1	JBEGFG010000002.1_203	Lamassu-Fam__LmuA_effector_Mrr	1660	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Mrr	JBEGFG010000002.1_Lamassu-Mrr_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuA_effector_Mrr	mandatory	359	5.7e-91	303.6	0.985	0.95	18	358			Lamassu-Fam	Lamassu-Mrr	Defense
JBEGFG010000002.1	JBEGFG010000002.1_204	Lamassu-Fam__LmuC_acc_Mrr	1661	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Mrr	JBEGFG010000002.1_Lamassu-Mrr_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuC_acc_Lipase	accessory	165	8.1e-46	153.6	0.942	0.891	8	154			Lamassu-Fam	Lamassu-Mrr	Defense
JBEGFG010000002.1	JBEGFG010000002.1_205	Lamassu-Fam__LmuB_SMC_Mrr	1662	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Mrr	JBEGFG010000002.1_Lamassu-Mrr_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	622	4.9e-132	439.4	0.998	0.968	1	602			Lamassu-Fam	Lamassu-Mrr	Defense
JBEGFG010000027.1	JBEGFG010000027.1_16	PrrC__EcoprrI	2216	defense-finder-models/RM/PrrC/PrrC	JBEGFG010000027.1_PrrC_13	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	520	9.600000000000001e-164	543.9	0.965	0.99	1	515			PrrC	PrrC	Defense
JBEGFG010000027.1	JBEGFG010000027.1_17	RM__Type_I_S_01	2217	defense-finder-models/RM/PrrC/PrrC	JBEGFG010000027.1_PrrC_13	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	424	6.599999999999999e-69	230.8	0.563	0.941	16	414		JBEGFG010000027.1_RM_Type_I_14	PrrC	PrrC	Defense
