sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFH010000109.1_Gabija_8	Gabija	Gabija	Defense	JBEGFH010000109.1_8	JBEGFH010000109.1_9	JBEGFH010000109.1_8,JBEGFH010000109.1_9	2	Gabija__GajA,Gabija__GajB_1
JBEGFH010000109.1_DS-2_7	DS-2	DS-2	Defense	JBEGFH010000109.1_11	JBEGFH010000109.1_13	JBEGFH010000109.1_11,JBEGFH010000109.1_12,JBEGFH010000109.1_13	3	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta,DS-2__DS-2C
JBEGFH010000138.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEGFH010000138.1_5	JBEGFH010000138.1_10	JBEGFH010000138.1_5,JBEGFH010000138.1_7,JBEGFH010000138.1_10	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFH010000142.1_RloC_13	RloC	RloC	Defense	JBEGFH010000142.1_5	JBEGFH010000142.1_5	JBEGFH010000142.1_5	1	RloC__RloC
JBEGFH010000146.1_RM_Type_I_18	RM	RM_Type_I	Defense	JBEGFH010000146.1_2	JBEGFH010000146.1_6	JBEGFH010000146.1_2,JBEGFH010000146.1_3,JBEGFH010000146.1_6	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFH010000173.1_HEC-09_10	HEC-09	HEC-09	Defense	JBEGFH010000173.1_4	JBEGFH010000173.1_4	JBEGFH010000173.1_4	1	HEC-09__HEC-09
JBEGFH010000186.1_HEC-09_11	HEC-09	HEC-09	Defense	JBEGFH010000186.1_1	JBEGFH010000186.1_1	JBEGFH010000186.1_1	1	HEC-09__HEC-09
JBEGFH010000189.1_AbiE_1	AbiE	AbiE	Defense	JBEGFH010000189.1_3	JBEGFH010000189.1_4	JBEGFH010000189.1_3,JBEGFH010000189.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFH010000206.1_Gabija_9	Gabija	Gabija	Defense	JBEGFH010000206.1_1	JBEGFH010000206.1_2	JBEGFH010000206.1_1,JBEGFH010000206.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFH010000035.1_Prometheus_14	Prometheus	Prometheus	Defense	JBEGFH010000035.1_3	JBEGFH010000035.1_3	JBEGFH010000035.1_3	1	Prometheus__ProA
JBEGFH010000004.1_SoFic_12	SoFIC	SoFic	Defense	JBEGFH010000004.1_14	JBEGFH010000004.1_14	JBEGFH010000004.1_14	1	SoFic__SoFic
JBEGFH010000046.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JBEGFH010000046.1_19	JBEGFH010000046.1_21	JBEGFH010000046.1_19,JBEGFH010000046.1_20,JBEGFH010000046.1_21	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFH010000048.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JBEGFH010000048.1_21	JBEGFH010000048.1_24	JBEGFH010000048.1_21,JBEGFH010000048.1_22,JBEGFH010000048.1_23,JBEGFH010000048.1_24	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
