replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGGK010000001.1	JBEGGK010000001.1_147	AbiEii__AbiEii	147	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGGK010000001.1_AbiE_1	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	1.3e-42	144.4	0.967	0.851	10	272			AbiE	AbiE	Defense
JBEGGK010000001.1	JBEGGK010000001.1_148	AbiEii__AbiEi_3	148	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGGK010000001.1_AbiE_1	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	5.9e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
JBEGGK010000004.1	JBEGGK010000004.1_126	Zorya_III__ZorG3	586	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGK010000004.1_Zorya_TypeIII_10	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	199	1.1999999999999999e-70	236.0	0.716	0.99	1	197			Zorya	Zorya_TypeIII	Defense
JBEGGK010000004.1	JBEGGK010000004.1_128	Zorya__ZorB	588	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGK010000004.1_Zorya_TypeIII_10	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	225	9.3e-16	55.9	0.83	0.884	9	207			Zorya	Zorya_TypeIII	Defense
JBEGGK010000004.1	JBEGGK010000004.1_129	Zorya_III__ZorF3	589	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGK010000004.1_Zorya_TypeIII_10	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	217	1.2e-79	265.7	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
JBEGGK010000009.1	JBEGGK010000009.1_63	SoFic__SoFic	1003	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGGK010000009.1_SoFic_15	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	1.8e-122	407.0	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGGK010000011.1	JBEGGK010000011.1_2	Hachiman__HamA_1	1096	defense-finder-models/DefenseFinder/Hachiman/Hachiman	JBEGGK010000011.1_Hachiman_13	1	1	1.0	2.0	1	Hachiman__HamA_1	mandatory	435	1.6000000000000001e-74	249.0	0.924	0.595	175	433		JBEGGK010000011.1_Hachiman_II_14	Hachiman	Hachiman	Defense
JBEGGK010000011.1	JBEGGK010000011.1_3	Hachiman__HamB	1097	defense-finder-models/DefenseFinder/Hachiman/Hachiman	JBEGGK010000011.1_Hachiman_13	1	1	1.0	2.0	1	Hachiman__HamB	mandatory	1081	0.0	1126.2	0.913	0.915	1	989		JBEGGK010000011.1_Hachiman_II_14	Hachiman	Hachiman	Defense
JBEGGK010000012.1	JBEGGK010000012.1_5	RM_Type_II__Type_II_MTases_FAM_32	1162	defense-finder-models/RM/RM/RM_Type_II	JBEGGK010000012.1_RM_Type_II_20	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	597	0.0	1066.7	0.965	0.998	1	596			RM	RM_Type_II	Defense
JBEGGK010000012.1	JBEGGK010000012.1_6	RM_Type_II__Type_II_REase22	1163	defense-finder-models/RM/RM/RM_Type_II	JBEGGK010000012.1_RM_Type_II_20	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	365	6.200000000000001e-73	244.2	0.878	0.967	10	362			RM	RM_Type_II	Defense
JBEGGK010000016.1	JBEGGK010000016.1_22	Shango__SngA	1452	defense-finder-models/DefenseFinder/Shango/Shango	JBEGGK010000016.1_Shango_6	1	1	1.0	2.0	1	Shango__SngA	mandatory	1082	3.6000000000000004e-104	348.1	0.972	0.647	382	1081			Shango	Shango	Defense
JBEGGK010000016.1	JBEGGK010000016.1_23	Shango__SngB	1453	defense-finder-models/DefenseFinder/Shango/Shango	JBEGGK010000016.1_Shango_6	1	1	1.0	2.0	1	Shango__SngB	accessory	433	1.9999999999999999e-184	611.5	0.995	0.995	2	432			Shango	Shango	Defense
JBEGGK010000016.1	JBEGGK010000016.1_24	Shango__SngC	1454	defense-finder-models/DefenseFinder/Shango/Shango	JBEGGK010000016.1_Shango_6	1	1	1.0	2.0	1	Shango__SngC	accessory	733	2.1e-267	887.4	0.996	0.986	4	726			Shango	Shango	Defense
JBEGGK010000017.1	JBEGGK010000017.1_27	DS-12__DS-12B	1516	defense-finder-models/DefenseFinder/DS-12B/DS-12B	JBEGGK010000017.1_DS-12B_11	1	1	1.0	1.0	1	DS-12__DS-12B	mandatory	778	1.3999999999999999e-226	752.5	0.992	0.992	1	772			DS-12B	DS-12B	Defense
