sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEZ010000105.1_Mokosh_TypeII_13	Mokosh	Mokosh_TypeII	Defense	JBEGEZ010000105.1_1	JBEGEZ010000105.1_1	JBEGEZ010000105.1_1	1	Mokosh_TypeII__MkoC
JBEGEZ010000116.1_Gabija_8	Gabija	Gabija	Defense	JBEGEZ010000116.1_1	JBEGEZ010000116.1_2	JBEGEZ010000116.1_1,JBEGEZ010000116.1_2	2	Gabija__GajA,Gabija__GajB_1
JBEGEZ010000117.1_RM_Type_IIG_19	RM	RM_Type_IIG	Defense	JBEGEZ010000117.1_2	JBEGEZ010000117.1_2	JBEGEZ010000117.1_2	1	RM_Type_IIG__Type_IIG_FAM_2.einsi_trimmed
JBEGEZ010000013.1_RloC_12	RloC	RloC	Defense	JBEGEZ010000013.1_71	JBEGEZ010000013.1_71	JBEGEZ010000013.1_71	1	RloC__RloC
JBEGEZ010000145.1_HEC-09_10	HEC-09	HEC-09	Defense	JBEGEZ010000145.1_1	JBEGEZ010000145.1_1	JBEGEZ010000145.1_1	1	HEC-09__HEC-09
JBEGEZ010000025.1_HEC-09_9	HEC-09	HEC-09	Defense	JBEGEZ010000025.1_28	JBEGEZ010000025.1_28	JBEGEZ010000025.1_28	1	HEC-09__HEC-09
JBEGEZ010000029.1_RM_Type_III_17	RM	RM_Type_III	Defense	JBEGEZ010000029.1_2	JBEGEZ010000029.1_3	JBEGEZ010000029.1_2,JBEGEZ010000029.1_3	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEGEZ010000034.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JBEGEZ010000034.1_17	JBEGEZ010000034.1_20	JBEGEZ010000034.1_17,JBEGEZ010000034.1_18,JBEGEZ010000034.1_19,JBEGEZ010000034.1_20	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEZ010000037.1_Retron_XI_1	Retron	Retron_XI	Defense	JBEGEZ010000037.1_34	JBEGEZ010000037.1_34	JBEGEZ010000037.1_34	1	Retron_XI__RT_11
JBEGEZ010000038.1_AbiD_7	AbiD	AbiD	Defense	JBEGEZ010000038.1_33	JBEGEZ010000038.1_33	JBEGEZ010000038.1_33	1	AbiD__AbiD
JBEGEZ010000004.1_PD-Lambda-1_6	PD-Lambda-1	PD-Lambda-1	Defense	JBEGEZ010000004.1_52	JBEGEZ010000004.1_52	JBEGEZ010000004.1_52	1	PD-Lambda-1__PD-Lambda-1
JBEGEZ010000005.1_SoFic_14	SoFIC	SoFic	Defense	JBEGEZ010000005.1_65	JBEGEZ010000005.1_65	JBEGEZ010000005.1_65	1	SoFic__SoFic
JBEGEZ010000052.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JBEGEZ010000052.1_17	JBEGEZ010000052.1_20	JBEGEZ010000052.1_17,JBEGEZ010000052.1_18,JBEGEZ010000052.1_19,JBEGEZ010000052.1_20	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEZ010000055.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JBEGEZ010000055.1_17	JBEGEZ010000055.1_20	JBEGEZ010000055.1_17,JBEGEZ010000055.1_18,JBEGEZ010000055.1_20	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEZ010000008.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEGEZ010000008.1_87	JBEGEZ010000008.1_91	JBEGEZ010000008.1_87,JBEGEZ010000008.1_91	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEGEZ010000080.1_RM_Type_II_18	RM	RM_Type_II	Defense	JBEGEZ010000080.1_1	JBEGEZ010000080.1_2	JBEGEZ010000080.1_1,JBEGEZ010000080.1_2	2	RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25
