replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGEJ010000001.1	JBEGEJ010000001.1_171	Gabija__GajB_3	171	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEJ010000001.1_Gabija_10	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	365	1.3999999999999999e-114	381.1	0.969	0.934	7	347			Gabija	Gabija	Defense
JBEGEJ010000001.1	JBEGEJ010000001.1_172	Gabija__GajA	172	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEJ010000001.1_Gabija_10	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	6.300000000000001e-38	129.0	0.812	0.934	1	492			Gabija	Gabija	Defense
JBEGEJ010000011.1	JBEGEJ010000011.1_37	SoFic__SoFic	402	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGEJ010000011.1_SoFic_2	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.9e-120	400.4	0.975	0.93	9	355			SoFIC	SoFic	Defense
JBEGEJ010000014.1	JBEGEJ010000014.1_36	Gabija__GajA	785	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEJ010000014.1_Gabija_8	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	3.7e-38	129.7	0.8	0.924	1	487			Gabija	Gabija	Defense
JBEGEJ010000014.1	JBEGEJ010000014.1_37	Gabija__GajB_3	786	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEJ010000014.1_Gabija_8	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	366	5.4e-114	379.2	0.969	0.932	7	347			Gabija	Gabija	Defense
JBEGEJ010000022.1	JBEGEJ010000022.1_26	Zorya_III__ZorF3	1495	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEJ010000022.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	218	7.4e-79	263.2	0.815	0.972	2	213			Zorya	Zorya_TypeIII	Defense
JBEGEJ010000022.1	JBEGEJ010000022.1_27	Zorya__ZorB	1496	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEJ010000022.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	225	4.7e-15	53.7	0.83	0.884	9	207			Zorya	Zorya_TypeIII	Defense
JBEGEJ010000022.1	JBEGEJ010000022.1_29	Zorya_III__ZorG3	1498	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEJ010000022.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	3.1e-93	310.2	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGEJ010000025.1	JBEGEJ010000025.1_61	RM__Type_I_S_52	1729	defense-finder-models/RM/RM/RM_Type_I	JBEGEJ010000025.1_RM_Type_I_13	1	1	0.667	2.0	1	RM__Type_I_S_01	mandatory	439	2.3e-82	275.7	0.717	0.986	3	435		JBEGEJ010000025.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEJ010000025.1	JBEGEJ010000025.1_62	RM__Type_I_MTases_FAM_2	1730	defense-finder-models/RM/RM/RM_Type_I	JBEGEJ010000025.1_RM_Type_I_13	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	512	2.7e-221	733.7	0.974	0.934	11	488		JBEGEJ010000025.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEJ010000027.1	JBEGEJ010000027.1_5	RM__Type_I_REases_FAM_0.einsi_trimmed	1799	defense-finder-models/RM/RM/RM_Type_I	JBEGEJ010000027.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.4e-228	759.8	0.98	0.964	10	1067		JBEGEJ010000027.1_PrrC_14	RM	RM_Type_I	Defense
JBEGEJ010000027.1	JBEGEJ010000027.1_6	RM__Type_I_S_51	1800	defense-finder-models/RM/RM/RM_Type_I	JBEGEJ010000027.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	266	4.6e-52	175.0	0.536	0.985	2	263		JBEGEJ010000027.1_PrrC_14	RM	RM_Type_I	Defense
JBEGEJ010000027.1	JBEGEJ010000027.1_9	RM__Type_I_MTases_FAM_0	1803	defense-finder-models/RM/RM/RM_Type_I	JBEGEJ010000027.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.2000000000000002e-167	556.9	0.992	0.99	4	501		JBEGEJ010000027.1_PrrC_14	RM	RM_Type_I	Defense
JBEGEJ010000044.1	JBEGEJ010000044.1_16	SoFic__SoFic	2924	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGEJ010000044.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	1.8e-106	354.4	0.983	0.953	17	381			SoFIC	SoFic	Defense
JBEGEJ010000044.1	JBEGEJ010000044.1_29	DS-10__DS-10	2937	defense-finder-models/DefenseFinder/DS-10/DS-10	JBEGEJ010000044.1_DS-10_3	1	1	1.0	1.0	1	DS-10__DS-10	mandatory	465	2.3e-150	499.3	1.0	0.998	1	464			DS-10	DS-10	Defense
JBEGEJ010000044.1	JBEGEJ010000044.1_30	RloC__RloC	2938	defense-finder-models/DefenseFinder/RloC/RloC	JBEGEJ010000044.1_RloC_4	1	1	1.0	1.0	1	RloC__RloC	mandatory	768	1.8000000000000002e-182	606.8	0.996	0.995	1	764			RloC	RloC	Defense
JBEGEJ010000046.1	JBEGEJ010000046.1_14	AbiJ__AbiJ	2990	defense-finder-models/DefenseFinder/AbiJ/AbiJ	JBEGEJ010000046.1_AbiJ_11	1	1	1.0	1.0	1	AbiJ__AbiJ	mandatory	248	2e-10	38.5	0.464	0.565	98	237			AbiJ	AbiJ	Defense
JBEGEJ010000049.1	JBEGEJ010000049.1_16	Shango__SngA	3100	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEJ010000049.1_Shango_9	1	1	1.0	2.0	1	Shango__SngA	mandatory	1078	5.7e-105	350.8	0.973	0.673	353	1077			Shango	Shango	Defense
JBEGEJ010000049.1	JBEGEJ010000049.1_17	Shango__SngB	3101	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEJ010000049.1_Shango_9	1	1	1.0	2.0	1	Shango__SngB	accessory	433	7.1e-184	609.8	0.995	0.995	2	432			Shango	Shango	Defense
JBEGEJ010000049.1	JBEGEJ010000049.1_18	Shango__SngC	3102	defense-finder-models/DefenseFinder/Shango/Shango	JBEGEJ010000049.1_Shango_9	1	1	1.0	2.0	1	Shango__SngC	accessory	733	1.3e-267	888.1	0.996	0.986	4	726			Shango	Shango	Defense
JBEGEJ010000058.1	JBEGEJ010000058.1_2	Wadjet__JetD_I	3490	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGEJ010000058.1_Wadjet_I_7	1	1	1.0	4.0	1	Wadjet__JetD_I	mandatory	394	1e-103	345.6	0.969	0.98	7	392		JBEGEJ010000058.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JBEGEJ010000058.1	JBEGEJ010000058.1_3	Wadjet__JetC_I	3491	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGEJ010000058.1_Wadjet_I_7	1	1	1.0	4.0	1	Wadjet__JetC_I	mandatory	1131	0.0	1166.9	0.993	0.969	19	1114		JBEGEJ010000058.1_Wadjet_6	Wadjet	Wadjet_I	Defense
