replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYGQM010000001.1	JAYGQM010000001.1_524	Zorya_III__ZorG3	524	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQM010000001.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	6.2e-92	305.9	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JAYGQM010000001.1	JAYGQM010000001.1_526	Zorya__ZorB	526	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQM010000001.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	222	1.8e-16	58.3	0.845	0.914	8	210			Zorya	Zorya_TypeIII	Defense
JAYGQM010000001.1	JAYGQM010000001.1_527	Zorya_III__ZorF3	527	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQM010000001.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	219	1.7e-80	268.4	0.835	0.977	1	214			Zorya	Zorya_TypeIII	Defense
JAYGQM010000005.1	JAYGQM010000005.1_34	SoFic__SoFic	2031	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYGQM010000005.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	1.2e-123	410.9	0.975	0.904	20	367			SoFIC	SoFic	Defense
JAYGQM010000007.1	JAYGQM010000007.1_32	Prometheus__ProA	2517	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JAYGQM010000007.1_Prometheus_8	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	1835	8.8e-220	731.2	0.688	0.654	538	1738			Prometheus	Prometheus	Defense
JAYGQM010000007.1	JAYGQM010000007.1_43	SoFic__SoFic	2528	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYGQM010000007.1_SoFic_9	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	1.8e-108	360.9	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYGQM010000007.1	JAYGQM010000007.1_136	CBASS__Effector_4TM_S_4TM	2621	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JAYGQM010000007.1_CBASS_I_7	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	304	1.5e-78	262.1	0.997	0.944	6	292		JAYGQM010000007.1_CBASS_6	CBASS	CBASS_I	Defense
JAYGQM010000007.1	JAYGQM010000007.1_137	CBASS__Cyclase_II	2622	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JAYGQM010000007.1_CBASS_I_7	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	349	1.8999999999999998e-24	84.3	0.515	0.49	17	187		JAYGQM010000007.1_CBASS_6	CBASS	CBASS_I	Defense
JAYGQM010000012.1	JAYGQM010000012.1_60	RM__Type_I_REases_FAM_0.einsi_trimmed	3367	defense-finder-models/RM/RM/RM_Type_I	JAYGQM010000012.1_RM_Type_I_11	1	1	0.667	2.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1041	1.3e-217	723.4	0.978	0.969	11	1019		JAYGQM010000012.1_PrrC_10	RM	RM_Type_I	Defense
JAYGQM010000012.1	JAYGQM010000012.1_64	RM__Type_I_MTases_FAM_0	3371	defense-finder-models/RM/RM/RM_Type_I	JAYGQM010000012.1_RM_Type_I_11	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	902	2.7e-148	493.0	0.986	0.887	99	898		JAYGQM010000012.1_PrrC_10	RM	RM_Type_I	Defense
JAYGQM010000017.1	JAYGQM010000017.1_28	Retron_VI__HTH	3950	defense-finder-models/DefenseFinder/Retron/Retron_VI	JAYGQM010000017.1_Retron_VI_2	1	1	1.0	2.0	1	Retron_VI__HTH	mandatory	104	1.2e-27	93.8	0.949	0.875	1	91			Retron	Retron_VI	Defense
JAYGQM010000017.1	JAYGQM010000017.1_29	Retron__RT_Tot_10	3951	defense-finder-models/DefenseFinder/Retron/Retron_VI	JAYGQM010000017.1_Retron_VI_2	1	1	1.0	2.0	1	Retron__RT_Tot_1	mandatory	335	9e-83	276.1	0.975	0.943	4	319			Retron	Retron_VI	Defense
JAYGQM010000018.1	JAYGQM010000018.1_10	Wadjet__JetC_I	3981	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQM010000018.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1335	0.0	1182.7	0.994	0.822	25	1122		JAYGQM010000018.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYGQM010000018.1	JAYGQM010000018.1_11	Wadjet__JetB_I	3982	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQM010000018.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	235	1.3e-66	222.3	0.806	0.923	15	231		JAYGQM010000018.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYGQM010000018.1	JAYGQM010000018.1_12	Wadjet__JetA_I	3983	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQM010000018.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	2.4e-152	506.3	0.994	0.992	2	487		JAYGQM010000018.1_Wadjet_3	Wadjet	Wadjet_I	Defense
