hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
CP168173.1_15	CP168173.1	15	487	DISARM__drmC	7.5e-18	63.2	0.615	0.316	300	453
CP168173.1_36	CP168173.1	36	405	RM_Type_II__Type_II_MTases_FAM_16	1.1e-17	62.3	0.541	0.526	173	385
CP168173.1_36	CP168173.1	36	405	RM_Type_II__Type_II_MTases_FAM_15	3e-21	74.0	0.566	0.551	5	227
CP168173.1_36	CP168173.1	36	405	RM_Type_II__Type_II_MTases_FAM_2	8.299999999999999e-29	99.0	0.41	0.343	1	139
CP168173.1_36	CP168173.1	36	405	DISARM_2__drmMII	1.3e-37	128.0	0.544	0.689	1	279
CP168173.1_36	CP168173.1	36	405	RM_Type_II__Type_II_MTases_FAM_0	8.000000000000001e-76	253.8	0.97	0.948	1	384
CP168173.1_36	CP168173.1	36	405	Druantia_II__DruM	3.5e-79	264.9	0.84	0.953	1	386
CP168173.1_36	CP168173.1	36	405	RM_Type_II__Type_II_MTases_FAM_41	3.4999999999999996e-133	442.5	0.955	0.938	1	380
CP168173.1_37	CP168173.1	37	217	RM_Type_II__Type_II_REase03	5e-07	28.2	0.432	0.604	42	172
CP168173.1_37	CP168173.1	37	217	RM_Type_II__Type_II_REase25	2.6e-24	84.9	0.732	0.885	8	199
CP168173.1_94	CP168173.1	94	711	csf4_IV-A_1	1.1e-39	134.8	0.904	0.914	39	688
CP168173.1_136	CP168173.1	136	529	DRT2__RmuC	7.6e-07	26.1	0.694	0.637	129	465
CP168173.1_153	CP168173.1	153	1380	Gabija__GajB_2	1.9e-33	114.0	0.625	0.536	190	929
CP168173.1_195	CP168173.1	195	201	Dpd__FolE	4.6000000000000005e-58	194.0	0.978	0.886	17	194
CP168173.1_196	CP168173.1	196	490	Wadjet__JetA_I	1.9000000000000003e-155	516.8	0.994	0.992	2	487
CP168173.1_197	CP168173.1	197	234	Wadjet__JetB_I	1.3e-66	222.5	0.843	0.979	1	229
CP168173.1_198	CP168173.1	198	1355	Wadjet__JetC_I	0.0	1180.2	0.994	0.81	25	1122
CP168173.1_215	CP168173.1	215	659	UG35__UvrD	3.2e-83	278.3	0.515	0.634	4	421
CP168173.1_215	CP168173.1	215	659	Gabija__GajB_2	5.3e-96	320.6	0.775	0.962	4	637
CP168173.1_343	CP168173.1	343	832	BREX__brxHI	4.9e-43	145.6	0.463	0.406	77	414
CP168173.1_441	CP168173.1	441	338	CBASS__Phospholipase	5.4e-52	175.2	0.885	0.944	2	320
CP168173.1_446	CP168173.1	446	724	Gabija__GajB_3	5.7e-13	47.0	0.654	0.378	21	294
CP168173.1_446	CP168173.1	446	724	Gabija__GajB_1	3.2e-34	116.7	0.916	0.834	13	616
CP168173.1_446	CP168173.1	446	724	UG35__UvrD	2.3e-77	259.0	0.534	0.601	4	438
CP168173.1_446	CP168173.1	446	724	Gabija__GajB_2	3.2e-103	344.4	0.777	0.88	1	637
CP168173.1_448	CP168173.1	448	473	DISARM__drmC	9.1e-17	59.6	0.566	0.298	294	434
CP168173.1_468	CP168173.1	468	934	UG9__DNA_pol	2.1e-31	107.5	0.659	0.393	531	897
CP168173.1_556	CP168173.1	556	269	Gao_Qat__QatD	2.3e-15	54.8	0.799	0.773	16	223
CP168173.1_642	CP168173.1	642	583	UG6__DnaG	1.8e-34	117.4	0.817	0.492	34	320
CP168173.1_709	CP168173.1	709	379	PsyrTA__PsyrA	3.4e-29	100.2	0.784	0.826	57	369
CP168173.1_709	CP168173.1	709	379	ShosTA__ShosA	2.2e-56	189.4	0.686	0.544	79	284
CP168173.1_849	CP168173.1	849	217	Zorya_III__ZorF3	1.1e-80	269.3	0.819	0.977	1	212
CP168173.1_850	CP168173.1	850	225	Zorya__ZorB	2.4e-15	54.8	0.838	0.893	7	207
CP168173.1_851	CP168173.1	851	902	Zorya__ZorA	6.9e-06	23.2	0.695	0.579	120	641
CP168173.1_852	CP168173.1	852	246	Zorya_III__ZorG3	1.3e-93	311.6	0.892	0.992	1	244
CP168173.1_970	CP168173.1	970	768	RloC__RloC	1.4e-189	630.5	0.996	0.995	1	764
