hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGEO010000001.1_26	JBEGEO010000001.1	26	303	CBASS__Endonuc_small	1.5e-14	52.3	0.415	0.33	76	175
JBEGEO010000001.1_26	JBEGEO010000001.1	26	303	PD_DExK_I_II_III_IV_V_VI_5	5.2e-36	121.0	0.953	0.396	57	176
JBEGEO010000001.1_34	JBEGEO010000001.1	34	527	Septu__PtuA	2.1e-21	75.3	0.791	0.677	1	357
JBEGEO010000001.1_34	JBEGEO010000001.1	34	527	Gabija__GajA	6.2e-38	129.0	0.812	0.934	1	492
JBEGEO010000001.1_35	JBEGEO010000001.1	35	365	Gabija__GajB_3	1.3999999999999999e-114	381.1	0.969	0.934	7	347
JBEGEO010000001.1_92	JBEGEO010000001.1	92	771	Gabija__GajB_3	1.5e-15	55.3	0.657	0.363	21	300
JBEGEO010000001.1_92	JBEGEO010000001.1	92	771	UG35__UvrD	8.3e-36	121.4	0.438	0.467	4	363
JBEGEO010000001.1_92	JBEGEO010000001.1	92	771	Gabija__GajB_2	1.1e-64	217.0	0.74	0.813	1	627
JBEGEO010000001.1_107	JBEGEO010000001.1	107	585	Gabija__GajB_3	7.7e-14	49.7	0.66	0.448	16	277
JBEGEO010000001.1_107	JBEGEO010000001.1	107	585	UG35__UvrD	2.4e-28	96.7	0.46	0.609	3	358
JBEGEO010000001.1_107	JBEGEO010000001.1	107	585	Gabija__GajB_2	1.2e-79	266.5	0.765	0.99	2	580
JBEGEO010000001.1_172	JBEGEO010000001.1	172	293	SspBCDE__SspD	3.4e-09	34.6	0.713	0.754	16	236
JBEGEO010000011.1_45	JBEGEO010000011.1	422	325	Zorya__ZorB	1.6e-06	25.7	0.596	0.468	119	270
JBEGEO010000012.1_14	JBEGEO010000012.1	524	921	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	3.3999999999999997e-137	456.9	0.981	0.963	12	898
JBEGEO010000012.1_15	JBEGEO010000012.1	525	593	RM_Type_II__Type_II_MTases_FAM_1	1.2e-14	52.5	0.469	0.228	46	180
JBEGEO010000012.1_15	JBEGEO010000012.1	525	593	RM_Type_II__Type_II_MTases_FAM_3	1.9e-17	61.6	0.922	0.616	45	409
JBEGEO010000012.1_15	JBEGEO010000012.1	525	593	RM_Type_II__Type_II_MTases_FAM_37	2.2e-24	84.1	0.435	0.265	45	201
JBEGEO010000012.1_15	JBEGEO010000012.1	525	593	RM_Type_III__Type_III_MTases_FAM_1	1.5e-83	279.5	0.551	0.664	41	434
JBEGEO010000012.1_15	JBEGEO010000012.1	525	593	RM_Type_III__Type_III_MTases_FAM_0	1e-99	333.3	0.892	0.902	2	536
JBEGEO010000012.1_17	JBEGEO010000012.1	527	913	BREX__brxHII	3.1e-43	146.1	0.461	0.475	3	436
JBEGEO010000013.1_15	JBEGEO010000013.1	654	369	Ukko__UkkD2	7.9e-28	95.6	0.477	0.36	3	135
JBEGEO010000013.1_15	JBEGEO010000013.1	654	369	Ukko__UkkD1	7.9e-28	95.6	0.477	0.36	3	135
JBEGEO010000013.1_18	JBEGEO010000013.1	657	264	Ukko__UkkA2	4.2e-93	309.8	0.941	0.962	9	262
JBEGEO010000013.1_18	JBEGEO010000013.1	657	264	Ukko__UkkA1	4.2e-93	309.8	0.941	0.962	9	262
JBEGEO010000013.1_60	JBEGEO010000013.1	699	832	BREX__brxHI	5.2e-50	168.5	0.854	0.762	23	656
JBEGEO010000013.1_60	JBEGEO010000013.1	699	832	Shango__SngC	4.8e-63	211.9	0.871	0.764	16	651
JBEGEO010000136.1_2	JBEGEO010000136.1	745	176	DS-5__DS-5A	1.7e-63	211.1	0.952	0.903	14	172
JBEGEO010000017.1_23	JBEGEO010000017.1	1014	318	Ukko__UkkC2	1.3e-53	180.6	0.974	0.953	6	308
JBEGEO010000017.1_59	JBEGEO010000017.1	1050	322	WYL_I_II_III_IV_V_VI_4	7.599999999999999e-39	131.6	0.965	0.528	144	313
JBEGEO010000017.1_59	JBEGEO010000017.1	1050	322	WYL_I_II_III_IV_V_VI_1	4.9e-67	224.7	0.984	0.994	1	320
JBEGEO010000018.1_26	JBEGEO010000018.1	1082	218	Zorya_III__ZorF3	7.4e-79	263.2	0.815	0.972	2	213
JBEGEO010000018.1_27	JBEGEO010000018.1	1083	225	Zorya__ZorB	4.7e-15	53.7	0.83	0.884	9	207
JBEGEO010000018.1_29	JBEGEO010000018.1	1085	246	Zorya_III__ZorG3	2.9999999999999997e-93	310.2	0.892	0.992	1	244
JBEGEO010000002.1_4	JBEGEO010000002.1	1189	382	Dpd__DpdA	1.1e-07	29.0	0.52	0.545	141	348
JBEGEO010000020.1_2	JBEGEO010000020.1	1292	582	RM__Type_I_REases_FAM_2.einsi_trimmed	1.6e-94	315.9	0.621	0.948	23	574
JBEGEO010000020.1_6	JBEGEO010000020.1	1296	979	RM_Type_II__Type_II_MTases_FAM_1	1e-11	42.9	0.458	0.162	162	320
JBEGEO010000020.1_6	JBEGEO010000020.1	1296	979	RM_Type_II__Type_II_MTases_FAM_3	1.1000000000000001e-20	72.3	0.907	0.373	159	523
JBEGEO010000020.1_6	JBEGEO010000020.1	1296	979	RM_Type_III__Type_III_MTases_FAM_0	1.6e-106	355.7	0.983	0.883	1	864
JBEGEO010000020.1_9	JBEGEO010000020.1	1299	693	Gabija__GajB_3	2.9e-10	37.9	0.596	0.364	425	676
JBEGEO010000020.1_9	JBEGEO010000020.1	1299	693	Gabija__GajB_2	1.8e-46	156.9	0.746	0.678	210	679
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_06	6.7999999999999995e-37	125.5	0.695	0.863	28	406
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_03	2.4e-40	137.2	0.71	0.811	52	407
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_02	1.7e-49	167.1	0.858	0.911	3	402
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_51	2.3999999999999998e-54	182.5	0.804	0.904	3	399
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_04	4.4999999999999995e-67	225.3	0.761	0.968	4	428
JBEGEO010000022.1_61	JBEGEO010000022.1	1477	439	RM__Type_I_S_52	2.3e-82	275.7	0.717	0.986	3	435
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	RM_Type_II__Type_II_MTases_FAM_14	1.4e-08	31.6	0.405	0.441	142	367
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	PrrC__EcoprrI	3.8e-16	57.8	0.676	0.672	16	359
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	RM_Type_II__Type_II_MTases_FAM_33	1.7e-35	120.8	0.639	0.678	19	365
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	RM__Type_I_MTases_FAM_0	1.1e-46	157.8	0.629	0.619	50	366
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	RM__Type_I_MTases_FAM_1	9.2e-77	256.6	0.984	0.922	11	482
JBEGEO010000022.1_62	JBEGEO010000022.1	1478	512	RM__Type_I_MTases_FAM_2	2.7e-221	733.7	0.974	0.934	11	488
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM_Type_II__Type_II_MTases_FAM_29	4.9e-06	23.4	0.418	0.487	165	409
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM_Type_II__Type_II_MTases_FAM_14	1.9e-13	47.7	0.433	0.481	176	417
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM_Type_II__Type_II_MTases_FAM_13	1.8e-13	48.0	0.412	0.481	158	399
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM_Type_II__Type_II_MTases_FAM_6	1.6e-16	58.1	0.441	0.487	177	421
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM_Type_II__Type_II_MTases_FAM_33	2.8e-38	130.0	0.451	0.477	159	398
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM__Type_I_MTases_FAM_1	3.2000000000000003e-56	188.9	0.745	0.72	133	494
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM__Type_I_MTases_FAM_3	4.2e-60	201.7	0.733	0.92	10	472
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	PrrC__EcoprrI	3.4e-96	321.6	0.958	0.994	1	500
JBEGEO010000023.1_42	JBEGEO010000023.1	1520	503	RM__Type_I_MTases_FAM_0	1.2e-167	556.9	0.992	0.99	4	501
JBEGEO010000023.1_45	JBEGEO010000023.1	1523	266	RM__Type_I_S_04	5.5000000000000005e-36	122.7	0.502	0.97	3	260
JBEGEO010000023.1_45	JBEGEO010000023.1	1523	266	RM__Type_I_S_51	4.6e-52	175.0	0.536	0.985	2	263
JBEGEO010000023.1_46	JBEGEO010000023.1	1524	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	1.3999999999999998e-228	759.8	0.98	0.964	10	1067
JBEGEO010000024.1_54	JBEGEO010000024.1	1582	80	Phrann_gp29_gp30__gp30	2.2e-08	32.1	0.824	0.8	3	66
JBEGEO010000025.1_6	JBEGEO010000025.1	1594	659	UG35__UvrD	2.9e-83	278.3	0.515	0.634	4	421
JBEGEO010000025.1_6	JBEGEO010000025.1	1594	659	Gabija__GajB_2	4.8e-96	320.6	0.775	0.962	4	637
JBEGEO010000025.1_32	JBEGEO010000025.1	1620	287	Retron_VII_2__DUF3800	1.3e-12	46.3	0.972	0.697	36	235
JBEGEO010000026.1_22	JBEGEO010000026.1	1658	529	DRT2__RmuC	1.1e-06	25.5	0.692	0.635	130	465
JBEGEO010000026.1_41	JBEGEO010000026.1	1677	1370	Gabija__GajB_2	3.5000000000000003e-34	116.3	0.625	0.54	190	929
JBEGEO010000027.1_47	JBEGEO010000027.1	1736	355	RM_Type_II__Type_II_MTases_FAM_38	3.6e-07	27.8	0.421	0.372	38	169
JBEGEO010000029.1_20	JBEGEO010000029.1	1804	862	Dodola__DolB	4.0999999999999995e-22	76.8	0.595	0.276	486	723
JBEGEO010000003.1_80	JBEGEO010000003.1	1905	121	Dpd__QueD	1.1e-57	191.6	0.967	0.959	5	120
JBEGEO010000030.1_18	JBEGEO010000030.1	1962	415	Dnd__DndA	5.8e-35	119.0	0.865	0.819	34	373
JBEGEO010000031.1_19	JBEGEO010000031.1	2024	180	DarTG__DarG	1.4e-65	219.4	0.735	0.967	1	174
JBEGEO010000032.1_1	JBEGEO010000032.1	2055	221	WYL_I_II_III_IV_V_VI_4	2.9e-11	41.8	0.488	0.394	55	141
JBEGEO010000032.1_19	JBEGEO010000032.1	2073	245	DEDDh_I_II_III_IV_V_VI_1	1.7e-35	120.6	0.994	0.665	4	166
JBEGEO010000032.1_26	JBEGEO010000032.1	2080	824	Dodola__DolB	4.6e-10	37.1	0.411	0.203	310	476
