sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEV010000105.1_Gabija_9	Gabija	Gabija	Defense	JBEGEV010000105.1_1	JBEGEV010000105.1_2	JBEGEV010000105.1_1,JBEGEV010000105.1_2	2	Gabija__GajA,Gabija__GajB_3
JBEGEV010000015.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEV010000015.1_43	JBEGEV010000015.1_47	JBEGEV010000015.1_43,JBEGEV010000015.1_46,JBEGEV010000015.1_47	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEV010000003.1_RM_Type_III_16	RM	RM_Type_III	Defense	JBEGEV010000003.1_89	JBEGEV010000003.1_90	JBEGEV010000003.1_89,JBEGEV010000003.1_90	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEGEV010000034.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JBEGEV010000034.1_22	JBEGEV010000034.1_25	JBEGEV010000034.1_22,JBEGEV010000034.1_24,JBEGEV010000034.1_25	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEV010000041.1_AbiJ_3	AbiJ	AbiJ	Defense	JBEGEV010000041.1_32	JBEGEV010000041.1_32	JBEGEV010000041.1_32	1	AbiJ__AbiJ
JBEGEV010000060.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEV010000060.1_26	JBEGEV010000060.1_27	JBEGEV010000060.1_26,JBEGEV010000060.1_27	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEV010000061.1_Shango_4	Shango	Shango	Defense	JBEGEV010000061.1_11	JBEGEV010000061.1_13	JBEGEV010000061.1_11,JBEGEV010000061.1_12,JBEGEV010000061.1_13	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEV010000062.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JBEGEV010000062.1_23	JBEGEV010000062.1_26	JBEGEV010000062.1_23,JBEGEV010000062.1_24,JBEGEV010000062.1_25,JBEGEV010000062.1_26	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEV010000063.1_SoFic_7	SoFIC	SoFic	Defense	JBEGEV010000063.1_11	JBEGEV010000063.1_11	JBEGEV010000063.1_11	1	SoFic__SoFic
JBEGEV010000063.1_DS-10_5	DS-10	DS-10	Defense	JBEGEV010000063.1_24	JBEGEV010000063.1_24	JBEGEV010000063.1_24	1	DS-10__DS-10
JBEGEV010000063.1_RloC_6	RloC	RloC	Defense	JBEGEV010000063.1_25	JBEGEV010000063.1_25	JBEGEV010000063.1_25	1	RloC__RloC
JBEGEV010000008.1_SoFic_8	SoFIC	SoFic	Defense	JBEGEV010000008.1_67	JBEGEV010000008.1_67	JBEGEV010000008.1_67	1	SoFic__SoFic
JBEGEV010000089.1_HEC-09_10	HEC-09	HEC-09	Defense	JBEGEV010000089.1_17	JBEGEV010000089.1_17	JBEGEV010000089.1_17	1	HEC-09__HEC-09
