sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEL010000012.1_SoFic_11	SoFIC	SoFic	Defense	JBEGEL010000012.1_67	JBEGEL010000012.1_67	JBEGEL010000012.1_67	1	SoFic__SoFic
JBEGEL010000020.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEL010000020.1_1	JBEGEL010000020.1_2	JBEGEL010000020.1_1,JBEGEL010000020.1_2	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEL010000041.1_AbiJ_7	AbiJ	AbiJ	Defense	JBEGEL010000041.1_32	JBEGEL010000041.1_32	JBEGEL010000041.1_32	1	AbiJ__AbiJ
JBEGEL010000052.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEGEL010000052.1_3	JBEGEL010000052.1_6	JBEGEL010000052.1_3,JBEGEL010000052.1_4,JBEGEL010000052.1_5,JBEGEL010000052.1_6	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEL010000053.1_Shango_2	Shango	Shango	Defense	JBEGEL010000053.1_17	JBEGEL010000053.1_19	JBEGEL010000053.1_17,JBEGEL010000053.1_18,JBEGEL010000053.1_19	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEL010000054.1_RloC_4	RloC	RloC	Defense	JBEGEL010000054.1_1	JBEGEL010000054.1_1	JBEGEL010000054.1_1	1	RloC__RloC
JBEGEL010000054.1_DS-10_3	DS-10	DS-10	Defense	JBEGEL010000054.1_2	JBEGEL010000054.1_2	JBEGEL010000054.1_2	1	DS-10__DS-10
JBEGEL010000054.1_SoFic_5	SoFIC	SoFic	Defense	JBEGEL010000054.1_15	JBEGEL010000054.1_15	JBEGEL010000054.1_15	1	SoFic__SoFic
JBEGEL010000080.1_HEC-09_6	HEC-09	HEC-09	Defense	JBEGEL010000080.1_5	JBEGEL010000080.1_5	JBEGEL010000080.1_5	1	HEC-09__HEC-09
JBEGEL010000009.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JBEGEL010000009.1_28	JBEGEL010000009.1_31	JBEGEL010000009.1_28,JBEGEL010000009.1_29,JBEGEL010000009.1_31	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEL010000009.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEL010000009.1_57	JBEGEL010000009.1_61	JBEGEL010000009.1_57,JBEGEL010000009.1_58,JBEGEL010000009.1_61	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEL010000098.1_Gabija_1	Gabija	Gabija	Defense	JBEGEL010000098.1_9	JBEGEL010000098.1_10	JBEGEL010000098.1_9,JBEGEL010000098.1_10	2	Gabija__GajA,Gabija__GajB_3
