hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYGQQ010000001.1_80	JAYGQQ010000001.1	80	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	8.8e-11	39.5	0.633	0.405	658	1130
JAYGQQ010000001.1_80	JAYGQQ010000001.1	80	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	7.9e-12	42.0	0.434	0.415	1	485
JAYGQQ010000001.1_80	JAYGQQ010000001.1	80	1168	Wadjet__JetC_I	2e-12	43.8	0.449	0.429	340	840
JAYGQQ010000001.1_95	JAYGQQ010000001.1	95	482	DEDDh_I_II_III_IV_V_VI_1	4.6e-17	60.6	0.975	0.373	6	185
JAYGQQ010000001.1_126	JAYGQQ010000001.1	126	212	DEDDh_I_II_III_IV_V_VI_1	3.1e-24	83.9	0.994	0.825	26	200
JAYGQQ010000001.1_198	JAYGQQ010000001.1	198	242	Zorya__ZorB	2.7e-11	41.3	0.562	0.558	93	227
JAYGQQ010000001.1_208	JAYGQQ010000001.1	208	256	Gao_Qat__QatD	4.7e-17	60.1	0.953	0.973	2	250
JAYGQQ010000001.1_209	JAYGQQ010000001.1	209	278	CBASS__AG_E1_ThiF	1.4e-34	117.6	0.586	0.518	20	163
JAYGQQ010000001.1_344	JAYGQQ010000001.1	344	834	BREX__brxHI	9.5e-49	164.3	0.854	0.763	23	658
JAYGQQ010000001.1_344	JAYGQQ010000001.1	344	834	Shango__SngC	1.8e-62	209.9	0.872	0.766	15	653
JAYGQQ010000001.1_390	JAYGQQ010000001.1	390	264	Ukko__UkkA1	3.7e-93	309.9	0.941	0.962	9	262
JAYGQQ010000001.1_390	JAYGQQ010000001.1	390	264	Ukko__UkkA2	3.7e-93	309.9	0.941	0.962	9	262
JAYGQQ010000001.1_394	JAYGQQ010000001.1	394	391	Ukko__UkkD2	1.0000000000000001e-28	98.4	0.691	0.529	26	232
JAYGQQ010000001.1_394	JAYGQQ010000001.1	394	391	Ukko__UkkD1	1.0000000000000001e-28	98.4	0.691	0.529	26	232
JAYGQQ010000002.1_94	JAYGQQ010000002.1	616	299	Ukko__UkkD1	2.3999999999999998e-60	202.1	0.95	0.883	20	283
JAYGQQ010000002.1_94	JAYGQQ010000002.1	616	299	Ukko__UkkD2	2.3999999999999998e-60	202.1	0.95	0.883	20	283
JAYGQQ010000002.1_229	JAYGQQ010000002.1	751	386	RosmerTA__RmrA_2634932349	5.2e-08	29.9	0.474	0.459	204	380
JAYGQQ010000002.1_296	JAYGQQ010000002.1	818	322	WYL_I_II_III_IV_V_VI_4	9.9e-40	134.4	0.965	0.528	144	313
JAYGQQ010000002.1_296	JAYGQQ010000002.1	818	322	WYL_I_II_III_IV_V_VI_1	4.8e-68	227.9	0.984	0.994	1	320
JAYGQQ010000003.1_29	JAYGQQ010000003.1	1002	118	Dpd__QueD	1.9000000000000002e-57	190.8	0.958	0.975	3	117
JAYGQQ010000003.1_48	JAYGQQ010000003.1	1021	368	Veles__VlsB1	1.7e-93	311.6	0.949	0.946	19	366
JAYGQQ010000003.1_48	JAYGQQ010000003.1	1021	368	Veles__VlsB2	8.999999999999999e-94	312.5	0.918	0.951	17	366
JAYGQQ010000003.1_310	JAYGQQ010000003.1	1283	180	DarTG__DarG	4.6999999999999994e-67	224.2	0.735	0.967	1	174
JAYGQQ010000004.1_14	JAYGQQ010000004.1	1361	1114	RM__Type_I_REases_FAM_0.einsi_trimmed	1.6e-152	507.9	0.902	0.89	6	996
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_03	5.600000000000001e-25	86.4	0.683	0.963	2	367
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_02	2.5e-28	97.3	0.742	0.966	3	369
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_06	2.9e-33	113.5	0.643	0.974	2	371
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_52	7e-48	161.7	0.575	0.966	2	368
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_04	3.9999999999999995e-54	182.5	0.664	0.974	2	371
JAYGQQ010000004.1_17	JAYGQQ010000004.1	1364	380	RM__Type_I_S_51	8.999999999999999e-81	269.6	0.694	0.976	2	372
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	RM_Type_II__Type_II_MTases_FAM_13	2.6e-14	50.6	0.423	0.311	152	410
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	RM_Type_II__Type_II_MTases_FAM_33	1.9e-43	147.0	0.46	0.302	155	406
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	RM__Type_I_MTases_FAM_1	2.3e-49	166.2	0.929	0.577	16	496
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	RM__Type_I_MTases_FAM_3	3.5e-57	192.0	0.69	0.554	10	471
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	PrrC__EcoprrI	1.1000000000000001e-72	244.0	0.889	0.591	4	496
JAYGQQ010000004.1_18	JAYGQQ010000004.1	1365	834	RM__Type_I_MTases_FAM_0	5.200000000000001e-162	538.2	0.986	0.994	4	832
JAYGQQ010000004.1_91	JAYGQQ010000004.1	1438	245	DEDDh_I_II_III_IV_V_VI_1	4.9e-35	119.0	0.994	0.665	4	166
JAYGQQ010000004.1_98	JAYGQQ010000004.1	1445	824	Dodola__DolB	2.1e-10	38.2	0.507	0.237	311	505
