sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168205.1_CBASS_I_3	CBASS	CBASS_I	Defense	CP168205.1_152	CP168205.1_153	CP168205.1_152,CP168205.1_153	2	CBASS__2TM_Gros,CBASS__Cyclase_SMODS
CP168205.1_SoFic_8	SoFIC	SoFic	Defense	CP168205.1_253	CP168205.1_253	CP168205.1_253	1	SoFic__SoFic
CP168205.1_DS-33_4	DS-33	DS-33	Defense	CP168205.1_1500	CP168205.1_1500	CP168205.1_1500	1	DS-33__DS-33
CP168205.1_AbiJ_1	AbiJ	AbiJ	Defense	CP168205.1_1502	CP168205.1_1502	CP168205.1_1502	1	AbiJ__AbiJ
CP168205.1_Gao_Upx_6	Gao_Upx	Gao_Upx	Defense	CP168205.1_2113	CP168205.1_2113	CP168205.1_2113	1	Gao_Upx__UpxA
CP168205.1_Wadjet_I_11	Wadjet	Wadjet_I	Defense	CP168205.1_2114	CP168205.1_2117	CP168205.1_2114,CP168205.1_2115,CP168205.1_2116,CP168205.1_2117	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
CP168205.1_Gabija_5	Gabija	Gabija	Defense	CP168205.1_2118	CP168205.1_2119	CP168205.1_2118,CP168205.1_2119	2	Gabija__GajA,Gabija__GajB_1
CP168205.1_Zorya_TypeIII_13	Zorya	Zorya_TypeIII	Defense	CP168205.1_3532	CP168205.1_3535	CP168205.1_3532,CP168205.1_3533,CP168205.1_3534,CP168205.1_3535	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
CP168205.1_Lamassu-Cap4_nuclease_7	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	CP168205.1_3565	CP168205.1_3566	CP168205.1_3565,CP168205.1_3566	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease,Lamassu-Fam__LmuB_SMC_Cap4_nuclease
CP168205.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	CP168205.1_3988	CP168205.1_3990	CP168205.1_3988,CP168205.1_3989,CP168205.1_3990	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
