hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
CP168190.1_15	CP168190.1	15	487	DISARM__drmC	7.7e-18	63.2	0.615	0.316	300	453
CP168190.1_39	CP168190.1	39	420	TniQ_I-F_1	1.4e-11	43.7	0.971	0.31	20	149
CP168190.1_129	CP168190.1	129	747	CBASS__AG_E1_ThiF	3.3e-14	51.1	0.406	0.135	370	470
CP168190.1_129	CP168190.1	129	747	CBASS__Jab	3.8e-27	93.3	0.649	0.183	603	739
CP168190.1_129	CP168190.1	129	747	6A_MBL__cap2_3	3e-50	169.2	0.535	0.521	352	740
CP168190.1_130	CP168190.1	130	387	6A_MBL__MblB	4.8e-43	145.5	0.966	0.956	5	374
CP168190.1_142	CP168190.1	142	385	SoFic__SoFic	1.1e-121	404.7	0.981	0.909	18	367
CP168190.1_252	CP168190.1	252	711	csf4_IV-A_1	1.1e-39	134.8	0.904	0.914	39	688
CP168190.1_349	CP168190.1	349	832	BREX__brxHI	5e-43	145.6	0.463	0.406	77	414
CP168190.1_581	CP168190.1	581	180	DarTG__DarG	1.4e-66	222.8	0.744	0.978	1	176
CP168190.1_741	CP168190.1	741	355	RM_Type_II__Type_II_MTases_FAM_38	6.6e-07	27.2	0.45	0.403	43	185
CP168190.1_832	CP168190.1	832	824	Dodola__DolB	5.3e-10	37.1	0.411	0.203	310	476
CP168190.1_839	CP168190.1	839	245	DEDDh_I_II_III_IV_V_VI_1	1.9e-35	120.6	0.994	0.665	4	166
CP168190.1_912	CP168190.1	912	623	Gabija__GajA	3.2e-80	268.8	0.985	0.995	1	620
CP168190.1_913	CP168190.1	913	406	Gabija__GajB_2	2.2e-48	163.5	0.451	0.732	8	304
CP168190.1_977	CP168190.1	977	212	DEDDh_I_II_III_IV_V_VI_1	2.6e-24	84.4	0.994	0.825	26	200
CP168190.1_1012	CP168190.1	1012	482	DEDDh_I_II_III_IV_V_VI_1	5.6e-17	60.6	0.975	0.373	6	185
CP168190.1_1026	CP168190.1	1026	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2e-11	41.8	0.646	0.406	657	1130
